,brief,classes_name,header,news_url,pubtime,savetime
0,国家主席习近平17日下午在中南海瀛台会见了来京述职的香港特别行政区行政长官林郑月娥，听取了她对香港当前形势和特别行政区政府工作情况的汇报。,澎湃新闻,习近平会见来京述职的林郑月娥,https://www.thepaper.cn/newsDetail_forward_2746999,2小时前,2018-12-17 20:02:51
1,17日，国家监委在京召开第一届特约监察员聘请会议，优选聘请50名特约监察员。中共中央政治局委员、中央纪委副书记、国家监委主任杨晓渡为特约监察员颁发聘书并讲话。,澎湃新闻,国家监委聘请50名特约监察员，看看名单里都有谁,https://www.thepaper.cn/newsDetail_forward_2747145,57分钟前,2018-12-17 20:02:51
2,17日上午，江西卫健委针对“手术服与带血床单等医疗布草混洗”事件召开会议，当天下午，该委派出工作组，赴各涉事单位进行调查，如发现违法违规行为，将予以查处。,澎湃新闻,江西卫健委：对“手术服与带血床单等医疗布草混洗”启动调查,https://www.thepaper.cn/newsDetail_forward_2746884,53分钟前,2018-12-17 20:02:51
3,“上海作家在不断发出声音，积极参与世界文学风貌的构建。相信在继续改革开放的背景下，上海作家们将贡献出文学的力量，以无愧于这个时代。”,澎湃新闻,过去5年里，上海文学交出了一份怎样的答卷,https://www.thepaper.cn/newsDetail_forward_2747043,1小时前,2018-12-17 20:02:51
4,针对网传中国粉丝追星致航班延误一事，大韩航空公司表示，确实有乘客因自身原因申请下机，并因此支付了退票费、误机费等费用。但对网传追星一事，对方表示不知情。,澎湃新闻,中国粉丝追星致航班延误？大韩航空：确有乘客下机并支付费用,https://www.thepaper.cn/newsDetail_forward_2747173,18分钟前,2018-12-17 20:02:51
5,近日，有消息称江苏洋河酒厂股份有限公司因克扣工资、员工股权利益问题得不到解决，发生了员工集体维权事件。,澎湃新闻,洋河酒厂员工集体维权讨说法，回应： 进一步提高员工待遇,https://www.thepaper.cn/newsDetail_forward_2747162,18分钟前,2018-12-17 20:02:51
6,上海推进科技创新中心建设办公室17日召开第八次全体会议，上海市委副书记、市长应勇，国家发展改革委副主任林念修共同主持会议并讲话。,澎湃新闻,12位部级领导齐聚，共商明年上海科创中心建设重大任务举措,https://www.thepaper.cn/newsDetail_forward_2747107,19分钟前,2018-12-17 20:02:51
7,四年前，为了营救身处险境的学生菲拉斯及其家人，瑞典教授特纳请出雇佣兵深入伊拉克的IS战区。如今，大难不死的菲拉斯已顺利完成了学业，并已偿还营救费用。,澎湃新闻,被“硬核”导师请雇佣兵救出的学生：已读完博士，还清营救费,https://www.thepaper.cn/newsDetail_forward_2747089,20分钟前,2018-12-17 20:02:51
8,与“双十二”等相似的电商狂欢节日不断激发女性购物天性，让“她经济”成为消费主流。,澎湃新闻,她经济VS他经济：性别经济重新定义城市生活,https://www.thepaper.cn/newsDetail_forward_2746835,21分钟前,2018-12-17 20:02:51
9,辽宁葫芦岛人曹伟15年来用行动温暖着这座城：居民家屋子热大米发霉，他召回霉米免费换新；为环卫工人送保暖护具，一送就是15年；资助600多名贫困生，建立希望小学。,澎湃新闻,暖闻｜辽宁“傻子”召回霉米免费换新，坚持十余载温暖一座城,https://www.thepaper.cn/newsDetail_forward_2746762,24分钟前,2018-12-17 20:02:51
10,市政府裁决责令地税局盖章配合办理抵押登记，因为“限期15日内担保没有法律依据”。地税局不服，认为执行《税务行政复议规则》第三十三条没有错。,澎湃新闻,合法的伤害：以过期为由不确认纳税担保,https://www.thepaper.cn/newsDetail_forward_2745176,25分钟前,2018-12-17 20:02:51
11,说到成都，大家想到的关联城市一定是重庆，但网上写成渝的文章早已汗牛充栋，今天我们就来点新意，说一说这座城市的新欢——杭州。,澎湃新闻,成都VS杭州，谁才是新一线城市之首？,https://www.thepaper.cn/newsDetail_forward_2746832,28分钟前,2018-12-17 20:02:51
12,美国参议院于上周四指责沙特王储穆罕默德·本·萨勒曼下令谋杀沙特记者贾马尔·卡舒吉，并敦促白宫结束对沙特主导的也门战争的军事支持。,澎湃新闻,沙特抗议美国参议院就卡舒吉案的表态，谴责其“干涉内政”,https://www.thepaper.cn/newsDetail_forward_2747025,29分钟前,2018-12-17 20:02:51
13,12月13日11时40分，随着一位20岁的刘姓大学生从午门检票入院，故宫博物院迎来了本年度第1700万名观众，创造了新的历史纪录。,澎湃新闻,年游客量突破1700万，故宫成世界上参观人数最多的博物馆,https://www.thepaper.cn/newsDetail_forward_2747114,30分钟前,2018-12-17 20:02:52
14,马来西亚已对高盛集团的子公司提起刑事诉讼，称高盛在1MDB债券销售方面做了虚假陈述，将寻求对高盛处以远远超过27亿美元涉嫌挪用资金和6亿美元手续费的罚款。,澎湃新闻,马来西亚控告高盛卖债券时做手脚：欺诈行为直指资本市场核心,https://www.thepaper.cn/newsDetail_forward_2746822,30分钟前,2018-12-17 20:02:52
15,12月17日，位于北京的ofo总部，要求退押金的用户从5楼排到街上。一北京大爷称，自己翘班来退押金，觉得ofo性质太恶劣。ofo公关回应：会登记，不会现场退。,澎湃新闻,北京大爷翘班退押金，ofo：现场不退,https://www.thepaper.cn/newsDetail_forward_2747149,31分钟前,2018-12-17 20:02:52
