,brief,header,news_url,pubtime,savetime
0,亿欧12月17日消息，雪松湾教育举办“教育大数据赋能教育变革研讨会暨试达教育大数据研究院揭牌仪式”。研讨会上，雪松湾宣布成立试达教育大数据研究院。据悉，研究院通过应用数据 ...,雪松湾成立试达教育大数据研究院,http://t.cj.sina.com.cn/articles/view/2540408364/976b8e2c02000xfqc?from=tech,大数据,2018-12-17 20:03:01
1,12月14日，天津市第十七届人民代表大会常务委员会第七次会议表决通过了《天津市促进大数据发展应用条例》，该条例自2019年1月1日起施行。《天津市促进大数据发展应用条例》是天津市 ...,《天津市促进大数据发展应用条例》将于2019年1月1日起施行,http://t.cj.sina.com.cn/articles/view/1686546714/6486a91a02000jo6c?from=tech,大数据,2018-12-17 20:03:01
2,你和我的倾城时光》成为爆款无疑具有借鉴意义。百度视频大数据分析结合剧中演员热搜指数、观众年龄分布、性别分布等方面，揭秘这部甜宠商战剧被观众追捧的原因。近两年，广电总 ...,百度视频大数据：揭秘《你和我的倾城时光》热播背后,http://cj.sina.com.cn/articles/view/1784473157/6a5ce64502000yanu?from=finance,大数据,2018-12-17 20:03:01
