,brief,classes_name,header,news_url,pubtime,savetime
0,国家主席习近平12日在人民大会堂会见出席“2018从都国际论坛”外方嘉宾，着重介绍了中国40年改革开放成就和新一轮高水平对外开放重要举措。,澎湃新闻,习近平会见出席“2018从都国际论坛”外方嘉宾,https://www.thepaper.cn/newsDetail_forward_2731418,2小时前,2018-12-12 21:45:35
1,作为一汽-大众首款SUV车型，探歌却“强者恒强”，上市以来销量逆势上扬，成功“杀入”紧凑级SUV细分市场前三甲。,澎湃新闻,跻身细分市场TOP3，探歌逆势上扬背后“不简单”,https://www.thepaper.cn/newsDetail_forward_2727417,1天前,2018-12-12 21:45:35
2,12月12日，外交部发言人陆慷主持例行记者会，就加拿大前外交官康明凯被拘以及华为首席财务官孟晚舟获保释等相关问题应询作出回应。,澎湃新闻,特朗普或干预孟晚舟案？抓康明凯是报复？我外交部连答23问,https://www.thepaper.cn/newsDetail_forward_2731147,1小时前,2018-12-12 21:45:35
3,南昌大学前湖校区“停电风波”已持续多日，因为部分宿舍无电可用且没有热水，有学生选择夜宿宾馆。该校目前错峰供电，白天保障教学科研供电，晚上保障学生宿舍供电。,澎湃新闻,南昌大学一校区寒冬天断续停电5天，校方与供电公司相互扯皮,https://www.thepaper.cn/newsDetail_forward_2730957,3小时前,2018-12-12 21:45:35
4,夜深人静，你是否因刺耳的引擎轰鸣声而难以入睡？深夜飙车的“炸街族”，不仅严重扰民，也给交通安全带来不小隐患。,澎湃新闻,新华微评：别让“炸街族”搅了城市安宁,https://www.thepaper.cn/newsDetail_forward_2732113,10分钟前,2018-12-12 21:45:36
5,弑母后短短数日，便把孩子送回学校，未免操之过急。不作足够反思，未经基本诊治，如此“放逐”吴某是不负责任的。孩子受教育权需保障，但也得厘清犯错与犯罪区别。,澎湃新闻,人民日报评弑母少年返校：保障受教育权，也得厘清错与罪之别,https://www.thepaper.cn/newsDetail_forward_2732039,11分钟前,2018-12-12 21:45:36
6,419年外加终身监禁，这是美国弗吉尼亚州夏洛茨维尔一陪审团11日建议给予新纳粹分子詹姆斯·菲尔茨的刑期。在去年当地发生的“白人至上”骚乱中，菲尔茨驾车撞人致死。,澎湃新闻,美陪审团欲判“白人至上”骚乱驾车撞人者419年,https://www.thepaper.cn/newsDetail_forward_2731967,13分钟前,2018-12-12 21:45:36
7,俄相关部门发布声明说，对互联网搜索巨头美国谷歌公司处以50万卢布（约合5.2万元人民币）罚款，作为对其拒绝接受被禁网页目录且未屏蔽被禁信息的处罚。,澎湃新闻,俄罗斯向谷歌开罚单，作为其未屏蔽要求被禁网页的惩罚,https://www.thepaper.cn/newsDetail_forward_2732055,14分钟前,2018-12-12 21:45:36
8,其中一项重点是“加强县城的建设，把一部分县城培育成市域的经济副中心，同时也要加强中心镇的建设，要把一部分中心镇、重点镇培育为县域的经济副中心”。,澎湃新闻,四川：省市县三级都将拥有“经济副中心”,https://www.thepaper.cn/newsDetail_forward_2732008,16分钟前,2018-12-12 21:45:36
9,李强指出，富于创造要“再起宏图”，创造性落实中央交给上海的三项新的重大任务，坚定推动改革开放再出发。,澎湃新闻,一天半市委学习讨论会，李强为何多次提及关键词“富于创造”,https://www.thepaper.cn/newsDetail_forward_2732088,16分钟前,2018-12-12 21:45:36
