,brief,header,pub_time,type,url
0,小创意也可以有大作为。,这是一款价值4.5亿美金的血液过滤器,41分钟前,AI+,https://www.leiphone.com/news/201809/UUAyV4I5P98ZuZdZ.html
1,特别强调的是，人工智能程序算法非常适合放在区块链上，“人工智能+区块链”将是接下来的重要发展方向。,比特大陆吴忌寒：未来十年区块链技术发展的8大课题,2小时前,AI+,https://www.leiphone.com/news/201809/5KR5ox4KqHRR2bO4.html
2,近日，明略数据在京发布“行业AI大脑明智系统2.0”。,明略数据发布“明智系统2.0”，像“人脑”一样去感知和思考,2小时前,AI+,https://www.leiphone.com/news/201804/0PZzqFmHi3lWrRXt.html
3,在9月11日第四届全球区块链峰会上，以太坊创始人Vitalik探讨了区块链机制的问题及解决方案。,Vitalik谈区块链机制设计四大挑战：操纵、隐私、女巫攻击、共谋,2小时前,AI+,https://www.leiphone.com/news/201809/Nrh8eaSrSQNPWKXN.html
4,通过调研，发现了6大核心亮点和3大未来趋势。,2018中国移动银行用户调研报告：138家银行超180个APP大揭秘！,5小时前,AI+,https://www.leiphone.com/news/201809/N9Pl6w0PKAMO9WFq.html
5,在新一轮技术发展大潮中，其中疑虑最多、争议最多的当属区块链技术。尽管区块链技术已经面世十年，但人们对于这项技术的认知还大相径庭。究其原因，根本是区块链技术整体上,李礼辉：从区块链到未来还是云遮雾罩，五大技术瓶颈待突破,7小时前,AI+,https://www.leiphone.com/news/201809/vXAu20PpH9kQRn0a.html
6,第四范式×浪潮商用机器联合发布Prophet AIO人工智能一体机,“AI落地难”成业界共同困境，第四范式却开始了新的尝试,5分钟前,业界,https://www.leiphone.com/news/201809/yy8urseiQytliN6H.html
7,软银中国已投资商汤科技（SenseTime）10亿美元。,商汤已获软银10亿美元投资，估值达60亿美元,55分钟前,业界,https://www.leiphone.com/news/201809/0BOzxEtc3XN4uRFM.html
8,厉害了！联合国制定区块链安全标准，360安全大脑贡献全国最多!,影响世界的力量！360安全大脑为联合国提交5大区块链国际安全贡献,3小时前,业界,https://www.leiphone.com/news/201809/X6STwFjWJAa9jhgF.html
9,5G 离真正商用落地越来越近了。,中国智能手机厂商纷纷发力 5G 的背后，高通扮演了什么样的角色？,4小时前,业界,https://www.leiphone.com/news/201809/PbzzUcElvu2CV8uL.html
10,Snapdragon Wear 3100已经发布，然而Pixel Watch可能要“爽约”了。,高通骁龙Wear 3100来了，能为“安卓系”带来曙光吗,5小时前,业界,https://www.leiphone.com/news/201809/HK8w6znvYbyBP03n.html
11,李飞飞说，只有以人为本的科技才能真正地造福人类。,李飞飞要离职了，这是她为 Google 所做的三件重要事情,7小时前,业界,https://www.leiphone.com/news/201809/gzZOYsV4YKwkioul.html
12,今天早晨，高通悄悄公布了新一代骁龙3100可穿戴平台。,高通静默更新骁龙3100可穿戴平台，性能未变续航提升,7小时前,业界,https://www.leiphone.com/news/201809/ayF0RYw9PGManWUs.html
13,为何称比亚迪为中国灯厂？,豪车奥迪叫灯厂 平民化的比亚迪也能叫中国灯厂？,8小时前,业界,https://www.leiphone.com/news/201809/gQ4caJKP1K19eUhY.html
14,在完成C1轮融资后，独角兽极链科技Video++将联合投资方阿里巴巴、Face++旷视科技、UBTECH优必选科技共同加速人工智能产业生态布局。,AI文娱独角兽Video++极链科技完成C1轮，近5个月融资10.7亿元,11小时前,业界,https://www.leiphone.com/news/201809/GKNBTalfHynx8A5j.html
15,来自卡内基梅隆大学的计算机科学院院长Andrew Moore教授将在2018年底接任李飞飞的谷歌云AI负责人职位，而李飞飞也将正式回归斯坦福大学当教授。,AI女神李飞飞离职；网约车顺风车整治力度升级；以太币领跌破200美元  | 雷锋早报,11小时前,业界,https://www.leiphone.com/news/201809/mLuple4oAShUukyJ.html
