,brief,classes_name,header,news_url,pubtime,savetime
0,今天上午（9月27日），李强、应勇、殷一璀、尹弘等市领导和市民群众在上海展览中心参观了“勇立潮头——上海市庆祝改革开放40周年”大型主题展览。,澎湃新闻,庆祝改革开放40周年！李强应勇等上海市领导参观了这个展览,https://www.thepaper.cn/newsDetail_forward_2481430,13分钟前,2018-09-27 20:58:47
1,针对台湾有关方面近日公告修改相关规定，进一步限缩两岸人员往来与交流，国台办发言人安峰山9月27日应询表示，扩大和深化两岸交流交往是民心所向、大势所趋。,澎湃新闻,台湾限缩两岸往来交流，国台办：民进党倒行逆施违民意失人心,https://www.thepaper.cn/newsDetail_forward_2481066,2小时前,2018-09-27 20:58:47
2,51岁的山东莱芜泥瓦匠郇政华，今年通过高考进入济宁职业技术学院，但因家庭经济原因，9月中旬郇政华便回了家。27日上午，他对澎湃新闻说，未来仍会返校学习。,澎湃新闻,51岁泥瓦匠大学生“被迫回家”：暂时挣钱、自学，还会返校,https://www.thepaper.cn/newsDetail_forward_2479231,52分钟前,2018-09-27 20:58:47
3,滴滴称，“作为移动出行行业的一分子，我们深知自己无法满足数亿民众出行的需求，欢迎更多企业能够投入到这个行业里，为人民群众提供更丰富多样的出行服务。”,澎湃新闻,滴滴：深知自己无法满足数亿民众出行需求，欢迎更多企业投入,https://www.thepaper.cn/newsDetail_forward_2481352,1小时前,2018-09-27 20:58:47
4,今年确保完成“铁路投资7320亿元、公路水路投资1.8万亿元、新改建农村公路20万公里”三大任务及年度各项目标任务。,澎湃新闻,交通基建补短板：重点抓好京津冀暨雄安新区交建等十大工程,https://www.thepaper.cn/newsDetail_forward_2480278,29分钟前,2018-09-27 20:58:47
5,“中国奶业已形成以规模化养殖为核心动力推动产业升级的模式，乳制品数量和质量大大提高，行业基本实现由传统产业到现代产业的升级。”27日，现代牧业集团总裁高丽娜说。,澎湃新闻,农业农村部：大力推广国家学生饮用奶计划，加快培育农村市场,https://www.thepaper.cn/newsDetail_forward_2481332,29分钟前,2018-09-27 20:58:48
6,忻州市公安局向全国公开悬赏通缉8名涉黑涉恶在逃犯罪嫌疑人。,澎湃新闻,忻州公安公开悬赏通缉8名涉黑涉恶在逃犯罪嫌疑人,https://www.thepaper.cn/newsDetail_forward_2481270,31分钟前,2018-09-27 20:58:48
7,美的置业公布明日起公开招股，拟发行1.8亿股，每股作价介于17港元至21.5港元，集资额最多44.51亿港元，并计划于10月11日上市。,澎湃新闻,美的置业宣布香港上市计划：集资最高44.51亿元,https://www.thepaper.cn/newsDetail_forward_2481309,33分钟前,2018-09-27 20:58:48
8,9月27日，乐融举办新品发布会，宣布发布一款letv超级电视新品Zero65，定价为7999元。乐融致新第一大股东已经由乐视网变成了融创旗下的天津嘉睿公司。,澎湃新闻,乐视网失去乐融致新控股权却连触涨停板，后者刚发布电视新品,https://www.thepaper.cn/newsDetail_forward_2480140,33分钟前,2018-09-27 20:58:48
9,9月27日，浙江省杭州市下发《杭州进一步整治互联网虚假房源》的通知，打击网上“假中介”，净化互联网购房环境。,澎湃新闻,杭州进一步整治互联网虚假房源，打击网上“假中介”,https://www.thepaper.cn/newsDetail_forward_2481183,48分钟前,2018-09-27 20:58:48
