,brief,header,pub_time,url
0,巴克莱今天发布研究报告指出，微博公布的第三季度营收和净利润均好于分析师预期，维持对微博股票的“增持”评级，以及90美元的目标股价。报告称微博第三季度的业绩表现稳定，关键运营指标和财务数据与预期基本一致，月活跃用户数和日活跃用户数均保持了强劲的增长势头，表明用户对社交媒体有着强劲需求。（新浪科技）,巴克莱：微博业绩超出分析师预期，用户增长稳定,2018-11-28 20:24,https://tech.sina.com.cn/i/2018-11-28/doc-ihmutuec4497314.shtml
1,上海邀拍数字传媒科技有限公司宣布完成了千万元级Pre-A轮投资，领投方为起点资本。“邀拍”成立于2015年10月，是一家聚焦互联网摄影的科技公司，目前在北京、上海、郑州、台北等15个城市拥有落地城市站，200多名员工。公司成立之初定位预约摄影师平台，为用户提供跨地域预约摄影服务。（亿欧）,“邀拍”宣布获千万元级Pre-A轮投资,2018-11-28 20:19,https://www.iyiou.com/breaking/21021.html
2,36氪讯，互联网居家上门服务品牌“泰笛科技”已经完成超过3000万美元C+融资，投资方为西安交大教育基金会、乐普医疗创始人家族基金等机构。据悉，本轮融资资金将用于深耕洗涤市场，并且逐步延展至更多家庭服务。,“泰笛科技”获超3000万美元C+轮融资,2018-11-28 20:16,https://36kr.com/p/5164426.html
3,36氪讯，截至发稿，猎豹移动盘前报6.32美元，涨15.33%。此前，猎豹移动回应7款应用存在广告欺诈称，Kochava平台提供不实信息，将予以起诉。,猎豹移动否认广告欺诈，盘前涨逾15%,2018-11-28 20:14,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/147262&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E6%88%AA%E8%87%B3%E5%8F%91%E7%A8%BF%EF%BC%8C%E7%8C%8E%E8%B1%B9%E7%A7%BB%E5%8A%A8%E7%9B%98%E5%89%8D%E6%8A%A56.32%E7%BE%8E%E5%85%83%EF%BC%8C%E6%B6%A815.33%25%E3%80%82%E6%AD%A4%E5%89%8D%EF%BC%8C%E7%8C%8E%E8%B1%B9%E7%A7%BB%E5%8A%A8%E5%9B%9E%E5%BA%947%E6%AC%BE%E5%BA%94%E7%94%A8%E5%AD%98%E5%9C%A8%E5%B9%BF%E5%91%8A%E6%AC%BA%E8%AF%88%E7%A7%B0%EF%BC%8CKochava%E5%B9%B3%E5%8F%B0%E6%8F%90%E4%BE%9B%E4%B8%8D%E5%AE%9E%E4%BF%A1%E6%81%AF%EF%BC%8C%E5%B0%86%E4%BA%88%E4%BB%A5%E8%B5%B7%E8%AF%89%E3%80%82
4,国家智能网联汽车（长沙）测试区今日授牌。工业和信息化部副部长、国家国防科工局局长张克俭指出，要同步推进网络安全和智能制造。他表示，要突出创新驱动，着力解决关键短板问题，深化新技术在网络安全和智能制造中的应用，推出更安全可靠的新产品、新服务。（上证报）,工信部副部长：要同步推进网络安全和智能制造,2018-11-28 20:08,"http://news.cnstock.com/news,bwkx-201811-4304236.htm"
5,36氪讯，截至发稿，易车网盘前报19.5美元，涨4.22%。此前，易车网发布的三季度财报显示，净利润3.45亿元，同比增长48.8%。,易车网Q3净利润同比增长48.8%，盘前涨逾4%,2018-11-28 20:02,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/147260&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E6%88%AA%E8%87%B3%E5%8F%91%E7%A8%BF%EF%BC%8C%E6%98%93%E8%BD%A6%E7%BD%91%E7%9B%98%E5%89%8D%E6%8A%A519.5%E7%BE%8E%E5%85%83%EF%BC%8C%E6%B6%A84.22%25%E3%80%82%E6%AD%A4%E5%89%8D%EF%BC%8C%E6%98%93%E8%BD%A6%E7%BD%91%E5%8F%91%E5%B8%83%E7%9A%84%E4%B8%89%E5%AD%A3%E5%BA%A6%E8%B4%A2%E6%8A%A5%E6%98%BE%E7%A4%BA%EF%BC%8C%E5%87%80%E5%88%A9%E6%B6%A63.45%E4%BA%BF%E5%85%83%EF%BC%8C%E5%90%8C%E6%AF%94%E5%A2%9E%E9%95%BF48.8%25%E3%80%82
6,36氪讯，百度回应多款产品显示无法访问修复结果，称“都恢复了”。此前，百度表示，部分地区、部分服务无法访问，正排查修复。,多款产品出现网络故障，百度：已全部恢复,2018-11-28 19:54,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/147259&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E7%99%BE%E5%BA%A6%E5%9B%9E%E5%BA%94%E5%A4%9A%E6%AC%BE%E4%BA%A7%E5%93%81%E6%98%BE%E7%A4%BA%E6%97%A0%E6%B3%95%E8%AE%BF%E9%97%AE%E4%BF%AE%E5%A4%8D%E7%BB%93%E6%9E%9C%EF%BC%8C%E7%A7%B0%E2%80%9C%E9%83%BD%E6%81%A2%E5%A4%8D%E4%BA%86%E2%80%9D%E3%80%82%E6%AD%A4%E5%89%8D%EF%BC%8C%E7%99%BE%E5%BA%A6%E8%A1%A8%E7%A4%BA%EF%BC%8C%E9%83%A8%E5%88%86%E5%9C%B0%E5%8C%BA%E3%80%81%E9%83%A8%E5%88%86%E6%9C%8D%E5%8A%A1%E6%97%A0%E6%B3%95%E8%AE%BF%E9%97%AE%EF%BC%8C%E6%AD%A3%E6%8E%92%E6%9F%A5%E4%BF%AE%E5%A4%8D%E3%80%82
7,36氪讯，昆仑万维发布公告称，公司5月22日董事会会议通过了适时出售趣店股票的议案。截至目前，公司累计出售趣店股票1404万股， 获投资收益约4.81亿元，占2017年度净利的48.13%。为提高资产流动性及使用效率，公司董事会提请股东大会授权公司管理层，择机处置所持剩余趣店股份4156万股。,昆仑万维：出售趣店股份累计获益4.81亿，拟处置剩余4156万股,2018-11-28 19:51,http://disc.static.szse.cn/download/disc/disk01/finalpage/2018-11-29/9453e5d2-13ec-4e51-acf1-4881650b67fe.PDF
8,36氪讯，网约车顺风车进驻式安全专项检査工作新闻通气会今日召开，滴滴出行、首汽约车、神州专车、曹操专车、美团打车、易到用车、高德、嘀嗒出行8家平台公司有关负责人在会上作了表态发言。滴滴表示安全整改行动在未来半年内仍将持续进行，顺风车业务仍将无限期下线整改；首汽约车表示明确整改的责任，落实责任制；神州专车表示对乘客安全防护技术以及互联网隐患已基本整改到位。,八家网约车平台公司在安全专项检査工作新闻通气会上作出表态发言,2018-11-28 19:47,https://mp.weixin.qq.com/s/L7WqS6bQ2I2Ih69ICvZl_w
9,36氪讯，汽车互联网企业易车控股今天发布了2018财年第三季度财报。财报显示：营收27.25亿元，同比增长25.9%；净利润3.45亿元，同比增长48.8%。,易车网Q3营收27.25亿元，同比增长25.9%,2018-11-28 19:32,https://www.nasdaq.com/press-release/bitauto-announces-third-quarter-2018-results-20181128-00206
