,brief,header,pub_time,url
0,百度公司申请的“第三方基金销售牌照”获得监管层批准，这是今年继腾讯之后，监管层批准的第二张基金代销牌照。百度拿到牌照之后，相当于BATJ都有了这张基金销售牌照。（财联社）,百度公司“第三方基金销售牌照”获批,2018-08-22 20:16,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=http://36kr.com/newsflashes/133846&title=%E7%99%BE%E5%BA%A6%E5%85%AC%E5%8F%B8%E7%94%B3%E8%AF%B7%E7%9A%84%E2%80%9C%E7%AC%AC%E4%B8%89%E6%96%B9%E5%9F%BA%E9%87%91%E9%94%80%E5%94%AE%E7%89%8C%E7%85%A7%E2%80%9D%E8%8E%B7%E5%BE%97%E7%9B%91%E7%AE%A1%E5%B1%82%E6%89%B9%E5%87%86%EF%BC%8C%E8%BF%99%E6%98%AF%E4%BB%8A%E5%B9%B4%E7%BB%A7%E8%85%BE%E8%AE%AF%E4%B9%8B%E5%90%8E%EF%BC%8C%E7%9B%91%E7%AE%A1%E5%B1%82%E6%89%B9%E5%87%86%E7%9A%84%E7%AC%AC%E4%BA%8C%E5%BC%A0%E5%9F%BA%E9%87%91%E4%BB%A3%E9%94%80%E7%89%8C%E7%85%A7%E3%80%82%E7%99%BE%E5%BA%A6%E6%8B%BF%E5%88%B0%E7%89%8C%E7%85%A7%E4%B9%8B%E5%90%8E%EF%BC%8C%E7%9B%B8%E5%BD%93%E4%BA%8EBATJ%E9%83%BD%E6%9C%89%E4%BA%86%E8%BF%99%E5%BC%A0%E5%9F%BA%E9%87%91%E9%94%80%E5%94%AE%E7%89%8C%E7%85%A7%E3%80%82%EF%BC%88%E8%B4%A2%E8%81%94%E7%A4%BE%EF%BC%89
1,36氪获悉，高通今日宣布，即将推出的旗舰移动平台将是采用7纳米制程工艺的系统级芯片（SoC）。可与骁龙X50 5G调制解调器搭配，该 7 纳米SoC预计将成为面向顶级智能手机和其他移动终端而打造的、首款支持5G功能的移动平台。,高通将推出7纳米芯片，预计成为首款支持5G的移动平台,2018-08-22 20:08,https://mp.weixin.qq.com/s/4i89CEhvTTKbEplLVdYDHw
2,据外媒报道，沃尔玛周二表示，将与乐天Kobo合作，开设旗下首家电子书商店。目前kobo已经拥有包含600万数字图书的电子书店，现在都可以在沃尔玛的美国网站上找到，作为沃尔玛实体图书销售的补充。同时，沃尔玛还将推出9.99美元的有声读物订阅服务，这个价格比亚马逊的Audible服务便宜了5美元。（腾讯）,沃尔玛开设首个电子书在线商城，与亚马逊直接竞争,2018-08-22 19:59,http://tech.qq.com/a/20180822/090501.htm
3,8月22日，北京市住房城乡建设委会同市公安局、市工商局、市非紧急救助服务中心等部门，开通12345打击“黑中介”投诉举报热线。开通首日，共接到投诉举报52条，主要反映：哄抬房租、打隔断群租等八类问题，包括自如在内的23家中介被查处。（北京商报）,北京打击黑中介举报热线开通首日，自如等23家违规中介机构被查处,2018-08-22 19:52,http://www.bbtnews.com.cn/2018/0822/261231.shtml
4,针对近期中国监管层对部分区块链媒体进行清理，火币副总裁翁晓奇表示：对于空气币、传销币的虚假宣传的打击，是对行业的净化，也是对舆论的健康引导。这是对区块链行业的利好消息。翁晓奇表示，某些区块链媒体对一些缺少根本市场价值的区块链项目做了过度宣传，推波助澜，误导了用户，净化区块链媒体舆论环境，是有必要的。（财联社）,火币副总裁翁晓奇：净化区块链媒体舆论环境是有必要的,2018-08-22 19:46,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=http://36kr.com/newsflashes/133842&title=%E9%92%88%E5%AF%B9%E8%BF%91%E6%9C%9F%E4%B8%AD%E5%9B%BD%E7%9B%91%E7%AE%A1%E5%B1%82%E5%AF%B9%E9%83%A8%E5%88%86%E5%8C%BA%E5%9D%97%E9%93%BE%E5%AA%92%E4%BD%93%E8%BF%9B%E8%A1%8C%E6%B8%85%E7%90%86%EF%BC%8C%E7%81%AB%E5%B8%81%E5%89%AF%E6%80%BB%E8%A3%81%E7%BF%81%E6%99%93%E5%A5%87%E8%A1%A8%E7%A4%BA%EF%BC%9A%E5%AF%B9%E4%BA%8E%E7%A9%BA%E6%B0%94%E5%B8%81%E3%80%81%E4%BC%A0%E9%94%80%E5%B8%81%E7%9A%84%E8%99%9A%E5%81%87%E5%AE%A3%E4%BC%A0%E7%9A%84%E6%89%93%E5%87%BB%EF%BC%8C%E6%98%AF%E5%AF%B9%E8%A1%8C%E4%B8%9A%E7%9A%84%E5%87%80%E5%8C%96%EF%BC%8C%E4%B9%9F%E6%98%AF%E5%AF%B9%E8%88%86%E8%AE%BA%E7%9A%84%E5%81%A5%E5%BA%B7%E5%BC%95%E5%AF%BC%E3%80%82%E8%BF%99%E6%98%AF%E5%AF%B9%E5%8C%BA%E5%9D%97%E9%93%BE%E8%A1%8C%E4%B8%9A%E7%9A%84%E5%88%A9%E5%A5%BD%E6%B6%88%E6%81%AF%E3%80%82%E7%BF%81%E6%99%93%E5%A5%87%E8%A1%A8%E7%A4%BA%EF%BC%8C%E6%9F%90%E4%BA%9B%E5%8C%BA%E5%9D%97%E9%93%BE%E5%AA%92%E4%BD%93%E5%AF%B9%E4%B8%80%E4%BA%9B%E7%BC%BA%E5%B0%91%E6%A0%B9%E6%9C%AC%E5%B8%82%E5%9C%BA%E4%BB%B7%E5%80%BC%E7%9A%84%E5%8C%BA%E5%9D%97%E9%93%BE%E9%A1%B9%E7%9B%AE%E5%81%9A%E4%BA%86%E8%BF%87%E5%BA%A6%E5%AE%A3%E4%BC%A0%EF%BC%8C%E6%8E%A8%E6%B3%A2%E5%8A%A9%E6%BE%9C%EF%BC%8C%E8%AF%AF%E5%AF%BC%E4%BA%86%E7%94%A8%E6%88%B7%EF%BC%8C%E5%87%80%E5%8C%96%E5%8C%BA%E5%9D%97%E9%93%BE%E5%AA%92%E4%BD%93%E8%88%86%E8%AE%BA%E7%8E%AF%E5%A2%83%EF%BC%8C%E6%98%AF%E6%9C%89%E5%BF%85%E8%A6%81%E7%9A%84%E3%80%82%EF%BC%88%E8%B4%A2%E8%81%94%E7%A4%BE%EF%BC%89
5,少儿编程在线教育平台大耳猴已于近期完成数百万元天使轮融资，投资方为在线途游科技有限公司，本次融资金额将主要用于少儿编程的课程研发以及市场拓展等方面。（猎云网）,少儿编程在线教育平台大耳猴完成数百万元天使轮融资,2018-08-22 19:38,http://www.lieyunwang.com/archives/446566
6,齐家网公布2018年中期业绩。财报显示，上半年，齐屹科技持续经营业务的收入为2.76亿元，同比增长33.8%；持续经营业务毛利为1.64亿元，同比增长60.2%。经营利润约人民币2067万。（新浪）,齐家网上半年营收2.76亿元，同比增长33.8%,2018-08-22 19:21,https://tech.sina.com.cn/i/2018-08-22/doc-ihhzsnec1853406.shtml
7,据外媒报道，上周蔚来向美国证券交易委员会提交了招股书，计划在美国纽约证券交易所公开上市，最多募资18亿美元。与大多数电动汽车初创企业相比，蔚来的现状更好。但事实上，其存在不少问题，可能还没有准备好进入全球舞台。（网易）,外媒评蔚来上市：挑战特斯拉有野心，但有些仓促,2018-08-22 19:20,http://tech.163.com/18/0822/04/DPPLM4MH00097U7R.html
8,拍拍贷今日宣布，公司董事会今日已批准扩大股票回购规模，从之前的最多回购6000万美元提高到1.2亿美元。加上之前尚未回购的2063万美元股票，在未来12个月(始于2018年8月21日)内，拍拍贷尚有8063万美元的股票待回购。（新浪）,拍拍贷追加回购6000万美元股票，还有8000万待回购,2018-08-22 19:16,https://tech.sina.com.cn/i/2018-08-22/doc-ihhzsnec1782616.shtml
9,易车网今天发布了截至6月30日的2018财年第二季度未经审计财报。财报显示，按照美国通用会计准则(GAAP)计算，易车网第二季度营收为25.6亿元(约合3.875亿美元)，同比增长28.5%；净利润为2740万元(约合410万美元)，上年同期为净亏损6330万元，同比扭亏。（凤凰科技）,易车网第二季度净利润410万美元，同比扭亏,2018-08-22 18:58,http://tech.ifeng.com/a/20180822/45135005_0.shtml
