,header,pub_time,url
0,“用户运营合伙人”兑吧集团获C轮融资，兰馨亚洲、TPG投资,14:20,http://news.pedaily.cn/201808/434913.shtml
1,游侠汽车完成3.5亿美元B+轮融资，估值达33.5亿美元,10:57,http://pe.pedaily.cn/201808/434906.shtml
2,消费服务平台“小黑鱼科技”完成5000万美金融资，资方含光速美国、晨兴资本等多家知名机构,10:40,http://pe.pedaily.cn/201808/434902.shtml
3,打造最舒适的内衣品牌，Ubras 完成A轮融资,9:52,http://pe.pedaily.cn/201808/434900.shtml
4,食享会获1亿元人民币A轮融资，险峰旗云基金领投,9:50,http://pe.pedaily.cn/201808/434898.shtml
5,万旭餐饮完成2000万元A轮融资，香港大昌商业有限公司投资,18:17,http://news.pedaily.cn/201808/434885.shtml
6,脉脉获2亿美元D轮融资，成职场社交领域首家独角兽,17:14,http://pe.pedaily.cn/201808/434881.shtml
7,专注器官移植新技术，莱普晟完成数千万元Pre-A轮融资,16:39,http://pe.pedaily.cn/201808/434878.shtml
8,复星参与庆丰公司混改，占股7%成唯一非国有资方,12:09,http://pe.pedaily.cn/201808/434867.shtml
9,聚焦二三线城市市场，小农菜场获500万元天使轮融资,11:25,http://pe.pedaily.cn/201808/434864.shtml
10,快讯|医疗信息化公司“万序健康”完成数千万元A轮融资，乔景资本领投,11:02,http://pe.pedaily.cn/201808/434861.shtml
11,美食社区电商“十荟团”获得1亿元投资，真格基金、启明创投等机构投资,9:51,http://news.pedaily.cn/201808/434855.shtml
12,不等食品获750万元Pre-A轮融资，迭代资本领投,8:26,http://pe.pedaily.cn/201808/434854.shtml
13,随拍科技获一千万Pre-A轮融资，诺亚信创投领投,8:17,http://pe.pedaily.cn/201808/434853.shtml
14,新中式精品点心品牌获资本青睐，于小菓获2000万元天使轮融资,8:13,http://pe.pedaily.cn/201808/434852.shtml
15,冻品到家获A2轮融资，2018年销售额将达到5亿,17:33,http://pe.pedaily.cn/201808/434839.shtml
16,快讯|吸烟场景运营商“烟客”获2000万元Pre-A轮融资，用于线下吸烟空间建设,15:56,http://pe.pedaily.cn/201808/434832.shtml
17,网红蛋糕品牌受到资本青睐，Cake boss获数千万天使轮投资,11:41,http://pe.pedaily.cn/201808/434822.shtml
18,盛立金融完成A轮融资，越榕资本、元禾华创投资,11:05,http://pe.pedaily.cn/201808/434820.shtml
19,快讯|自主研发智能扭蛋机，快乐扭蛋获数百万 Pre-A 轮融资,10:50,http://pe.pedaily.cn/201808/434817.shtml
