,brief,header,pub_time,url
0,今日小米生态链企业黑鲨科技在北京举办新品发布会，发布旗下新款黑鲨Helo手机，产品在外观上有所改进。发售和售价方面，黑鲨手机Helo三版本6GB+128GB售价3199元、8GB+128GB售价3499元，10GB+128GB售价4199元。另外，锤子科技罗永浩现身发布会。（新浪）,黑鲨推出游戏手机Helo，罗永浩现身发布会,2018-10-23 19:56,https://tech.sina.com.cn/mobile/n/n/2018-10-23/doc-ifxeuwws7375273.shtml
1,36氪讯，在2018中国商业学习趋势大会暨云学堂战略发布会上，云学堂披露了C轮融资具体详情，本轮融资由云锋基金领投，融资总额为5000万美元。同时，云学堂发布了面向未来的企业智能学习解决方案——“绚星”智能学习中枢。云锋基金合伙人夏晓燕表示，云锋基金主要是看重云学堂“产品服务体系完整，客户规模与质量较高，商业化路径清晰，与钉钉开展战略合作打开未来企业级市场拓展空间”等优势。,云学堂获5000万美元C轮融资，云锋基金领投,2018-10-23 19:49,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/141561&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E5%9C%A82018%E4%B8%AD%E5%9B%BD%E5%95%86%E4%B8%9A%E5%AD%A6%E4%B9%A0%E8%B6%8B%E5%8A%BF%E5%A4%A7%E4%BC%9A%E6%9A%A8%E4%BA%91%E5%AD%A6%E5%A0%82%E6%88%98%E7%95%A5%E5%8F%91%E5%B8%83%E4%BC%9A%E4%B8%8A%EF%BC%8C%E4%BA%91%E5%AD%A6%E5%A0%82%E6%8A%AB%E9%9C%B2%E4%BA%86C%E8%BD%AE%E8%9E%8D%E8%B5%84%E5%85%B7%E4%BD%93%E8%AF%A6%E6%83%85%EF%BC%8C%E6%9C%AC%E8%BD%AE%E8%9E%8D%E8%B5%84%E7%94%B1%E4%BA%91%E9%94%8B%E5%9F%BA%E9%87%91%E9%A2%86%E6%8A%95%EF%BC%8C%E8%9E%8D%E8%B5%84%E6%80%BB%E9%A2%9D%E4%B8%BA5000%E4%B8%87%E7%BE%8E%E5%85%83%E3%80%82%E5%90%8C%E6%97%B6%EF%BC%8C%E4%BA%91%E5%AD%A6%E5%A0%82%E5%8F%91%E5%B8%83%E4%BA%86%E9%9D%A2%E5%90%91%E6%9C%AA%E6%9D%A5%E7%9A%84%E4%BC%81%E4%B8%9A%E6%99%BA%E8%83%BD%E5%AD%A6%E4%B9%A0%E8%A7%A3%E5%86%B3%E6%96%B9%E6%A1%88%E2%80%94%E2%80%94%E2%80%9C%E7%BB%9A%E6%98%9F%E2%80%9D%E6%99%BA%E8%83%BD%E5%AD%A6%E4%B9%A0%E4%B8%AD%E6%9E%A2%E3%80%82%E4%BA%91%E9%94%8B%E5%9F%BA%E9%87%91%E5%90%88%E4%BC%99%E4%BA%BA%E5%A4%8F%E6%99%93%E7%87%95%E8%A1%A8%E7%A4%BA%EF%BC%8C%E4%BA%91%E9%94%8B%E5%9F%BA%E9%87%91%E4%B8%BB%E8%A6%81%E6%98%AF%E7%9C%8B%E9%87%8D%E4%BA%91%E5%AD%A6%E5%A0%82%E2%80%9C%E4%BA%A7%E5%93%81%E6%9C%8D%E5%8A%A1%E4%BD%93%E7%B3%BB%E5%AE%8C%E6%95%B4%EF%BC%8C%E5%AE%A2%E6%88%B7%E8%A7%84%E6%A8%A1%E4%B8%8E%E8%B4%A8%E9%87%8F%E8%BE%83%E9%AB%98%EF%BC%8C%E5%95%86%E4%B8%9A%E5%8C%96%E8%B7%AF%E5%BE%84%E6%B8%85%E6%99%B0%EF%BC%8C%E4%B8%8E%E9%92%89%E9%92%89%E5%BC%80%E5%B1%95%E6%88%98%E7%95%A5%E5%90%88%E4%BD%9C%E6%89%93%E5%BC%80%E6%9C%AA%E6%9D%A5%E4%BC%81%E4%B8%9A%E7%BA%A7%E5%B8%82%E5%9C%BA%E6%8B%93%E5%B1%95%E7%A9%BA%E9%97%B4%E2%80%9D%E7%AD%89%E4%BC%98%E5%8A%BF%E3%80%82
2,Uber方面在周二表示，公司计划在2025年实现其出租车应用上的每一辆汽车全电动化，并从明年年初开始为每次出行增加清洁空气费。（路透）,Uber计划2025年在伦敦实现全电动化,2018-10-23 19:44,https://finance.sina.com.cn/stock/usstock/c/2018-10-23/doc-ihmuuiyw5286634.shtml
3,LG化学23日表示，LG在华第二家电动汽车电池工厂动工仪式当天在南京滨江经济开发区举行。集团首席执行官兼副会长朴镇洙在仪式上表示，公司将向新厂迅速投入最新技术和设备，扩大产能抢占先机，满足全球市场对电动汽车电池迅速增长的需求，并期待其与南京第一工厂等公司旗下其他电池厂发挥协同效应。（韩联社）,LG化学在南京开建电动汽车电池新厂,2018-10-23 19:40,http://chinese.yonhapnews.co.kr/domestic/2018/10/23/0406000000ACK20181023003100881.HTML
4,神州信息今日发布2018年三季度财报，公司实现营业收入20.10亿元，较去年同期增长13.46%；实现净利润4586.38万元，较去年同期增长21.55%。,神州信息三季度营收增13.46% ，利润同比提升22%,2018-10-23 19:25,http://www.szse.cn/disclosure/listed/bulletinDetail/index.html?e9961faf-c87e-4698-8da1-cc6df55355e0
5,国际米兰俱乐部将在11月召开股东大会，届时现任俱乐部主席托希尔行或将卸任，苏宁张近东之子张康阳成为最热门的接班人选。如果张康阳当选，将成为国际米兰历史上最年轻的俱乐部主席。2016年6月，苏宁集团斥资2.7亿欧元收购了国际米兰俱乐部70%的股份。（全天候科技）,苏宁张近东之子张康阳或接任国际米兰主席,2018-10-23 19:25,https://awtmt.com/articles/3425149?from=wscn
6,一汽轿车今日发布公告称，公司与百度在北京签订《合作谅解备忘录》，双方同意合作建立百度-奔腾DuBest智能网联联合实验室，百度与一汽轿车在语音、语义、图像、AR导航等车载产品领域开展基于量产的深度研究合作，助力一汽轿车成为业内最领先的整车制造商；全面提升一汽轿车整体的市场竞争力及百度产品的核心能力。,一汽轿车：与百度签订合作谅解备忘录，将在车载产品领域开展合作,2018-10-23 19:15,http://www.szse.cn/disclosure/listed/bulletinDetail/index.html?f918b2a4-7d1f-4566-930d-637dc66a2b38
7,索尼针对中国大陆市场发布了Hi-Res(高解析度)流媒体音乐服务。这个支持多终端的高品质音频会员服务，是索尼集团最新企业战略“贴近人”的落地项目之一。索尼该服务一年会员费用为1298元人民币，腾讯会员的7倍多。索尼中国董事长兼总裁高桥洋表示，中国市场家庭音频消费升级，音乐爱好者不再满足于MP3的效果，而Hi-Res将会提供更加细腻的效果。（新京报）,索尼中国推出流媒体音乐服务，会员价格是腾讯7倍,2018-10-23 19:08,http://www.bjnews.com.cn/finance/2018/10/23/513526.html
8,36氪讯，美年健康发布公告称，控股股东提议公司回购股份，回购价格不超过17元/股，回购总金额不低于3亿元，不超过5亿元。因为目前二级市场股价已经严重背离公司的实际经营情况，不能正确反映公司的价值。美年健康将尽快制定回购预案。,美年健康控股股东提议回购3亿元至5亿元股份,2018-10-23 18:59,http://www.szse.cn/disclosure/listed/bulletinDetail/index.html?35c184f3-6c59-4ab0-9a39-871308ea8d8e
9,36氪讯，圆通速递披露三季报，公司2018年前三季度实现营业收入186.23亿元，同比增长44.74%；净利润12.54亿元，同比增长18.53%。每股收益0.44元。,圆通速递前三季度净利12.54亿元，同比增19%,2018-10-23 18:50,http://static.sse.com.cn/disclosure/listedinfo/announcement/c/2018-10-24/600233_2018_3.pdf
