,brief,classes_name,header,news_url,pubtime
0,11月27日消息，滴滴出行近日在雄安注册成立了智慧交通公司，注册信息显示，滴滴正运用大数据、云计算等技术，为新区搭建新型智能公共交通体系。 据了解，为顺应雄安新区建设发展的要求，滴滴出行推出智慧中巴和智慧小巴，服务于新区多元化的出行需求。其中，智慧中巴服务公共交通主干线网，基于出,人工智能,滴滴在雄安成立智慧交通公司，智慧中小巴落地新区,http://www.aihot.net/selfdriving/12566.html,2018-11-27 20:00:55
1,11月27日消息，今日早间有网友发现拼多多疑似被Appstore下架，目前只能看到商家版。 对此，拼多多方面回应称，最新发版的iOS客户端（买家版）存在技术bug，导致短期下架。目前已与苹果官方取得联系，将在紧急修复后尽快上架。安卓应用商店和iOS客户端（商家版）下载不受影响。,人工智能,拼多多被苹果下架?回应:技术存bug修复后上架,http://www.aihot.net/application/12565.html,2018-11-27 20:00:55
2,中新社休斯敦11月26日电 历经6个多月的飞行，美国宇航局(NASA)的火星无人探测器洞察号(InSight)于26日成功登陆火星。 美国宇航局消息，无人火星探测器洞察号于美国东部时间11月26日下午2时52分59秒，成功在火星赤道附近的埃律西昂平原(Elysium Planitia)登陆，成为美国第八个在火星登陆,人工智能,火星无人探测器“洞察”号成功登陆火星,http://www.aihot.net/robot/12564.html,2018-11-27 20:00:56
3,▲Nybble机器猫是一个开源项目 教授出身企业家李荣中(Rongzhong Li，音译)设计的Nybble堪称世界上最快的机器猫，最重要的是这只机器猫使得硬件编程变得更有亲和力。这只速度快、重量轻的机器猫主要用木头打造。 高科技，低成本 波士顿动力公司和索尼(Sony)的机器人给李荣中留下了深,人工智能,"世界上速度最快的机器猫：会做俯卧撑，还能""软着陆”",http://www.aihot.net/robot/12563.html,2018-11-27 20:00:56
4,e公司讯，证券时报头版刊文称，实际上，比特币等虚拟货币连泡沫都算不上，因为这种虚拟货币不过是一串毫无实际意义的数字代码，不会产生任何实质价值，投资者买进只是希望下一个接盘侠会付出更高的成本，所谓的收益主要来自于买卖价差，而这不过是财富转移的庞氏骗局而已，因为这场投机游戏需要不断,人工智能,证券时报：比特币急跌暴露虚拟币炒作庞氏骗局本质,http://www.aihot.net/other/finance/12561.html,2018-11-27 20:00:56
5,11月27日，支付宝宣布相互保升级为相互宝。自10月16日上线以来，相互保已有超过千万用户加入。但相互保合作伙伴信美人寿近期遭到监管部门约谈并指其涉嫌违规。相互宝表示，为了弥补升级对大家带来的不便，无论新老用户，只要是在2018年底前加入，2019年1月31日前的分摊费用全免，都由蚂蚁金服来,人工智能,支付宝宣布“相互保”升级为“相互宝”,http://www.aihot.net/other/finance/12562.html,2018-11-27 20:00:56
6,▲着陆后，洞察号要花上数月时间搭建实验仪器 ? 11月27日消息，据国外媒体报道，当地时间周一，美国国家航空和宇宙航行局(NASA)旗下的洞察号火星探测器成功在火星表面着陆，这是NASA在火星表面成功完成的第八次航天器着陆。但是，经历长途飞行和软着陆之后，洞察号的工作才刚刚开始。其要展开,人工智能,洞察号火星探测器成功着陆后? 接下来要做什么？,http://www.aihot.net/robot/12560.html,2018-11-27 20:00:56
7,11月25日，比特币下探至3500美元，全球数字货币市场再现集体大幅杀跌，市值较顶点的8500亿美元市场规模缩水超过85%。业内人士称，随着监管趋严、支付普及难度大等因素，数字货币下行趋势可能延续，相关IT厂商也将受到冲击。 比特币上演价格大跳水 自2018年以来，比特币价格持续下跌，近期上演了,人工智能,比特币下挫延续，数字货币市场规模缩水超八成,http://www.aihot.net/other/finance/12559.html,2018-11-27 20:00:56
8,译者前言：在《Venture Stories》的一期特别对话中，Village Global联合创始人Erik Torenberg采访了两位来自区块链世界的重量级嘉宾，一位是Coinbase首席技术官Balaji Srinivasan，另一位则是AngelList的首席执行官兼联合创始人Naval Ravikant，而他们的谈话内容，似乎并没有受到近期密码货币,人工智能,区块链的梦该醒了吗？不，他们依然在想着感恩世界,http://www.aihot.net/other/finance/12558.html,2018-11-27 20:00:56
9,▲传统手动标记（中列）和流体标注（右）比较 谷歌AI团队近日推出了一款新型图像标注方式&mdash;&mdash;流体标注，即采用机器学习来注释分类标签并勾勒出图片中的每个对象和背景区域。谷歌官方表示其可将标记数据集的速度提高三倍。 百度众测平台去年曾发布了5000万元的数据标注任务，而今,人工智能,"谷歌AI团队推新型""流体标注"":图像标注速度提高三倍",http://www.aihot.net/application/12557.html,2018-11-27 20:00:56
10,【 11月26日消息】去年，联合国曾宣布将2019年为国际本土语言年，现在离这个节日已经越来越近。实际上，这一举措旨在提高人们对濒危语言的认识，因为这些语言正面临灭绝的危险。通过语言，人们保留了他们的社区的历史、习俗和传统、记忆、独特的思维方式、意义和表达方式。他们也用语言来构,人工智能,全球每年消失24种语言，AI已成为濒危语言新的救星,http://www.aihot.net/application/12556.html,2018-11-27 20:00:56
11,▲LakeDiamond所开发的钻石具有良好的一致性和平行性，可以延伸数百米 11月26日消息，据国外媒体报道，瑞士一家名为LakeDiamond的公司利用自家开发的人工钻石和激光发生器相结合，产生高质量的远距离光束，从而能够实现对无人机的远距离无线充电。 目前无人机的数量正在成倍增加。据美国,人工智能,钻石配激光，让无人机抛下大电池也能飞行,http://www.aihot.net/selfdriving/12555.html,2018-11-27 20:00:56
