,brief,header,pub_time,url
0,36氪获悉，OPPO全球副总裁、中国大陆事业部总裁沈义人在接受节目采访时表示，“在明年，我们的研发投入，大概目前预算是40个亿，当然有好的项目是不设上限的。”,OPPO沈义人：明年研发投入预算40亿元，好项目不设上限,2018-11-23 20:50,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/146637&title=36%E6%B0%AA%E8%8E%B7%E6%82%89%EF%BC%8COPPO%E5%85%A8%E7%90%83%E5%89%AF%E6%80%BB%E8%A3%81%E3%80%81%E4%B8%AD%E5%9B%BD%E5%A4%A7%E9%99%86%E4%BA%8B%E4%B8%9A%E9%83%A8%E6%80%BB%E8%A3%81%E6%B2%88%E4%B9%89%E4%BA%BA%E5%9C%A8%E6%8E%A5%E5%8F%97%E8%8A%82%E7%9B%AE%E9%87%87%E8%AE%BF%E6%97%B6%E8%A1%A8%E7%A4%BA%EF%BC%8C%E2%80%9C%E5%9C%A8%E6%98%8E%E5%B9%B4%EF%BC%8C%E6%88%91%E4%BB%AC%E7%9A%84%E7%A0%94%E5%8F%91%E6%8A%95%E5%85%A5%EF%BC%8C%E5%A4%A7%E6%A6%82%E7%9B%AE%E5%89%8D%E9%A2%84%E7%AE%97%E6%98%AF40%E4%B8%AA%E4%BA%BF%EF%BC%8C%E5%BD%93%E7%84%B6%E6%9C%89%E5%A5%BD%E7%9A%84%E9%A1%B9%E7%9B%AE%E6%98%AF%E4%B8%8D%E8%AE%BE%E4%B8%8A%E9%99%90%E7%9A%84%E3%80%82%E2%80%9D
1,国盛证券研究所所长杨涛表示，“我对注册制期待已久，制度环境的宽松及市场化程度的提高，才能体现卖方研究的含金量。”杨涛表示，在注册制的市场环境下，券商研究的专业能力一方面体现在发行销售能力，另一方面则体现在能否为新产业和新的商业模式进行合理定价。杨涛说，在注册制的大时代，卖方研究绝对大有可为，真正研究人才的价值也是无限的。（中证报）,国盛证券杨涛：科创板将推动卖方研究迎来黄金时代,2018-11-23 20:44,http://www.cs.com.cn/jg/03/201811/t20181120_5894717.html
2,36氪讯，金立今日召开金融债权人会议，金立金融债权人代表60余人出席了会议。会上，金立集团董事会授权代表卢光辉宣布了股东决议，金立集团副总裁徐黎回答了金融债权人有关提问，金立财务顾问德勤对金立情况进行了通报，法律顾问君泽君和与会者沟通交流了有关金立的法律问题等。据悉，金立近期将举行经营性债权人代表会议，并征求所有债权人意见。,金立召开金融债权人会议，近期将举行经营性债权人代表会议,2018-11-23 20:42,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/146635&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E9%87%91%E7%AB%8B%E4%BB%8A%E6%97%A5%E5%8F%AC%E5%BC%80%E9%87%91%E8%9E%8D%E5%80%BA%E6%9D%83%E4%BA%BA%E4%BC%9A%E8%AE%AE%EF%BC%8C%E9%87%91%E7%AB%8B%E9%87%91%E8%9E%8D%E5%80%BA%E6%9D%83%E4%BA%BA%E4%BB%A3%E8%A1%A860%E4%BD%99%E4%BA%BA%E5%87%BA%E5%B8%AD%E4%BA%86%E4%BC%9A%E8%AE%AE%E3%80%82%E4%BC%9A%E4%B8%8A%EF%BC%8C%E9%87%91%E7%AB%8B%E9%9B%86%E5%9B%A2%E8%91%A3%E4%BA%8B%E4%BC%9A%E6%8E%88%E6%9D%83%E4%BB%A3%E8%A1%A8%E5%8D%A2%E5%85%89%E8%BE%89%E5%AE%A3%E5%B8%83%E4%BA%86%E8%82%A1%E4%B8%9C%E5%86%B3%E8%AE%AE%EF%BC%8C%E9%87%91%E7%AB%8B%E9%9B%86%E5%9B%A2%E5%89%AF%E6%80%BB%E8%A3%81%E5%BE%90%E9%BB%8E%E5%9B%9E%E7%AD%94%E4%BA%86%E9%87%91%E8%9E%8D%E5%80%BA%E6%9D%83%E4%BA%BA%E6%9C%89%E5%85%B3%E6%8F%90%E9%97%AE%EF%BC%8C%E9%87%91%E7%AB%8B%E8%B4%A2%E5%8A%A1%E9%A1%BE%E9%97%AE%E5%BE%B7%E5%8B%A4%E5%AF%B9%E9%87%91%E7%AB%8B%E6%83%85%E5%86%B5%E8%BF%9B%E8%A1%8C%E4%BA%86%E9%80%9A%E6%8A%A5%EF%BC%8C%E6%B3%95%E5%BE%8B%E9%A1%BE%E9%97%AE%E5%90%9B%E6%B3%BD%E5%90%9B%E5%92%8C%E4%B8%8E%E4%BC%9A%E8%80%85%E6%B2%9F%E9%80%9A%E4%BA%A4%E6%B5%81%E4%BA%86%E6%9C%89%E5%85%B3%E9%87%91%E7%AB%8B%E7%9A%84%E6%B3%95%E5%BE%8B%E9%97%AE%E9%A2%98%E7%AD%89%E3%80%82%E6%8D%AE%E6%82%89%EF%BC%8C%E9%87%91%E7%AB%8B%E8%BF%91%E6%9C%9F%E5%B0%86%E4%B8%BE%E8%A1%8C%E7%BB%8F%E8%90%A5%E6%80%A7%E5%80%BA%E6%9D%83%E4%BA%BA%E4%BB%A3%E8%A1%A8%E4%BC%9A%E8%AE%AE%EF%BC%8C%E5%B9%B6%E5%BE%81%E6%B1%82%E6%89%80%E6%9C%89%E5%80%BA%E6%9D%83%E4%BA%BA%E6%84%8F%E8%A7%81%E3%80%82
3,微保执行董事兼CEO刘家明表示，现在微保平台80%的用户都是80后、90后，且因微保为用户提供了便捷的购买体验，在提升国民风险意识方面有很大帮助。刘家明称，“明年微保会发布大概20款不同的产品来覆盖不同的人群跟场景，除产品外，未来一年，微保平台会有更智能的教育与引导。另外我们也会尝试去把AI跟人工结合，来提供更好的保险的推荐。”（新华网）,微保CEO刘家明：提供便捷购买体验，助力提升国民风险意识,2018-11-23 20:37,http://www.xinhuanet.com/fortune/2018-11/23/c_1210000831.htm
4,高仿真驾驶模拟系统服务商—星系核科技正式对外宣布完成百万元种子轮融资，投资方为个人投资者高思阳和温都苏苏。星系核科技是一家提供轿车驾驶模拟服务的店铺，模拟服务内容包括轿车驾驶体验和学习、考试练习、上路前练习和赛车游戏等。目前星系核科技已启动235万元的天使轮融资，资金将主要用于新增技术开发、搭建实验场地等。 （猎云网）,星系核科技完成百万元种子轮融资,2018-11-23 20:24,http://www.lieyunwang.com/archives/449385
5,华大基因近日宣布与长沙市卫计委、长沙市妇幼保健院合作，依托长沙市开展的孕妇无创产前筛查民生项目，将区块链技术应用于长沙市妇幼健康数据平台中，帮助建立从基因筛查到诊断的分级诊疗体系，打通各级医疗机构间的数据孤岛，同时支撑卫计委对基因筛查的民生项目进行实时、协同、透明的全流程监管。（新浪科技）,华大基因联合长沙市，用区块链协建基因筛诊医联体,2018-11-23 20:21,https://tech.sina.com.cn/it/2018-11-23/doc-ihpevhck3589920.shtml
6,菜鸟表示，天猫双11期间，物流解决方案橙诺达2.0包裹最快当天就到，次日达成为使用商家物流体验标配。数据显示，橙诺达2.0“天猫直送”包裹次日送达率超过普通同样线路4倍，给用户带来更快、更好，更确定性的物流服务。橙诺达2.0是菜鸟联合圆通、中通、韵达等主要快递公司，率先在电商最大板块服饰品类推出的物流解决方案。（亿欧）,菜鸟：双11期间，橙诺达2.0包裹最快当天送到,2018-11-23 20:20,https://www.iyiou.com/breaking/20891.html
7,CNBC今天载文称，抖音短视频国际版TikTok最近取代曾经的流行应用Instagram、YouTube和Snapchat，成为苹果App Store中移动应用下载排名榜榜首。该应用获得海外用户青睐，并且正在掀起社交网络数字世界风暴。大多数用户很快认为，这款应用会让他们上瘾。（网易科技）,抖音在美国流行，用户：很让人上瘾,2018-11-23 20:19,http://tech.163.com/18/1123/14/E1A8KBM100097U7R.html
8,据报道，零售业巨头家乐福正在西班牙网络中部署一个基于超级账本的区块链食品溯源平台。据了解，这种食品溯源方案最初由IBM开发，其主要用于追踪加利西亚北部地区那些未接受抗生素治疗，而被打上“高质量和出自原产地”标签的散养鸡。家乐福表示，区块链是供应链体系中的关键技术，它可以提高整个流程的透明度，并支持客户审查整个分销过程。（火星财经）,家乐福将推出基于超级账本的区块链食品溯源平台,2018-11-23 20:17,https://www.huoxing24.com/newsdetail/20181122175612640031.html
9,保时捷计划实现未来8年利润提高60亿欧元的目标，计划通过精简运营和发展电动汽车来实现该目标。（彭博）,保时捷计划实现未来8年利润提高60亿欧元的目标,2018-11-23 20:16,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/146628&title=%E4%BF%9D%E6%97%B6%E6%8D%B7%E8%AE%A1%E5%88%92%E5%AE%9E%E7%8E%B0%E6%9C%AA%E6%9D%A58%E5%B9%B4%E5%88%A9%E6%B6%A6%E6%8F%90%E9%AB%9860%E4%BA%BF%E6%AC%A7%E5%85%83%E7%9A%84%E7%9B%AE%E6%A0%87%EF%BC%8C%E8%AE%A1%E5%88%92%E9%80%9A%E8%BF%87%E7%B2%BE%E7%AE%80%E8%BF%90%E8%90%A5%E5%92%8C%E5%8F%91%E5%B1%95%E7%94%B5%E5%8A%A8%E6%B1%BD%E8%BD%A6%E6%9D%A5%E5%AE%9E%E7%8E%B0%E8%AF%A5%E7%9B%AE%E6%A0%87%E3%80%82%EF%BC%88%E5%BD%AD%E5%8D%9A%EF%BC%89
