,brief,header,pub_time,type,url
0,近期持续发酵的趣店裁员风波还未平息，如今又一董事辞职。,蚂蚁金融战略投资部董事朱超辞去趣店董事职务,5小时前,AI+,https://www.leiphone.com/news/201812/9yus78RO6Djyuo4I.html
1,在蒋超看来，AGV这条路在中国几乎走不通，因为它的目标客户“本质上是不存在的”。,比 AGV 先进两代，AMR 牛在哪？,7小时前,AI+,https://www.leiphone.com/news/201812/UvznjYJmAgsUhuRu.html
2,随着SubtlePET获得FDA认证，深透医疗正式成为第一家真正将产品推向美国市场的具有中国背景的医学影像AI企业。,华人企业医学影像 AI 产品获 FDA 认证，可将 PET 成像速度提高 4-10 倍,10小时前,AI+,https://www.leiphone.com/news/201812/0R5N4ROaQYJTgjIB.html
3,疾速成长的深圳慢不下来；但要做好安防，需要慢下来。,深圳为什么出不了“海大宇”,12小时前,AI+,https://www.leiphone.com/news/201812/4Kco6zRkGi4Nq3kQ.html
4,预测： 一段时间内，区块链应用仍以 MixApp 为主，Dapp 大规模发展的支撑未成熟。,两年磨一“链”，度小满金融的未来应用畅想曲,12月09日 22:20,AI+,https://www.leiphone.com/news/201812/LqnOqYqLJURazKwU.html
5,这两年苹果明显加快了自己在医疗健康领域的脚步。,芒果健康 CEO 加盟，苹果医疗布局提速,12月09日 21:19,AI+,https://www.leiphone.com/news/201812/xrsDAm5hEFe8CSdJ.html
6,数字技术的广泛运用带来了海量的替代性数据，倘若它们能够通过批量化使用，将对传统的征信数据起到良好补充。,央行余文建：小微企业首贷难多因银企间信息不对称,12月09日 21:08,AI+,https://www.leiphone.com/news/201812/0AiE71l9aNOXwVvv.html
7,亚马逊正考虑将其无人便利店Amazon Go引入机场。,Amazon Go下一步战略计划：机场开店,12月09日 12:36,AI+,https://www.leiphone.com/news/201812/tAXbfiVKZ3TXZLwO.html
8,雷锋网《2018医学影像AI行业研究报告》12月3日重磅上线。,百位医疗AI专家推荐，雷锋网「AI投研邦」正式发布 《医学影像 AI 行业研究报告》,12月09日 10:14,AI+,https://www.leiphone.com/news/201812/pqFoCehbUdUqWAT0.html
9,从“最高不超过2亿美元”到“最高可达到5735万美元”。,360金融更新招股书，募集资金为何大幅减少？,12月08日 15:31,AI+,https://www.leiphone.com/news/201812/IKZnZ0XChoSNnAAI.html
10,海康威视高管答调研机构问。,海康威视：AI 芯片很难被管制，海外市场值得期待,12月08日 11:10,AI+,https://www.leiphone.com/news/201812/3MBlbkZAl3i9Q3tK.html
11,本次公开课，讲者将深入探讨安智汽车作为77GHz毫米波雷达软硬件一体化方案商，对该领域的深度技术研发和典型功能应用探索。并从产业角度着眼解读相应的人才结构和需求,职播间 | 77GHz毫米波雷达基础及其典型ADAS应用,12月07日 18:34,AI+,https://www.leiphone.com/news/201812/nVqN7QW2NzCDYaRa.html
12,做SaaS服务很苦、很累，赚钱也很慢，从Flyme到零售大数据，Wakedata的成长之路才刚刚开始。,孵化于 Flyme 团队，WakeData 如何“唤醒”线下零售数据,12月06日 19:43,AI+,https://www.leiphone.com/news/201812/0DDM2rHslty6ypKt.html
13,八家安防巨头谈自身看法及理解。,“软件定义安防摄像机”是伪概念吗？,12月05日 17:47,AI+,https://www.leiphone.com/news/201812/yj8i5dPWW6rHdovj.html
