,header,pub_time,url
0,长江国弘顺利完成“国弘纪元基金”募集及设立,3小时前,https://pe.pedaily.cn/201812/438710.shtml
1,"每日一淘完成1.3亿美元融资,元生资本、DCM领投,SIG联合投资",9小时前,https://pe.pedaily.cn/201812/438702.shtml
2,竹间智能B轮3000万美元融资，打造业内领先的对话机器人及多模态情感计算平台,10小时前,https://pe.pedaily.cn/201812/438699.shtml
3,微信封杀百度好看视频，百度：腾讯应该兼顾好裁判员和运动员双重角色,12小时前,https://news.pedaily.cn/201812/438695.shtml
4,陶冶户外获4000万元Pre-B 轮融资，途牛战略领投,1天前,https://pe.pedaily.cn/201812/438681.shtml
5,康沣生物获比邻星创投等机构数千万人民币投资,1天前,https://pe.pedaily.cn/201812/438675.shtml
6,凯联医疗获斯道资本5000万元投资，专注慢病管理,1天前,https://pe.pedaily.cn/201812/438672.shtml
7,自带科技基因，打造纯原创IP，“燃烧小宇宙”获数千万A轮融资,1天前,https://pe.pedaily.cn/201812/438665.shtml
8,曝字节跳动将推出社交APP，独立于今日头条之外,1天前,https://news.pedaily.cn/201812/438652.shtml
9,快讯 |全球物联网融资最高纪录！ 物联网创企G7完成3.2亿美元融资，厚朴投资领投,1天前,https://pe.pedaily.cn/201812/438651.shtml
10,菠萝斑马获千万级A轮融资，明年开设线下店,2018-12-07 16:20,https://pe.pedaily.cn/201812/438581.shtml
11,在线教育品牌集思学院获5000万A轮融资，新东方领投58产业基金、九合创投跟投,2018-12-07 12:47,https://pe.pedaily.cn/201812/438557.shtml
12,CAx核心技术获资本认可，中望软件完成8000万融资,2018-12-07 11:50,https://pe.pedaily.cn/201812/438556.shtml
13,做创业公司长期价值的共建者，高榕资本完成5亿美元新基金募资,2018-12-06 20:04,https://pe.pedaily.cn/201812/438544.shtml
14,爱加密完成数千万元融资，杉杉创投、申能诚毅投资,2018-12-06 15:45,https://pe.pedaily.cn/201812/438541.shtml
15,国外健身行业获资本青睐， Freeletics获4500万美元A轮融资,2018-12-06 11:55,https://pe.pedaily.cn/201812/438531.shtml
16,宠物行业新零售云宠智能完成Pre-A轮融资，瑞鹏集团投资,2018-12-06 11:11,https://pe.pedaily.cn/201812/438530.shtml
17,沉浸文化获星瀚资本百万元级种子轮投资，星瀚资本投资,2018-12-06 08:48,https://pe.pedaily.cn/201812/438521.shtml
18,史河科技完成2000万元Pre-A轮投资，继续深耕特种机器人市场,2018-12-06 08:42,https://pe.pedaily.cn/201812/438520.shtml
19,绿米完成数千万美元B+轮融资，由远翼投资和凯辉基金联合领投,2018-12-05 22:55,https://pe.pedaily.cn/201812/438516.shtml
