,header,pub_time,url
0,一位安防老兵眼中的安防巨头们,3小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8500-30288722.html
1,AI紧跟智能制造 机器服装亮相,5小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8470-30288671.html
2,苹果官网上架Beddit 3.5睡眠检测器,5小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8220-30288653.html
3,打假保卫战中，AI到底是敌还是友？,5小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8470-30288647.html
4,推动智能化迈进 软硬面临巨大挑战,6小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8470-30288643.html
5,中国教育机器人市场分析,6小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8420-30288638.html
6,“第八届吴文俊人工智能科学技术奖”揭晓,6小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8470-30288637.html
7,自动驾驶出租车Waymo One开始运营 但未获好评,6小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8110-30288624.html
8,2023年全球可穿戴AI市场达424亿美元，可穿戴AI芯片需求日益上涨,6小时前,https://ai.ofweek.com/news/2018-12/ART-201714-8420-30288622.html
9,DeepMap合作Ridecell和Einride 为自动驾驶车队提供高精地图技术,6小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8140-30288603.html
10,人工智能揭榜工作的重点任务,9小时前,https://ai.ofweek.com/news/2018-12/ART-201700-8470-30288579.html
11,智能音箱战火凶猛，百度阿里等巨头落地AI抢占未来入口,9小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8470-30288550.html
12,AI产业生态建设中的机遇和挑战,10小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8470-30288525.html
13,泛人工智能简报：区块链技术人员平均月薪3万,11小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8100-30288470.html
14,起风日报：20多国的企业已与华为签5G合约；VR明年出货量将攀升至600万台,11小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8100-30288467.html
15,共享智能机器人来了,11小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8110-30288475.html
16,三星大力挖掘自动驾驶人才，或将于明年设立无人车芯片部门,11小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8460-30288454.html
17,日本首款“AI女友”问世 1小时销量突破1万,11小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8110-30288446.html
18,“吐槽大会”：中国人工智能弱势在哪？,11小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8470-30288440.html
19,人工智能全面进驻农业领域，一大波机器人正在占领农田,11小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8470-30288428.html
20,人工智能和芯片领域竞争愈渐激烈,11小时前,https://ai.ofweek.com/news/2018-12/ART-201714-8500-30288416.html
21,纽约大学AI Now研究所发布人工智能2018现状报告,11小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8480-30288406.html
22,华为、银联联合推出手机POS 网络电子身份识别是亮点,12小时前,https://ai.ofweek.com/news/2018-12/ART-201720-8110-30288396.html
23,产业互联网时代，猪是如何上天的,12小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8420-30288367.html
