,brief,header,pubtime,savetime
10,雅虎财经分析师 Jared Blikre 表示，VanEck 的比特币 ETF 审查结果虽然需要等到 9 月 30 日公布，但 SEC 如今仍对交易所是否会操纵比特币价格持怀疑态度，因此对 9 月 30 日的审查结果不要抱有太大期望。SEC 之前已经拒绝 Proshares、GraniteShares 及 Direxion 等多家公司的比特币 ETF 申请。,雅虎财经分析师：不要对 VanEck 的比特币 ETF 审查结果抱太大期望,09月07日 17:42,2018-09-08 20:31:19
11,Oath Protocol 的另一个重大战略合作已达成，将与 NEM 全方位合作，为其公链和生态系统的应用提供纠纷解决方案和协议治理。在 NEM 庞大的生态系统中，Oath 将提供包括链上资产安全及动态服务的交易纠纷化解，以确保整个流程的安全公平。Oath 协议弥补了区块链安全中缺失的制度型安全和纠纷解决方式，为语义安全性或逻辑安全性的复杂和难解提供了快速高效，公正且可延展的仲裁解决方案。NEM 台湾地区负责人 Flora Fang 表示：「Oath 协议提供了区块链社区共识机制中最严谨及最独特的一环，这对我们而言也是至关重要的。我们致力于链上智能资产的管理分配，Oath 将作为我们完整的治理方案和生态应用的纠纷化解机制。」随着 Oath 和 NEM 的深度合作，彼此双方将不断推动区块链智能资产领域的完善和普及，也将为区块链应用落地构建更为安全可达的使用环境。,OATH 与 NEM 达成全方位战略合作,09月07日 17:42,2018-09-08 20:31:19
12,刚刚降维安全通过以太坊智能合约预警监控了解到老牌数字资产金融服务商（C 网）遭到有组织的黑客攻击，攻击成功的黑客通过此方式从数字资产金融服务商（C 网）窃取数字资产。降维安全通过自主研发的以太坊智能合约预警监控系统分析发现这种攻击方式是一种常见的短地址攻击，黑客通过此攻击已获利数十万美元，目前已经通过白细胞社区对该数字资产金融服务商（C 网）进行高危预警和敦促漏洞修复，尽管该漏洞比较古老，但是交易所中存在的逻辑缺陷可能还是会导致黑客能够实现成功攻击。,数字资产金融服务商（C 网）遭到黑客恶意攻击,09月07日 16:28,2018-09-08 20:31:19
13,社交媒体巨擘 Facebook 正在招聘一位负责区块链核心项目「商务与合作伙伴拓展」的负责人。Facebook 公布的招聘条件中称：「至少 15 年商业拓展经验，能领导和壮大一支全球化经验丰富的商业拓展团队，并对其言传身教。」之前有报道称，Facebook 也在招聘其它与区块链有关职位，譬如公关政策经理、营销人员和一个位于以色列的软件开发经理职位。,Facebook 招聘区块链商务拓展负责人,09月07日 14:48,2018-09-08 20:31:19
14,TokenInsight 针对 9 月初 BTC 价格暴跌事件做了专业分析，结合近期行业新闻和相关统计数据来看，TokenInsight 认为，本次暴跌和「丝绸之路」组织密切相关，再加上提供匿名转账服务的头部交易所 Shapeshift 政策变动，市场疯传高盛取消通证服务平台计划（后被证实为假消息），三者共同叠加导致了本次 BTC 价格的异动。,TokenInsight：9 月初 BTC 价格暴跌与「丝绸之路」密切相关,09月07日 14:24,2018-09-08 20:31:19
15,根据 Cointelegraph 报道，乌兹别克斯坦政府官方网站 9 月 2 日刊登的一份文件显示，该国总统米尔济约耶夫已下令建立一个名为「数字货币信托」的国家区块链发展基金。该基金的目标是将区块链将整合到各种政府项目中，包括医疗、教育和文化领域。该组织还将负责对乌兹别克境内的数字经济行业进行投资。除了国际贷款和赠款外，数字信托基金还将由国家项目管理署提供资金。,乌兹别克斯坦建立数字货币信托基金，由国家项目管理署提供资金,09月07日 14:20,2018-09-08 20:31:19
16,今日，国家互联网金融安全技术专家委员会发布区块链行业动态月报。对于行业中在先后兴起的「币改」和「链改」风潮，专委会提示其舆论热度居高不下，或有炒作过热之嫌，其实际价值仍然需要时间检验。另外，报告指出，随着公有链架构的区块链影响范围进一步扩大，以联盟链、私有链架构基础的区块链应用深入到金融、社会管理等关键领域，一旦出现安全事件，极易造成重大损失。,互金专委会月报 ：「币改」、「链改」或有炒作过热之嫌,09月07日 14:18,2018-09-08 20:31:19
17,据 CCN 消息，澳大利亚金融科技公司 Bamboo 表示会向用户提供轻松交易数字货币的机会，即鼓励用户利用电子交易中的零钱去进行不同数字货币的微投资。,澳大利亚金融科技公司允许用户利用零钱投资数字货币,09月07日 14:14,2018-09-08 20:31:19
18,据 financefeeds 消息，澳大利亚证券投资委员会今日公布了其 2018-2022 年整体工作计划，其中新兴产业成为关注焦点。该机构表示正在监测首次代币发行等新兴产品，将对存在不良行为及对消费者和投资者有潜在危害的业务进行干预。此外，ASIC 还在研究一个新项目，旨在将市场规范应用到数字货币交易中。,澳大利亚证券投资委员会研究新项目，拟规范数字货币相关业务,09月07日 14:10,2018-09-08 20:31:19
19,据最高人民法院官网显示，《最高人民法院关于互联网法院审理案件若干问题的规定》将于 2018 年 9 月 7 日起施行。规定指出：当事人提交的电子数据，通过电子签名、可信时间戳、哈希值校验、区块链等证据收集、固定和防篡改的技术手段或者通过电子取证存证平台认证，能够证明其真实性的，互联网法院应当确认。,最高法：法院应对通过区块链等技术收集的证据予以确认,09月07日 14:06,2018-09-08 20:31:20
