,brief,classes_name,header,news_url,pubtime,savetime
0,西藏民族大学坐落在陕西咸阳，前身为1957年中央指示创办、1958年开学的“西藏公学”，是西藏和平解放后党中央在祖国内地为西藏创办的第一所高等学校。,澎湃新闻,习近平致信祝贺西藏民族大学建校60周年,https://www.thepaper.cn/newsDetail_forward_2529312,6小时前,2018-10-15 20:01:56
1,教育部、统计局、财政部15日发布2017年全国教育经费执行情况统计公告，2017年，国家财政性教育经费为34207.75亿元，占GDP比例为4.14%。,澎湃新闻,我国国家财政性教育经费占GDP比例连续6年超4%,https://www.thepaper.cn/newsDetail_forward_2530331,1小时前,2018-10-15 20:01:56
2,依法约谈360doc个人图书馆的主要负责人，责令立即开展专项整治进行全面整改，整治期间（自10月15日16时至11月15日16时止）网站停止服务。,澎湃新闻,北京市网信办约谈360doc个人图书馆：暂停服务限期整改,https://www.thepaper.cn/newsDetail_forward_2529805,3小时前,2018-10-15 20:01:56
3,在具体要求中，足协规定每队报名的球员不得少于18人，另外每队可报最多3名超龄球员，以及最多6名U19球员，其中U17球员不能超过2人。,澎湃新闻,足协创立U23联赛！比赛为期一个月，中超中甲中乙均可报名,https://www.thepaper.cn/newsDetail_forward_2528501,2小时前,2018-10-15 20:01:56
4,@自如客 15日消息，自如客服日前接到反映称在其租住房间内发现针孔摄像头。公司安全中心成立工作组配合警方对此事进行立案侦查。目前事件还在进一步调查中。,澎湃新闻,自如回应“租客房间藏摄像头”：正配合警方调查，将排查隐患,https://www.thepaper.cn/newsDetail_forward_2530672,12分钟前,2018-10-15 20:01:56
5,现在，有不少家长在买房的时候，因“各种原因”将房产直接登记在未成年子女名下。不过，有必要提醒这些家长，你们只想到了“娃娃房”的利，却没意识到它的弊。,澎湃新闻,法治课丨房产登记在未成年子女名下的6大隐患,https://www.thepaper.cn/newsDetail_forward_2530244,18分钟前,2018-10-15 20:01:56
6,日前，多名消费者反映默认勾选搭售等行为“再现江湖”。记者对途牛等部分在线旅游平台的默认勾选现象调查发现，一跟团游项目竟默认勾选970元。,澎湃新闻,途牛跟团游默认勾选搭售：费用多了970元，事前未提示,https://www.thepaper.cn/newsDetail_forward_2530505,19分钟前,2018-10-15 20:01:56
7,职业打假一方面起到“啄木鸟”净化市场的作用，另一方面以打假之名行恶意索赔之实又严重扰乱社会秩序。对于这一游走在法律边缘的行为，如何判定其性质和责任？,澎湃新闻,深圳“打假索偿”团伙覆灭，职业打假是维权还是敲诈？,https://www.thepaper.cn/newsDetail_forward_2530248,21分钟前,2018-10-15 20:01:56
8,当地时间10月14日下午，埃隆·马斯克在其个人社交平台账号上点赞日本动画电影《你的名字》，随后表示“是时候造一台机甲了”，并回复网友称自己是“埃隆酱”。,澎湃新闻,马斯克点赞日本导演新海诚：我不是钢铁侠，叫我“埃隆酱”,https://www.thepaper.cn/newsDetail_forward_2530599,21分钟前,2018-10-15 20:01:56
9,10月13日，浙江金华。义乌国际商贸城发生一起儿童死亡事件。据义乌媒体：一名小孩攀爬柚木雕塑，致雕塑倒地该小孩被压身亡。商城方表示痛心，将加强安全检查。,澎湃新闻,义乌：小孩攀爬商城致雕塑倾倒被压身亡,https://www.thepaper.cn/newsDetail_forward_2530543,25分钟前,2018-10-15 20:01:56
