,brief,header,pub_time,type,url
0,第三方支付C端战局已定，B端将迎来竞争激烈期。,从单一通道到深耕产业链，B端行业支付的破局之路,1小时前,AI+,https://www.leiphone.com/news/201808/4OJYN0Ey02C0xZ5f.html
1,你很快就能拥有一只属于自己的明星机器狗。,爆红网络的波士顿动力仿生机器狗：你很快就能买一只回家了,31分钟前,业界,https://www.leiphone.com/news/201808/C0arEeIfkxQtDq6v.html
2,Android 马上就要十周岁了。,Android 9 正式发布：定名为 Pie，充满了人工智能元素,1小时前,业界,https://www.leiphone.com/news/201808/riQ8gIpdjK5N6ihX.html
3,越来越多的事例证明，无人机在作为航拍载体的同时，已经逐渐开始在救援、安防等保证民众人身安全领域中崭露头角，利用无人机的“上帝视角”，许多传统的社会难题都迎刃而解,网友眼中的“国货之光”：不仅仅是航拍利器，无人机将让世界变得更安全,2小时前,业界,https://www.leiphone.com/news/201808/UEAybPA2bk0vfELR.html
4,比三星最新的V-NAND快两倍，比主流3D NAND快三倍,长江存储推出3D NAND架构Xtacking，I/O接口速度高达3Gbps,2小时前,业界,https://www.leiphone.com/news/201808/IOHAa8duLVgGJ4WZ.html
5,Alexa又有新功能了。,问Alexa问题，回答不上来怎么办？别担心，它找到答案就会告诉你,2小时前,业界,https://www.leiphone.com/news/201808/EHy86y9owcV7b1rq.html
6,影谱科技 Moviebook 宣布完成D轮13.6亿元融资，由商汤科技领投，创下人工智能影像生产领域单轮最高融资纪录。,商汤领投影谱科技D轮13.6亿融资，加大视频领域布局,2小时前,业界,https://www.leiphone.com/news/201808/vUOLXPO1nlRA8cbH.html
7,薛延波希望在自己的努力下，BOSS直聘能够为认知为一家科研性公司。,对话薛延波：我为什么到BOSS直聘做机器学习,4小时前,业界,https://www.leiphone.com/news/201808/b6rBj3lNryyTR24o.html
8,人工智能领域神经网络解决方案公司燧原科技宣布获得Pre-A轮融资3.4亿元人民币，由腾讯领投,腾讯首投国内AI芯片公司，成立仅5个月专注数据中心深度学习芯片,4小时前,业界,https://www.leiphone.com/news/201808/nzAdr61567N8OdrH.html
9,他们团队正在做一件很酷的事情：让城市更聪明,阿里云余亮：7年海外学术圈归来，给国内城市做“算法”,5小时前,业界,https://www.leiphone.com/news/201808/6gJ9Q6R1VlsDvjf3.html
10,问题的关键在于 Google 如何找到那样一个令中国监管部门满意的“模式”。,人民日报欢迎 Google 回归中国，李彦宏称有信心再 PK 赢一次,7小时前,业界,https://www.leiphone.com/news/201808/exr7waksRauZq5qF.html
11,自京东云5月底发起成立第一支百亿级云计算产业基金以来，这已经是其不到三个月的时间内第二次云计算领域的投资。,战略投资易捷行云C++轮   京东云百亿云计算基金第二次出手为了什么,7小时前,业界,https://www.leiphone.com/news/201808/4ETOaBpE18sn7iNr.html
12,已不再年轻的巨人网络，或许能借国际AI公司换血，开始迈入AI这个崭新的领域。,305亿，巨人网络大手笔收购以色列AI公司，为了什么,8小时前,业界,https://www.leiphone.com/news/201808/6hN3x1OXEl1f6zU5.html
13,华为回应撤裁美国全部据点：消息不属实8月6日消息，今天下午有韩国ETNews援引知情人士消息报道称，华为日前决定全数撤裁在美国包括华盛顿特区及华盛顿州等共有3处,华为回应撤裁美国全部据点；高通落选世界五百强；央行再开巨额罚单 | 雷锋早报,12小时前,业界,https://www.leiphone.com/news/201808/Jber7rWhM7xgbaAW.html
