,header,pub_time,url
0,纽劢科技，自动驾驶领域的一匹黑马,2小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8460-30255284.html
1,这个AI产业大会，福利不只是50张免费门票,5小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8120-30255213.html
2,Alexa输掉AI智商比拼大赛？亚马逊不甘落后现在推出新功能,5小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8470-30255125.html
3,机器人让你买买买，这是人工智能时代剁手族的打开方式,5小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8140-30255122.html
4,沃尔玛放“杂货配送机器人”大招 AI智能或将席卷传统零售业,8小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8140-30255080.html
5,人工智能时代来临，人工价值何去何从,9小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8470-30255026.html
6,谷歌用人工智能技术都做了什么，这13款应用产品给出线索？,9小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8200-30255023.html
7,被媒体魔化的AI,10小时前,https://ai.ofweek.com/news/2018-08/ART-201721-8470-30254981.html
8,人类竟然连游戏也败给AI了：OpenAI以2:1战胜DOTA 2半职业选手,11小时前,https://ai.ofweek.com/news/2018-08/ART-201717-8140-30254943.html
9,人脸识别：看不见，我也没办法！,14小时前,https://ai.ofweek.com/news/2018-08/ART-201716-8500-30254931.html
10,泛人工智能简报：人工智能产业还处于起步阶段,17小时前,https://ai.ofweek.com/news/2018-08/ART-201700-8420-30254925.html
