,header,pub_time,url
0,互联网女皇将离开KPCB创办自己的投资公司,16:22,http://news.pedaily.cn/201809/435836.shtml
1,途虎养车获4.5亿美元E轮融资，腾讯、凯雷、红杉领投,16:04,http://pe.pedaily.cn/201809/435835.shtml
2,魔方微猎获近亿元B+轮融资，协立投资领投,18:05,http://news.pedaily.cn/201809/435826.shtml
3,河北德路通生物完成近亿元B轮融资，系全球唯一一家拥有CTC体内捕获产品公司,11:40,http://pe.pedaily.cn/201809/435820.shtml
4,民营卫星公司“国星宇航”完成数千万元天使轮融资，自主研发AI星载操作系统,11:26,http://pe.pedaily.cn/201809/435818.shtml
5,好学家宣布完成800万天使轮融资 由博泰集团领投，天盛藤基金跟投,11:18,http://pe.pedaily.cn/201809/435817.shtml
6,专注肿瘤液态活检，珠海圣美生物完成7000万元A轮融资,11:14,http://pe.pedaily.cn/201809/435816.shtml
7,易友通完成了千万级A轮融资 专注高品质家居物流,10:52,http://pe.pedaily.cn/201809/435814.shtml
8,来Offer获新东方教育文化产业基金数千万元A轮融资,10:38,http://pe.pedaily.cn/201809/435813.shtml
9,Hotel MoMc蔓兰酒店融资6000万，松禾资本和第一资产共同投资,9:42,http://pe.pedaily.cn/201809/435810.shtml
10,雷军宣布：启动小米成立以来最大组织架构变革（附内部邮件原文）,17:15,http://pe.pedaily.cn/201809/435796.shtml
11,母婴知识分享社区平台Alwayslove完成700万元天使轮融资,17:14,http://pe.pedaily.cn/201809/435795.shtml
12,海南省首支省级母基金正式落地 向社会公开征集合作投资机构,17:11,http://pe.pedaily.cn/201809/435793.shtml
13,三一重工计划参与设立40亿元规模工业互联网产业基金,17:03,http://pe.pedaily.cn/201809/435792.shtml
14,法兰泰克斥资3.9亿元收购奥地利专业起重机厂商 拓展欧洲市场,16:55,http://pe.pedaily.cn/201809/435791.shtml
15,汽车线控底盘商格陆博完成4000万元B轮融资，投资方为达晨创投,15:39,http://pe.pedaily.cn/201809/435787.shtml
16,斑马网络获超16亿元首轮融资，进入独角兽行列,15:17,http://pe.pedaily.cn/201809/435786.shtml
17,快讯|众乐世界获春光里产业资本集团1500万种子轮投资，共同成立北京控股公司,15:09,http://news.pedaily.cn/201809/435785.shtml
18,快讯|儿童英语启蒙学习产品“彩虹堂英语”获近千万元天使轮融资,14:52,http://pe.pedaily.cn/201809/435784.shtml
19,装修辅材电商平台好材获得数千万元A+轮融资，投后估值达5亿元,14:25,http://pe.pedaily.cn/201809/435783.shtml
