,header,pub_time,url
0,IBM透露AI芯片采用8位浮点计算的突破性研究成果,4小时前,https://ai.ofweek.com/news/2018-12/ART-201714-8140-30287792.html
1,谷歌无人车服务化，独霸无人车市场有可能吗？,4小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8420-30287784.html
2,致命事故后重启自动驾驶测试，Uber将更加严格,4小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8470-30287780.html
3,微软：将为Office套件加入一些AI功能,4小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8110-30287775.html
4,仓储AGV前景广阔 加码AI技术将成为关键增长点,5小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8470-30287766.html
5,Google AI生成具有逼真照明和反射的3D模型图像,5小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8130-30287761.html
6,5G将为人工智能带来什么？,5小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8500-30287751.html
7,慧川智能康洪文：打造“AI+视频云平台”的中央厨房,5小时前,https://ai.ofweek.com/news/2018-12/ART-201712-8600-30287741.html
8,洞察了真正的“智能未来”，百度云ABC如何为主导“第四产业”谋局？,5小时前,https://ai.ofweek.com/news/2018-12/ART-201712-8470-30287730.html
9,5G+AI：从移动合作伙伴大会看华为何以驱动智能世界到来,5小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8470-30287723.html
10,信数金服CEO徐进：如何让“AI＋大数据”真正在企业落地,5小时前,https://ai.ofweek.com/news/2018-12/ART-201713-8600-30287718.html
11,中德人工智能创新工场,7小时前,https://ai.ofweek.com/news/2018-12/ART-201700-8130-30287710.html
12,人工智能时代已来 万兴科技全力推动AI+IOT场景应用落地,8小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8460-30287700.html
13,AI颠覆性技术爆发 启动42项目申报,8小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8480-30287690.html
14,中国移动与英特尔签署战略合作协议 深耕5G车联网AI等多个领域,8小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8450-30287660.html
15,深度学习下的AI落地 计算机视觉是否一条好赛道,8小时前,https://ai.ofweek.com/news/2018-12/ART-201716-8420-30287659.html
16,人工智能对制造业有哪些影响,8小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8470-30287655.html
17,谷歌DeepMind团队围棋类AI新进展：AlphaGo升级版AlphaZero强势来袭,8小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8470-30287645.html
18,2019年人工智能的5个预测：务实的人工智能,9小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8420-30287619.html
19,美国高校用上AI招生助理,10小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8140-30287595.html
20,工厂机器人突然暴走 24名工人紧急住院,10小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8470-30287573.html
21,DeepMind构建了一个可预测蛋白质折叠方式的人工智能,10小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8110-30287555.html
22,BOSE新AR眼镜Frames，可通过声音来实现身临其境的音频体验,10小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8220-30287544.html
23,人脸识别碰撞智慧机场,10小时前,https://ai.ofweek.com/news/2018-12/ART-201720-8470-30287528.html
