,brief,header,pub_time,url
0,近日，佛山市委副书记、市长朱伟带队到民营企业开展调研，先后实地调研了碧桂园、星徽精密、永通重机 。朱伟表示，佛山是民营企业大市，扶持民营企业的力度要更大，接下来将加快出台“佛十条”修订版。将通过设立基金解决融资难问题、简化企业申报扶持政策程序等举措，解决民营企业面临的现实困难，大力扶持民营经济加快发展。（佛山日报）,佛山市长调研星徽精密、碧桂园等民企，将设立基金解决融资难问题,2018-11-17 16:58,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/145525&title=%E8%BF%91%E6%97%A5%EF%BC%8C%E4%BD%9B%E5%B1%B1%E5%B8%82%E5%A7%94%E5%89%AF%E4%B9%A6%E8%AE%B0%E3%80%81%E5%B8%82%E9%95%BF%E6%9C%B1%E4%BC%9F%E5%B8%A6%E9%98%9F%E5%88%B0%E6%B0%91%E8%90%A5%E4%BC%81%E4%B8%9A%E5%BC%80%E5%B1%95%E8%B0%83%E7%A0%94%EF%BC%8C%E5%85%88%E5%90%8E%E5%AE%9E%E5%9C%B0%E8%B0%83%E7%A0%94%E4%BA%86%E7%A2%A7%E6%A1%82%E5%9B%AD%E3%80%81%E6%98%9F%E5%BE%BD%E7%B2%BE%E5%AF%86%E3%80%81%E6%B0%B8%E9%80%9A%E9%87%8D%E6%9C%BA%20%E3%80%82%E6%9C%B1%E4%BC%9F%E8%A1%A8%E7%A4%BA%EF%BC%8C%E4%BD%9B%E5%B1%B1%E6%98%AF%E6%B0%91%E8%90%A5%E4%BC%81%E4%B8%9A%E5%A4%A7%E5%B8%82%EF%BC%8C%E6%89%B6%E6%8C%81%E6%B0%91%E8%90%A5%E4%BC%81%E4%B8%9A%E7%9A%84%E5%8A%9B%E5%BA%A6%E8%A6%81%E6%9B%B4%E5%A4%A7%EF%BC%8C%E6%8E%A5%E4%B8%8B%E6%9D%A5%E5%B0%86%E5%8A%A0%E5%BF%AB%E5%87%BA%E5%8F%B0%E2%80%9C%E4%BD%9B%E5%8D%81%E6%9D%A1%E2%80%9D%E4%BF%AE%E8%AE%A2%E7%89%88%E3%80%82%E5%B0%86%E9%80%9A%E8%BF%87%E8%AE%BE%E7%AB%8B%E5%9F%BA%E9%87%91%E8%A7%A3%E5%86%B3%E8%9E%8D%E8%B5%84%E9%9A%BE%E9%97%AE%E9%A2%98%E3%80%81%E7%AE%80%E5%8C%96%E4%BC%81%E4%B8%9A%E7%94%B3%E6%8A%A5%E6%89%B6%E6%8C%81%E6%94%BF%E7%AD%96%E7%A8%8B%E5%BA%8F%E7%AD%89%E4%B8%BE%E6%8E%AA%EF%BC%8C%E8%A7%A3%E5%86%B3%E6%B0%91%E8%90%A5%E4%BC%81%E4%B8%9A%E9%9D%A2%E4%B8%B4%E7%9A%84%E7%8E%B0%E5%AE%9E%E5%9B%B0%E9%9A%BE%EF%BC%8C%E5%A4%A7%E5%8A%9B%E6%89%B6%E6%8C%81%E6%B0%91%E8%90%A5%E7%BB%8F%E6%B5%8E%E5%8A%A0%E5%BF%AB%E5%8F%91%E5%B1%95%E3%80%82%EF%BC%88%E4%BD%9B%E5%B1%B1%E6%97%A5%E6%8A%A5%EF%BC%89
1,若干年前，谷歌研发“谷歌眼镜”项目，虽然引发媒体广泛报道，但是最终项目失败产品未能上市。据外媒最新消息，谷歌另外一个智能眼镜项目再次遭遇了失败，谷歌未能够实现利用智能眼镜镜片来测量血糖水平。研发这一项目的实体是Verily公司，早前隶属于谷歌。后来谷歌重组之后隶属于母公司Alphabet。（腾讯科技）,谷歌“智能眼镜测血糖”项目研发四年宣告失败,2018-11-17 16:27,http://tech.qq.com/a/20181117/006552.htm
2,特斯拉CEO伊隆-马斯克（Elon Musk）成立了一家名为The Brick Store LLC的公司来生产和销售砖头。这家新公司创立于今年7月，由天空探索科技公司SpaceX的前工程师史蒂夫-戴维斯（Steve Davis）负责管理。戴维斯还负责经营Boring隧道挖掘公司。（腾讯科技）,马斯克成立了一家卖砖头的公司Brick Store,2018-11-17 13:47,http://tech.qq.com/a/20181117/005276.htm
3,11月17日，在今日头条举办的生机大会上，字节跳动新任命陈林为今日头条CEO，向张一鸣汇报。张一鸣是字节跳动创始人兼CEO，字节跳动旗下包括今日头条、抖音、西瓜视频等产品。,陈林今日首次以今日头条CEO亮相,2018-11-17 13:45,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/145522&title=11%E6%9C%8817%E6%97%A5%EF%BC%8C%E5%9C%A8%E4%BB%8A%E6%97%A5%E5%A4%B4%E6%9D%A1%E4%B8%BE%E5%8A%9E%E7%9A%84%E7%94%9F%E6%9C%BA%E5%A4%A7%E4%BC%9A%E4%B8%8A%EF%BC%8C%E5%AD%97%E8%8A%82%E8%B7%B3%E5%8A%A8%E6%96%B0%E4%BB%BB%E5%91%BD%E9%99%88%E6%9E%97%E4%B8%BA%E4%BB%8A%E6%97%A5%E5%A4%B4%E6%9D%A1CEO%EF%BC%8C%E5%90%91%E5%BC%A0%E4%B8%80%E9%B8%A3%E6%B1%87%E6%8A%A5%E3%80%82%E5%BC%A0%E4%B8%80%E9%B8%A3%E6%98%AF%E5%AD%97%E8%8A%82%E8%B7%B3%E5%8A%A8%E5%88%9B%E5%A7%8B%E4%BA%BA%E5%85%BCCEO%EF%BC%8C%E5%AD%97%E8%8A%82%E8%B7%B3%E5%8A%A8%E6%97%97%E4%B8%8B%E5%8C%85%E6%8B%AC%E4%BB%8A%E6%97%A5%E5%A4%B4%E6%9D%A1%E3%80%81%E6%8A%96%E9%9F%B3%E3%80%81%E8%A5%BF%E7%93%9C%E8%A7%86%E9%A2%91%E7%AD%89%E4%BA%A7%E5%93%81%E3%80%82
4,11月17日，腾讯新功能零钱通上线公测，用户开通零钱通后，可以将微信钱包里的资金直接用于微信支付所有场景的消费，也能同时帮助用户自动获取理财收益。也就是说，用户微信钱包里的零钱，既可用于微信支付，又可以同时获得理财收益。,腾讯零钱通上线公测，微信零钱可直接支付也可赚收益,2018-11-17 11:52,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/145521&title=11%E6%9C%8817%E6%97%A5%EF%BC%8C%E8%85%BE%E8%AE%AF%E6%96%B0%E5%8A%9F%E8%83%BD%E9%9B%B6%E9%92%B1%E9%80%9A%E4%B8%8A%E7%BA%BF%E5%85%AC%E6%B5%8B%EF%BC%8C%E7%94%A8%E6%88%B7%E5%BC%80%E9%80%9A%E9%9B%B6%E9%92%B1%E9%80%9A%E5%90%8E%EF%BC%8C%E5%8F%AF%E4%BB%A5%E5%B0%86%E5%BE%AE%E4%BF%A1%E9%92%B1%E5%8C%85%E9%87%8C%E7%9A%84%E8%B5%84%E9%87%91%E7%9B%B4%E6%8E%A5%E7%94%A8%E4%BA%8E%E5%BE%AE%E4%BF%A1%E6%94%AF%E4%BB%98%E6%89%80%E6%9C%89%E5%9C%BA%E6%99%AF%E7%9A%84%E6%B6%88%E8%B4%B9%EF%BC%8C%E4%B9%9F%E8%83%BD%E5%90%8C%E6%97%B6%E5%B8%AE%E5%8A%A9%E7%94%A8%E6%88%B7%E8%87%AA%E5%8A%A8%E8%8E%B7%E5%8F%96%E7%90%86%E8%B4%A2%E6%94%B6%E7%9B%8A%E3%80%82%E4%B9%9F%E5%B0%B1%E6%98%AF%E8%AF%B4%EF%BC%8C%E7%94%A8%E6%88%B7%E5%BE%AE%E4%BF%A1%E9%92%B1%E5%8C%85%E9%87%8C%E7%9A%84%E9%9B%B6%E9%92%B1%EF%BC%8C%E6%97%A2%E5%8F%AF%E7%94%A8%E4%BA%8E%E5%BE%AE%E4%BF%A1%E6%94%AF%E4%BB%98%EF%BC%8C%E5%8F%88%E5%8F%AF%E4%BB%A5%E5%90%8C%E6%97%B6%E8%8E%B7%E5%BE%97%E7%90%86%E8%B4%A2%E6%94%B6%E7%9B%8A%E3%80%82
5,三星电子在中国市场遭遇了惨败，成为一个份额向零靠近的边缘化品牌。据行业媒体最新报道，三季度，三星电子在中国市场只销售了60万部手机。（腾讯科技）,三星Q3在中国只卖了60万部手机，全年预计300万,2018-11-17 11:03,http://tech.qq.com/a/20181117/004237.htm
6,36氪讯，在头条生机大会上，今日头条提到，此前抖音已上线今日头条小程序。,抖音上线今日头条小程序,2018-11-17 11:02,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/145519&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E5%9C%A8%E5%A4%B4%E6%9D%A1%E7%94%9F%E6%9C%BA%E5%A4%A7%E4%BC%9A%E4%B8%8A%EF%BC%8C%E4%BB%8A%E6%97%A5%E5%A4%B4%E6%9D%A1%E6%8F%90%E5%88%B0%EF%BC%8C%E6%AD%A4%E5%89%8D%E6%8A%96%E9%9F%B3%E5%B7%B2%E4%B8%8A%E7%BA%BF%E4%BB%8A%E6%97%A5%E5%A4%B4%E6%9D%A1%E5%B0%8F%E7%A8%8B%E5%BA%8F%E3%80%82
7,36氪讯，首批上线的头条小程序，包括头条小店、猫眼电影、小米商城和58同城生活助手等。陈林透露，头条小程序后续还将上线懂车帝 、携程旅行、淘票票和丁香医生等。今日头条将为头条小程序提供8个重要流量入口，包括：文章详情页、微头条、小视频、搜索、帐号主页、个人中心、钱包和信息流广告位等。（高倩）,今日头条首批小程序上线，开放8个重要流量入口,2018-11-17 10:56,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/145518&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E9%A6%96%E6%89%B9%E4%B8%8A%E7%BA%BF%E7%9A%84%E5%A4%B4%E6%9D%A1%E5%B0%8F%E7%A8%8B%E5%BA%8F%EF%BC%8C%E5%8C%85%E6%8B%AC%E5%A4%B4%E6%9D%A1%E5%B0%8F%E5%BA%97%E3%80%81%E7%8C%AB%E7%9C%BC%E7%94%B5%E5%BD%B1%E3%80%81%E5%B0%8F%E7%B1%B3%E5%95%86%E5%9F%8E%E5%92%8C58%E5%90%8C%E5%9F%8E%E7%94%9F%E6%B4%BB%E5%8A%A9%E6%89%8B%E7%AD%89%E3%80%82%E9%99%88%E6%9E%97%E9%80%8F%E9%9C%B2%EF%BC%8C%E5%A4%B4%E6%9D%A1%E5%B0%8F%E7%A8%8B%E5%BA%8F%E5%90%8E%E7%BB%AD%E8%BF%98%E5%B0%86%E4%B8%8A%E7%BA%BF%E6%87%82%E8%BD%A6%E5%B8%9D%20%E3%80%81%E6%90%BA%E7%A8%8B%E6%97%85%E8%A1%8C%E3%80%81%E6%B7%98%E7%A5%A8%E7%A5%A8%E5%92%8C%E4%B8%81%E9%A6%99%E5%8C%BB%E7%94%9F%E7%AD%89%E3%80%82%E4%BB%8A%E6%97%A5%E5%A4%B4%E6%9D%A1%E5%B0%86%E4%B8%BA%E5%A4%B4%E6%9D%A1%E5%B0%8F%E7%A8%8B%E5%BA%8F%E6%8F%90%E4%BE%9B8%E4%B8%AA%E9%87%8D%E8%A6%81%E6%B5%81%E9%87%8F%E5%85%A5%E5%8F%A3%EF%BC%8C%E5%8C%85%E6%8B%AC%EF%BC%9A%E6%96%87%E7%AB%A0%E8%AF%A6%E6%83%85%E9%A1%B5%E3%80%81%E5%BE%AE%E5%A4%B4%E6%9D%A1%E3%80%81%E5%B0%8F%E8%A7%86%E9%A2%91%E3%80%81%E6%90%9C%E7%B4%A2%E3%80%81%E5%B8%90%E5%8F%B7%E4%B8%BB%E9%A1%B5%E3%80%81%E4%B8%AA%E4%BA%BA%E4%B8%AD%E5%BF%83%E3%80%81%E9%92%B1%E5%8C%85%E5%92%8C%E4%BF%A1%E6%81%AF%E6%B5%81%E5%B9%BF%E5%91%8A%E4%BD%8D%E7%AD%89%E3%80%82%EF%BC%88%E9%AB%98%E5%80%A9%EF%BC%89
8,36氪讯，过去一年，今日头条平台上作者通过内容电商获得的收入累计达到2.6亿。在今日头条平台上，通过内容付费，4个月作者累计获得收入500万，预计未来一年收入规模达到2亿。（高倩）,今日头条平台创作者内容电商累计一年收益达2.6亿,2018-11-17 10:54,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/145517&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E8%BF%87%E5%8E%BB%E4%B8%80%E5%B9%B4%EF%BC%8C%E4%BB%8A%E6%97%A5%E5%A4%B4%E6%9D%A1%E5%B9%B3%E5%8F%B0%E4%B8%8A%E4%BD%9C%E8%80%85%E9%80%9A%E8%BF%87%E5%86%85%E5%AE%B9%E7%94%B5%E5%95%86%E8%8E%B7%E5%BE%97%E7%9A%84%E6%94%B6%E5%85%A5%E7%B4%AF%E8%AE%A1%E8%BE%BE%E5%88%B02.6%E4%BA%BF%E3%80%82%E5%9C%A8%E4%BB%8A%E6%97%A5%E5%A4%B4%E6%9D%A1%E5%B9%B3%E5%8F%B0%E4%B8%8A%EF%BC%8C%E9%80%9A%E8%BF%87%E5%86%85%E5%AE%B9%E4%BB%98%E8%B4%B9%EF%BC%8C4%E4%B8%AA%E6%9C%88%E4%BD%9C%E8%80%85%E7%B4%AF%E8%AE%A1%E8%8E%B7%E5%BE%97%E6%94%B6%E5%85%A5500%E4%B8%87%EF%BC%8C%E9%A2%84%E8%AE%A1%E6%9C%AA%E6%9D%A5%E4%B8%80%E5%B9%B4%E6%94%B6%E5%85%A5%E8%A7%84%E6%A8%A1%E8%BE%BE%E5%88%B02%E4%BA%BF%E3%80%82%EF%BC%88%E9%AB%98%E5%80%A9%EF%BC%89
9,36氪讯，去年今日头条曾推出“千人百万粉”计划，发展至目前，今日头条平台上，100 万以上粉丝账号超800个，较去年增长了900%，50 万以上粉丝帐号数量达到 2400 个，10 万以上粉丝帐号数量达到1.5万个 。大会透露，未来一年，“垂直化”是今日头条的关键词。今日头条推出“10万创作者V计划”：将在超过100个垂直领域深耕，深度扶持出10万个优质创作者。（高倩）,今日头条未来一年关键词转向“垂直化”，推出10万创作者V计划,2018-11-17 10:51,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/145516&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E5%8E%BB%E5%B9%B4%E4%BB%8A%E6%97%A5%E5%A4%B4%E6%9D%A1%E6%9B%BE%E6%8E%A8%E5%87%BA%E2%80%9C%E5%8D%83%E4%BA%BA%E7%99%BE%E4%B8%87%E7%B2%89%E2%80%9D%E8%AE%A1%E5%88%92%EF%BC%8C%E5%8F%91%E5%B1%95%E8%87%B3%E7%9B%AE%E5%89%8D%EF%BC%8C%E4%BB%8A%E6%97%A5%E5%A4%B4%E6%9D%A1%E5%B9%B3%E5%8F%B0%E4%B8%8A%EF%BC%8C100%20%E4%B8%87%E4%BB%A5%E4%B8%8A%E7%B2%89%E4%B8%9D%E8%B4%A6%E5%8F%B7%E8%B6%85800%E4%B8%AA%EF%BC%8C%E8%BE%83%E5%8E%BB%E5%B9%B4%E5%A2%9E%E9%95%BF%E4%BA%86900%25%EF%BC%8C50%20%E4%B8%87%E4%BB%A5%E4%B8%8A%E7%B2%89%E4%B8%9D%E5%B8%90%E5%8F%B7%E6%95%B0%E9%87%8F%E8%BE%BE%E5%88%B0%202400%20%E4%B8%AA%EF%BC%8C10%20%E4%B8%87%E4%BB%A5%E4%B8%8A%E7%B2%89%E4%B8%9D%E5%B8%90%E5%8F%B7%E6%95%B0%E9%87%8F%E8%BE%BE%E5%88%B01.5%E4%B8%87%E4%B8%AA%20%E3%80%82%E5%A4%A7%E4%BC%9A%E9%80%8F%E9%9C%B2%EF%BC%8C%E6%9C%AA%E6%9D%A5%E4%B8%80%E5%B9%B4%EF%BC%8C%E2%80%9C%E5%9E%82%E7%9B%B4%E5%8C%96%E2%80%9D%E6%98%AF%E4%BB%8A%E6%97%A5%E5%A4%B4%E6%9D%A1%E7%9A%84%E5%85%B3%E9%94%AE%E8%AF%8D%E3%80%82%E4%BB%8A%E6%97%A5%E5%A4%B4%E6%9D%A1%E6%8E%A8%E5%87%BA%E2%80%9C10%E4%B8%87%E5%88%9B%E4%BD%9C%E8%80%85V%E8%AE%A1%E5%88%92%E2%80%9D%EF%BC%9A%E5%B0%86%E5%9C%A8%E8%B6%85%E8%BF%87100%E4%B8%AA%E5%9E%82%E7%9B%B4%E9%A2%86%E5%9F%9F%E6%B7%B1%E8%80%95%EF%BC%8C%E6%B7%B1%E5%BA%A6%E6%89%B6%E6%8C%81%E5%87%BA10%E4%B8%87%E4%B8%AA%E4%BC%98%E8%B4%A8%E5%88%9B%E4%BD%9C%E8%80%85%E3%80%82%EF%BC%88%E9%AB%98%E5%80%A9%EF%BC%89
