,header,pub_time,url
0,现实版“狼人”故事：俄一名医务人员与狼共居,11-6 19:32,http://www.chinanews.com/gj/2018/11-06/8669764.shtml
1,上诉欲推翻“网络中立”裁决？美最高法拒绝听取,11-6 19:24,http://www.chinanews.com/gj/2018/11-06/8669746.shtml
2,澳大利亚一男子遭鲨鱼袭击身亡,11-6 18:36,http://www.chinanews.com/gj/2018/11-06/8669720.shtml
3,在哥斯达黎加，会不会英语可能影响你的收入高低,11-6 18:05,http://www.chinanews.com/gj/2018/11-06/8669710.shtml
4,再接再厉 智利再推区域新法减少烟草消费,11-6 17:27,http://www.chinanews.com/gj/2018/11-06/8669695.shtml
5,心理状况堪忧 20%澳大利亚人因工作原因失眠,11-6 17:02,http://www.chinanews.com/gj/2018/11-06/8669621.shtml
6,泰国改装校车超载爆胎撞上电线杆 致21名学生受伤,11-6 16:57,http://www.chinanews.com/gj/2018/11-06/8669622.shtml
7,科学家：戒烟应不迟于45岁 金钱鼓励比电子烟有效,11-6 16:56,http://www.chinanews.com/gj/2018/11-06/8669572.shtml
8,巴西“高考”首日：缺考率2009年来最低,11-6 16:49,http://www.chinanews.com/gj/2018/11-06/8669609.shtml
9,熊出没！北极熊组团“包围”俄远东村庄(图),11-6 16:20,http://www.chinanews.com/gj/2018/11-06/8669547.shtml
10,俄打算在月球建访问基地 宇航员计划2030年首次登月,11-6 16:16,http://www.chinanews.com/gj/2018/11-06/8669427.shtml
11,驻韩美军司令即将离任 与韩国外长康京和会晤,11-6 15:57,http://www.chinanews.com/gj/2018/11-06/8669521.shtml
12,美官员：美军不会在美墨边境与移民直接接触,11-6 15:08,http://www.chinanews.com/gj/2018/11-06/8669384.shtml
13,国际观察：对伊制裁豁免背后的美欧角力,11-6 14:49,http://www.chinanews.com/gj/2018/11-06/8669419.shtml
14,韩统一部：期待朝美高级别会谈推动无核化进程,11-6 14:31,http://www.chinanews.com/gj/2018/11-06/8669395.shtml
15,意大利拒绝修改预算草案 欧盟或暂停向其拨款,11-6 14:11,http://www.chinanews.com/gj/2018/11-06/8669322.shtml
16,英国人现在想去想留？民调：54%受访者支持留欧,11-6 14:07,http://www.chinanews.com/gj/2018/11-06/8669361.shtml
17,韩外交部向宪法法院称日韩慰安妇共识不具法律约束力,11-6 13:51,http://www.chinanews.com/gj/2018/11-06/8669344.shtml
18,休息好才能工作好 韩大企业为员工建“冥想空间”,11-6 13:37,http://www.chinanews.com/gj/2018/11-06/8669321.shtml
19,安理会决定延长制止利比亚石油非法出口授权期限,11-6 13:31,http://www.chinanews.com/gj/2018/11-06/8669318.shtml
20,法国马赛两栋建筑物突然倒塌致2人伤 多人或被埋,11-6 13:23,http://www.chinanews.com/gj/2018/11-06/8669310.shtml
21,伊朗总统鲁哈尼：美制裁无法阻止伊朗原油出口,11-6 13:18,http://www.chinanews.com/gj/2018/11-06/8669303.shtml
22,美国务院：暂时允许伊朗3个民用核设施继续运转,11-6 13:17,http://www.chinanews.com/gj/2018/11-06/8669305.shtml
23,奥地利总理表示支持塞尔维亚加入欧盟,11-6 13:02,http://www.chinanews.com/gj/2018/11-06/8669295.shtml
24,喀麦隆一中学82人遭绑架,11-6 12:30,http://www.chinanews.com/gj/2018/11-06/8669273.shtml
25,美国奥委会宣布将撤销对美国体操协会的国家体育管理机构认证,11-6 12:27,http://www.chinanews.com/gj/2018/11-06/8669272.shtml
26,中国驻圣保罗总领馆举办媒体招待会,11-6 12:10,http://www.chinanews.com/gj/2018/11-06/8669263.shtml
27,沙特开建第一座核研究堆,11-6 11:53,http://www.chinanews.com/gj/2018/11-06/8669261.shtml
28,意政党提议生第三胎送农田以鼓励生育 引发争议,11-6 11:31,http://www.chinanews.com/gj/2018/11-06/8669227.shtml
29,研究：德国贫富分化现象加剧 中等收入家庭比例降低,11-6 11:20,http://www.chinanews.com/gj/2018/11-06/8669231.shtml
30,锦鲤是如何被幸运女神选中的？美国女子喜提劲球头奖,11-6 11:08,http://www.chinanews.com/gj/2018/11-06/8669224.shtml
31,法国宣布全面禁止使用含“威百亩”成分杀虫剂,11-6 11:04,http://www.chinanews.com/gj/2018/11-06/8669215.shtml
32,不愿打扫房间 美11岁男孩枪杀祖母后自杀,11-6 11:01,http://www.chinanews.com/gj/2018/11-06/8669219.shtml
33,外媒：特朗普不想推升油价 希望放慢对伊朗制裁,11-6 10:47,http://www.chinanews.com/gj/2018/11-06/8669206.shtml
34,游玩需小心！男子在澳洲大堡礁遇鲨鱼 伤重不治,11-6 10:45,http://www.chinanews.com/gj/2018/11-06/8669181.shtml
35,日本学生自杀人数创32年新高 过去一年250人轻生,11-6 10:42,http://www.chinanews.com/gj/2018/11-06/8669193.shtml
36,菲律宾西南部海域发生5.3级地震 震源深度10公里,11-6 10:40,http://www.chinanews.com/gj/2018/11-06/8669196.shtml
37,4名妇女在意大利一邮局被挟持 7小时后全部获释,11-6 10:39,http://www.chinanews.com/gj/2018/11-06/8669164.shtml
38,特朗普竞选阵营涉争议广告被撤 特朗普：不知情,11-6 10:37,http://www.chinanews.com/gj/2018/11-06/8669191.shtml
39,通讯故障致追踪器失效 南澳近千监外囚犯一度失联,11-6 10:25,http://www.chinanews.com/gj/2018/11-06/8669158.shtml
40,斯巴鲁称违规检查持续至10月 拟追加召回10万辆车,11-6 10:20,http://www.chinanews.com/gj/2018/11-06/8669167.shtml
41,意大利副总理率团出席中国进博会 190家企业参展,11-6 10:19,http://www.chinanews.com/gj/2018/11-06/8669163.shtml
