,header,pub_time,url
0,深度解读香港虚拟资产新政：虚拟资产基,1542191063,https://www.8btc.com/article/309584
1,比特币网络技术利好不断！闪电网络节点突破4000个，大量技术,1542187997,https://www.8btc.com/article/309470
2,从零开始学习比特币开发,1542187627,https://www.8btc.com/article/309541
3,英伟达挖矿营收继续萎缩，一图告诉你显卡挖矿,1542186501,https://www.8btc.com/article/309543
4,美洲银行获得加密货币存储相关专利，未雨绸缪应对加密货,1542184919,https://www.8btc.com/article/309496
5,重塑政府公共服务形态，2022年1.5亿人将拥有区块,1542184437,https://www.8btc.com/article/309257
6,施乐公司获区块链电子文件审计系统专利，可追踪文,1542183704,https://www.8btc.com/article/309411
7,构建区块链乌托邦：,1542182853,https://www.8btc.com/article/309379
8,为什么银行业没有跟风收购加密创企？Tim Drape,1542179225,https://www.8btc.com/article/309442
9,区块链经济学脉络：社区与矿工的恩怨来自权,1542179077,https://www.8btc.com/article/309244
10,工信部李鸣：区块链是一种技术组件，核心作用是最大,1542178742,https://www.8btc.com/article/309430
11,BCH算力战，分叉后才,1542177351,https://www.8btc.com/article/309314
12,魏然：账本,1542176885,https://www.8btc.com/article/308506
13,CSW已经掌握超70%的算力，ABC开发者：不排除有修改PoW,1542176868,https://www.8btc.com/article/309410
14,以太坊联创Joseph Lubin怒怼“权威”:以太坊不需要特定杀手应用，它本身就是一个杀手,1542173478,https://www.8btc.com/article/309349
15,一张图看懂全球稳定币,1542173351,https://www.8btc.com/article/309329
16,鲍勇剑：区块链改,1542172727,https://www.8btc.com/article/309324
17,EOS钱包开发 ：EOS代,1542163552,https://www.8btc.com/article/308729
18,以太坊开发者：以太坊2.0太过复杂致使开发延期，但最终以太坊将实现10,1542163375,https://www.8btc.com/article/309224
19,IBM：向亚马逊云计算服务等第三方云提供商开放区块,1542162682,https://www.8btc.com/article/309077
