,brief,header,pub_time,type,url
0,今日，雷锋网正式公布「2018 AI最佳掘金案例年度榜单」。,雷锋网 2018「AI 最佳掘金案例年度榜单」正式出炉,57分钟前,AI+,https://www.leiphone.com/news/201812/lpzJfG8ySbj4KWxn.html
1,做安防，对于大华股份而言，仅仅是个开始。,大华股份：智能安防尚处普及阶段，行业天花板正被不断打破,3小时前,AI+,https://www.leiphone.com/news/201812/ornwpES1AAeoRDEx.html
2,AI产业似乎正逐渐挥别中二期，变得更加稳重起来。不再总是将“颠覆传统行业，机器取代人类”挂在嘴边来博取眼球，也将小目标转变为“做人类的助手”或“辅助的工具”。,从实用到好用，恒生电子如何打好AI战役？,4小时前,AI+,https://www.leiphone.com/news/201812/8NwJDbL1Txegh3gl.html
3,这款手机的售价可以说是非常良心了。,联想发布全球首款骁龙 855 手机，最高 12G 内存，明年 1 月发售,3小时前,业界,https://www.leiphone.com/news/201812/GmVEb6ciW7qK9u8Q.html
4,内容付著名财经作家吴晓波、樊登读书创始人樊登、自媒体作家六神磊磊在内的数十位内容付费行业大咖来到现场并发表演讲，共同探讨知识付费行业的发展风向。,小鹅通平台总流水破22亿，推出知识付费行业多元化解决方案,4小时前,业界,https://www.leiphone.com/news/201812/n1H0EkasXzstWQik.html
5,BAT冠以新名号：「产业互联网公司」。,BAT在互联网编年史中转了个弯,4小时前,业界,https://www.leiphone.com/news/201812/fi2y9BsrgTp56jSN.html
6,高通9205 LTE调制解调器是面向资产追踪器、健康监测仪、安全系统、智慧城市传感器、智能计量仪以及可穿戴追踪器等物联网应用。,高通推出新一代支持eMTC/NB2/2G的物联网专用芯片,5小时前,业界,https://www.leiphone.com/news/201812/1BYcful3Q33yH3GB.html
7,开放MIPS背后的重要推动力是Wave Computing的AI无处不在的愿景。,Wave Computing将于明年提供免费MIPS架构，MIPS能在AI时代崛起吗？,8小时前,业界,https://www.leiphone.com/news/201812/a7evNCYkjJH72mti.html
8,5G标准是前所未有的复杂。,3GPP宣布5G标准冻结推迟三个月   将对产业有何影响？,8小时前,业界,https://www.leiphone.com/news/201812/ByFD62TBuU9IbuNE.html
9,“蜻蜓计划”（Dragonfly）已被Google放弃,凉凉！Google中国版搜索引擎被内部“毙了”,8小时前,业界,https://www.leiphone.com/news/201812/E3lb9bdkFn4qJ30F.html
10,AI需要的是平台，而不仅仅是算法。,中科创达副总裁孙力：AI视觉仍在路上，平台需求胜过算法,11小时前,业界,https://www.leiphone.com/news/201812/E5ENSboUqJ4UVoEO.html
11,雷锋早报,金立否认裁定破产清算；罗永浩力挽锤子科技负债危局；ofo称现场退押金与线上无异丨雷锋早报,12小时前,业界,https://www.leiphone.com/news/201812/kLllwhq8fIlA0DaB.html
