,header,pub_time,url
0,AI能在15年内取代40%~50%岗位?,3小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8140-30265130.html
1,投资20亿美元：美国防部未来5年压注高级AI,11小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8140-30264890.html
2,南京大学黄宜华：自动化机器学习AutoML 让AI设计AI,12小时前,https://ai.ofweek.com/news/2018-09/ART-201713-8500-30264889.html
3,BAT 布局AI 芯片，国内芯片新格局？,12小时前,https://ai.ofweek.com/news/2018-09/ART-201714-8500-30264863.html
4,第一批脱发的90后，离被人工智能解救还有多远？,12小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8470-30264856.html
5,超越谷歌！云和AI撑起微软帝国，向万亿美元俱乐部挺进,12小时前,https://ai.ofweek.com/news/2018-09/ART-201712-8470-30264854.html
6,AI周报：美国20亿美元研发AI，碧桂园百亿打造机器人王国,12小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8100-30264848.html
7,AI窗口期大爆发，国产品牌如何从“制造”到“智造”的升级,12小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8470-30264844.html
8,IBM研发基于PCM的个性化AI芯片，算力是GPU百倍,12小时前,https://ai.ofweek.com/news/2018-09/ART-201714-8220-30264841.html
9,未来人工智能产品的主要发展趋势,12小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8470-30264836.html
