,brief,header,pub_time,url
0,今日，渣打银行发布的报告显示，渣打银行计算得出新个税法施行后将降低个人所得税总额至少 3600 亿元，相当于 2017 年个税征收总额的三成。此外，新税法施行后，估算月收入14000 元以内的税负减轻幅度接近70%。（新京报）,渣打银行报告：新个税法施行后，月收入14000元以内的税负减轻幅度接近70%,2018-09-10 20:33,http://www.bjnews.com.cn/finance/2018/09/10/504216.html
1,9月10日，腾讯棋牌类游戏“天天德州”退市公告称，天天德州正式启动退市。运营着德扑游戏的公司博雅互动在半年度报告中透露，有市场传闻称，“中国政府将出台《棋牌类网络游戏管理办法》，下架德州扑克类游戏及从2018年6月1日起，全面禁止运营德州禁止运营德州扑克游戏”，博雅互动称，虽然政策尚未出台，但部分平台已经对相关产品进行下架处理。（澎湃）,腾讯拟关闭天天德州扑克背后：涉赌棋牌游戏监管风暴还在持续,2018-09-10 20:15,https://www.thepaper.cn/newsDetail_forward_2426690
2,马斯克8月7日在推特透露正考虑以每股420美元的价格将特斯拉私有化，这一消息刺激特斯拉股价在当日大涨近11%，做空者账面因此损失13亿美元。但在8月7日后一个月的时间里，特斯拉股价的表现却不甚理想，股价下跌了30%，市值蒸发了近200亿美元。（TechWeb）,特斯拉股价8月7日后1月下跌30%，市值蒸发近200亿美元,2018-09-10 20:13,http://mo.techweb.com.cn/phone/2014-06-17/2700658.shtml
3,据台湾电子时报网站9月10日引述行业消息人士称，英特尔公司内部的半导体生产线在14纳米芯片生产方面出现了产能紧张，英特尔准备利用现有的产能集中生产高毛利率的产品，比如服务器处理器和其他芯片组。英特尔准备把入门级的H310处理器以及300系列台式电脑处理器的制造业务委托给台积电来完成。（腾讯科技）,产能紧张，英特尔罕见请台积电代工PC处理器,2018-09-10 20:09,http://tech.qq.com/a/20180910/096024.htm
4,近日有网络传言称，子弹短信上线第二天，腾讯投资部门就要投资。对此，腾讯投资并购部表示并无此事，只是多日前曾在微信上有简短沟通，未曾提及投资事宜。（腾讯科技）,腾讯投资并购部回应“投资子弹短信”：并无此事,2018-09-10 19:55,http://tech.qq.com/a/20180910/095722.htm
5,粗略统计显示，剔除万达电影和恒生电子后，阿里系直接投资的A股合计还有15只，初始投资额逾700亿元。阿里系直接投资的A股逾半数出现浮亏。其中，浮亏最多的是华数传媒，高达62.7%，折价率第二高的是华谊兄弟，折价率超过56%。万东医疗、分众传媒、苏宁易购等多只个股也出现较大折价。此外，石基信息复权后最新价较阿里系入股价涨了超过100%。（数据宝）,阿里系布局A股图谱：投资金额逾700亿，两股浮亏超50%,2018-09-10 19:45,http://www.egsea.com/news/detail?id=295680
6,蓝莲花资本顾问的执行董事、跟踪腾讯的杨子潇表示，腾讯上周小规模的回购可能是在考虑进一步举措之前试探市场反应。杨子潇表示，这是开始，腾讯可能会回购更多股票。回购可以最大限度地减少下行影响，但是不足以立刻令股价启动反弹。他认为，腾讯短期内可能会面临更多压力，但这是回购的好时机。（彭博）,腾讯四年来首次回购股票，这或许只是开始,2018-09-10 19:40,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=http://36kr.com/newsflashes/136036&title=%E8%93%9D%E8%8E%B2%E8%8A%B1%E8%B5%84%E6%9C%AC%E9%A1%BE%E9%97%AE%E7%9A%84%E6%89%A7%E8%A1%8C%E8%91%A3%E4%BA%8B%E3%80%81%E8%B7%9F%E8%B8%AA%E8%85%BE%E8%AE%AF%E7%9A%84%E6%9D%A8%E5%AD%90%E6%BD%87%E8%A1%A8%E7%A4%BA%EF%BC%8C%E8%85%BE%E8%AE%AF%E4%B8%8A%E5%91%A8%E5%B0%8F%E8%A7%84%E6%A8%A1%E7%9A%84%E5%9B%9E%E8%B4%AD%E5%8F%AF%E8%83%BD%E6%98%AF%E5%9C%A8%E8%80%83%E8%99%91%E8%BF%9B%E4%B8%80%E6%AD%A5%E4%B8%BE%E6%8E%AA%E4%B9%8B%E5%89%8D%E8%AF%95%E6%8E%A2%E5%B8%82%E5%9C%BA%E5%8F%8D%E5%BA%94%E3%80%82%E6%9D%A8%E5%AD%90%E6%BD%87%E8%A1%A8%E7%A4%BA%EF%BC%8C%E8%BF%99%E6%98%AF%E5%BC%80%E5%A7%8B%EF%BC%8C%E8%85%BE%E8%AE%AF%E5%8F%AF%E8%83%BD%E4%BC%9A%E5%9B%9E%E8%B4%AD%E6%9B%B4%E5%A4%9A%E8%82%A1%E7%A5%A8%E3%80%82%E5%9B%9E%E8%B4%AD%E5%8F%AF%E4%BB%A5%E6%9C%80%E5%A4%A7%E9%99%90%E5%BA%A6%E5%9C%B0%E5%87%8F%E5%B0%91%E4%B8%8B%E8%A1%8C%E5%BD%B1%E5%93%8D%EF%BC%8C%E4%BD%86%E6%98%AF%E4%B8%8D%E8%B6%B3%E4%BB%A5%E7%AB%8B%E5%88%BB%E4%BB%A4%E8%82%A1%E4%BB%B7%E5%90%AF%E5%8A%A8%E5%8F%8D%E5%BC%B9%E3%80%82%E4%BB%96%E8%AE%A4%E4%B8%BA%EF%BC%8C%E8%85%BE%E8%AE%AF%E7%9F%AD%E6%9C%9F%E5%86%85%E5%8F%AF%E8%83%BD%E4%BC%9A%E9%9D%A2%E4%B8%B4%E6%9B%B4%E5%A4%9A%E5%8E%8B%E5%8A%9B%EF%BC%8C%E4%BD%86%E8%BF%99%E6%98%AF%E5%9B%9E%E8%B4%AD%E7%9A%84%E5%A5%BD%E6%97%B6%E6%9C%BA%E3%80%82%EF%BC%88%E5%BD%AD%E5%8D%9A%EF%BC%89
7,"骐骥联手Waters发布Qi MetA软件，据悉，Qi MetA是一个视窗化的数据处理和分析软件, 应用于代谢组学和临床数据的分析，但功能也可以扩展到生物学数据分析和可视化的多个方面。适合于一站式代谢组学分析、临床数据分析分析，以及单独的生物学项目分析。（分析测试百科网）",骐骥联手Waters发布Qi MetA软件,2018-09-10 19:33,https://m.antpedia.com/news/2246093.html
8,一位长期关注腾讯的证券分析师称，《天天德州》的关停，有可能与限制棋牌游戏的政策有关。但腾讯否认了此次《天天德州》关闭的政策因素。腾讯官方回复称，这是公司业务调整的自发行为，“与政策因素无关，公司相关业务团队将投入到更重要的项目中。”（经济观察网）,腾讯称《天天德州》退市与政策因素无关，系公司自发行为,2018-09-10 19:26,http://www.eeo.com.cn/2018/0910/336780.shtml
9,36氪讯，360鲁大师控股有限公司今日在港交所递交上市申请，招股书显示，公司2017年度收入1.23亿元，年内股东应占净利润5330万元。三六零作为被动投资人，间接持股41.37%。,360鲁大师赴港上市，三六零持股41%,2018-09-10 19:21,http://www.hkexnews.hk/APP/SEHK/2018/2018090901/Documents/SEHK201809100018_c.pdf
