,brief,header,pubtime,savetime
0,美国一位地区法官近日给出了对于 ICO 市场具有里程碑意义的判决。纽约东区地方法院法官 Raymond Dearie 裁定，美国证券法涵盖 ICO 代币销售。这位法官是第一位将 ICO 归属于证券监管机构管辖范围之下做出裁决的法官，这一先例很有可能对未来的 ICO 市场具有重大意义。,美国法官裁定：ICO 属证券法管辖,17:48,2018-09-12 22:34:24
1,今日人民创投发文称，一度充斥着「造富神话」的数字货币市场趋凉，以区块链技术为噱头的泡沫渐渐消逝，安全的问题也一步步凸显出来。安全是技术发展的根基，一行代码葬送一个项目的事情频频发生，向我们敲响了警钟。只有在安全问题上防微杜渐慎之又慎，被寄予厚望的区块链技术才能越走越远。,人民创投：区块链安全问题不容小觑,17:48,2018-09-12 22:34:24
2,据 AMBCrypto 报道， 加密货币交易所 Gemini 9 月 11 日宣布其稳定币 Gemini Dollar 很快将在 AI 增强加密货币交易平台 Bibox 上交易。仅一天前 Gemini Dollar 获得纽约州监管机构批准，成为全球首批受监管的稳定币，将美元现金流引进区块链交易平台。Bibox 是第一家将 Gemini Dollar 挂牌上市的交易所。,全球首个受监管稳定币 Gemini Dollar 获得第一家合作伙伴,17:14,2018-09-12 22:34:24
3,据 AMBCrypto 报道，委内瑞拉总统 Nicolas Maduro 宣布将向近 14 家公司提供 7 个油田以增加石油产量。新的石油合作将动摇分配的 50 亿桶石油，这将为石油公司带来价值。专家认为，在石油币作为可交易货币走向前列之前，还需要一段时间。据此前报道，石油币尚未在委内瑞拉流通，是因为为其提供支撑的油田未被开采。,委内瑞拉总统宣布将向近 14 家公司提供 7 个油田，以增加石油产量,16:07,2018-09-12 22:34:24
4,据财经网消息，8 月 31 日，新疆维吾尔族自治区乌鲁木齐中级人民法院判决书裁定，驳回原告北京比特大陆科技有限公司、原告算丰科技北京有限公司的起诉。当天，双方接收到《民事判定书》，距今已有 11 日，截至发稿，比特大陆暂未继续上诉。 2017 年 7 月，比特大陆、算丰科技以侵害实用新型专利权为由，状告深圳比特微、新特能源股份有限公司、北京必然如此网络技术有限公司。 2017 年 7 月 27 日，乌鲁木齐中级人民法院立案审理。 2018 年 8 月 31 日，乌鲁木齐中级人民法院给出一审判决结果，驳回比特大陆的起诉。,比特大陆专利纠纷案一审败诉,16:07,2018-09-12 22:34:24
5,根据 Cryptonews 消息，马绍尔群岛共和国政府回应 IMF 称，相信先进技术足以缓解将要发行主权数字货币的风险。而且只有当 SOV 符合金融行动特别工作组的标准和美国法规，并且其在美国金融系统交易中的使用获得美国政府批准后才会正式发行，并且会采取一种机制来自动调整，以防止 SOV 的价格过度波动。考虑到所有这些准备工作，当局预计几年后才能发行 SOV。而现在的马绍尔没有本国货币，它以美元为货币，同时也依赖于以美元支付的美国重要外援。,马绍尔：将按照美国法规限定主权数字货币发行，规避 IMF 警告的风险,16:04,2018-09-12 22:34:24
6,据 NewsBTC 报道，以太坊联合创始人 Joseph Lubin 不赞成 Vitalik Buterin 关于数字货币市场规模再也没有增长空间的观点，称其观点过于悲观，数字货币市场才刚刚开始，将会有许多演变，技术仍然相当不成熟，而且在这个领域已经有很多进化。,以太坊联合创始人不赞成 Vitalik Buterin 关于数字货币市场规模的观点,15:56,2018-09-12 22:34:24
7,据 CCN 报道，加拿大安大略省美德兰镇的计算机系统遭到破坏，黑客一直要求用比特币支付赎金。美德兰镇决定向黑客支付比特币赎金，以使其计算机网络再次运行。,加拿大美德兰镇计算机系统遭到破坏，黑客要求用比特币支付赎金,15:53,2018-09-12 22:34:24
8,人民网 9 月 12 日发文表示，互联网从最早的通信工具到今天成为产业创新升级的核心驱动力，互联网对于社会政治经济的意义已经远远大于其功能。从 3G、4G 发展到 5G，移动互联网开始向物联网应用领域扩展，以满足未来上千倍流量增长和上千亿设备的联网需求，虚拟现实、区块链等新兴技术未来将推动数字经济持续发展。,人民网：区块链等新兴技术将推动数字经济持续发展,15:50,2018-09-12 22:34:25
9,据 Coinpost 消息，日本金融厅在正在举行的「数字货币交易所研讨会」上提出重要提案。金融厅表示「交易所新推出的数字货币进行交易之前，在内部审查的基础上需要事前向数字货币交易所协会提出申请，如果协会有不同意见则不能进行交易」。,日本金融厅：新数字货币交易前需向数字货币交易所协会提出申请,15:48,2018-09-12 22:34:25
