,brief,header,pub_time,url
0,线下自助类设备智能平台乐摇摇公司已完成亿级B+轮融资，本次融资由德同资本领投，前海梧桐跟投。本轮融资后，乐摇摇将接入更多的线下设备，服务好更多的商户。（亿欧）,线下自助类设备智能平台乐摇摇完成亿级B+轮融资,2018-08-10 21:05,https://www.iyiou.com/p/78916
1,据外媒报道，一位谷歌安全研究员说，自2016年以来他在苹果的iOS操作系统发中发现了30个漏洞，这些漏洞使得苹果的软件更加安全——他希望苹果公司能够为此支付更多费用。2016年开始，苹果邀请黑客向公司报告iOS漏洞，并为其发现提供高达六位数的奖励，这或许是为了阻止他们将漏洞卖给其他高收入的初创公司。（网易）,谷歌黑客要求苹果为iOS漏洞付费，并捐赠245万美元,2018-08-10 20:50,http://tech.163.com/18/0810/19/DOSCIDHR00097U7T.html
2,8月8日，宏碁董事会通过了分拆酷碁股份有限公司的决定，以分拆目前宏碁旗下的电竞周边与智能生活产品。具体来说，这次分拆的产品线包括宏碁电竞品牌Predator的周边产品，例如键鼠、耳机、电竞椅以及行李箱等等。宏碁预期，成立酷碁明确分拆业务后，将有利于进一步落实分工，激励创新，并有效推进周边产品的发展。（快科技）,宏碁成立酷碁公司，分拆旗下电竞周边产品,2018-08-10 20:46,http://news.mydrivers.com/1/590/590298.htm
3,据外媒报道，高盛已经将英特尔的股票评级下调为“中性”，高盛分析师Toshiya Hari指出：“英特尔在10纳米制程技术方面不断挣扎，对其在市场上的影响力和产品竞争力方面，都产生了负面影响。今年10纳米制程一直是市场的热点，但英特尔面临的制造问题可能要比大多数人认为的更严重，目前英特尔正面临与日益强大的台积电生态系统竞争的局面。”（腾讯）,多次推迟下一代工艺芯片上市时间，高盛下调英特尔股票评级,2018-08-10 20:44,http://tech.qq.com/a/20180810/057708.htm
4,目前拥有512GB存储的手机只有华为的Mate RS、OPPO的Find X兰博基尼版和三星Note9，华硕ROG游戏手机也会有512GB的版本，但还没有上市。外媒PhoneArena给出了这些拥有512GB存储的手机的售价，售价为1250美元的三星Note9是其中最便宜的。（IT之家）,外媒：三星Note9是目前最便宜的512GB存储手机,2018-08-10 20:42,https://www.ithome.com/html/android/376126.htm
5,36氪讯，微信今日宣布，小程序后台数据分析及插件功能升级，开发者可查看已添加「我的小程序」的用户数。此外，2018年8月1日至12月31日期间，小程序（含小游戏）流量主的广告收入分成比例优化上调，单日广告流水10-100万区间的部分，开发者可获得的分成由原来流水的30%上调到50%，优质小程序流量主可获得更高收益。,微信小程序流量主广告收入分成比例上调至50%,2018-08-10 20:33,https://mp.weixin.qq.com/s/h2IC1va-UwMvhh0arty9Ug
6,针对“美国电动车品牌特斯拉在沪建厂，上海至少4家银行已经开始对贷款评估程序”的传闻，一位接近此事的消息人士表示，银行目前并未收到该项目的核准报告和相关申请，目前的谈判仅仅是意向和大致金额的沟通。（腾讯一线）,上海地方银行对特斯拉贷款暂未进入评估阶段,2018-08-10 20:26,https://finance.qq.com/a/20180810/057519.htm
7,汽车之家正努力由一家汽车垂直媒体网站转型为以数据技术驱动的公司，汽车之家开始清除新车库存，改变之前的自营自销和自建库存模式，锁定轻资产发展的新向。行业普遍认为这是汽车之家媒体属性的回归。汽车之家CEO陆敏对此强调，之所以不再做自营业务，汽车之家是要专注于自己擅长的事情——内容生产和搭建平台。（一财）,汽车之家加速转型，放弃自营更强调内容和智能化,2018-08-10 20:14,https://www.yicai.com/news/100009381.html
8,Facebook今日在其App应用中发布一条消息，称将于今日关闭“好友列表推送”功能。关闭该功能后，Facebook将更具更个性化，页面不再混乱，用户可以只追踪那些重要的更新。Facebook一发言人称：“我们关闭这项用户很少使用的功能，目的是将更多的精力投入到更重要的‘新闻推送’(News Feed)功能上。”（新浪）,Facebook今日关闭好友列表推送功能，专注新闻推送,2018-08-10 20:01,https://tech.sina.com.cn/i/2018-08-10/doc-ihhnunsr0209315.shtml
9,建银国际启动对小米的跟踪，初始评级为跑赢大盘。目标价20港元，比最新收盘价高10%；小米平均目标价为20.84港元。彭博数据显示，小米之前有9个买入、2个持有、2个卖出评级。（彭博）,建银国际对小米的初始评级为跑赢大盘：目标价20港元,2018-08-10 19:54,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=http://36kr.com/newsflashes/132360&title=%E5%BB%BA%E9%93%B6%E5%9B%BD%E9%99%85%E5%90%AF%E5%8A%A8%E5%AF%B9%E5%B0%8F%E7%B1%B3%E7%9A%84%E8%B7%9F%E8%B8%AA%EF%BC%8C%E5%88%9D%E5%A7%8B%E8%AF%84%E7%BA%A7%E4%B8%BA%E8%B7%91%E8%B5%A2%E5%A4%A7%E7%9B%98%E3%80%82%E7%9B%AE%E6%A0%87%E4%BB%B720%E6%B8%AF%E5%85%83%EF%BC%8C%E6%AF%94%E6%9C%80%E6%96%B0%E6%94%B6%E7%9B%98%E4%BB%B7%E9%AB%9810%25%EF%BC%9B%E5%B0%8F%E7%B1%B3%E5%B9%B3%E5%9D%87%E7%9B%AE%E6%A0%87%E4%BB%B7%E4%B8%BA20.84%E6%B8%AF%E5%85%83%E3%80%82%E5%BD%AD%E5%8D%9A%E6%95%B0%E6%8D%AE%E6%98%BE%E7%A4%BA%EF%BC%8C%E5%B0%8F%E7%B1%B3%E4%B9%8B%E5%89%8D%E6%9C%899%E4%B8%AA%E4%B9%B0%E5%85%A5%E3%80%812%E4%B8%AA%E6%8C%81%E6%9C%89%E3%80%812%E4%B8%AA%E5%8D%96%E5%87%BA%E8%AF%84%E7%BA%A7%E3%80%82%EF%BC%88%E5%BD%AD%E5%8D%9A%EF%BC%89
