,brief,classes_name,header,news_url,pubtime
0,11月10日消息，今日晚8点，唯品会11.11大促正式开售。开售1小时的数据显示：开售1小时订单量破200万单；开售12分25秒，唯品会品骏快递骑士已经签收物流第一单。开售不到10分钟，包括戴森、Armani Jeans、Prada在内的诸多大牌爆品秒光。 数据显示，唯品会11.11开售1小时后，北京、成都、武汉、上,人工智能,唯品会宣布双十一开售1小时订单量破200万单,http://www.aihot.net/other/finance/12390.html,2018-11-13 20:00:43
1,11月10日消息，据报道，《纽约时报》的太平间并不保存尸体，而是保存照片。在时报广场办公室的地下室里，大量橱柜和抽屉里存储了《纽约时报》500万到700万张照片，以及它们何时发布以及为何发布的信息。现在，《纽约时报》正与谷歌合作，利用人工智能（AI）技术将其庞大的收藏数字化。 ▲《纽约时,人工智能,谷歌用AI帮助《纽约时报》数字化500万张历史照片,http://www.aihot.net/application/12389.html,2018-11-13 20:00:43
2,用了六年时间，索尼终于走出被倒闭的阴影迎来了一次有望中兴的机会。 近日，这家曾经一度亏损到波及全日本的大集团宣布了2018财年第二季度财报。该季度索尼集团的净利润为1730亿日元（约15.52亿美元），同比增长32%，营业额和利润均超出了分析师此前的预期。 看着财报，索尼现年58岁的新掌门,人工智能,索尼手机大溃败！守护情怀的落伍者,http://www.aihot.net/iot/12388.html,2018-11-13 20:00:43
3,如今，在北京、上海和广州等中国大城市的街头碰到金发碧眼、身材高挑的漂亮白人女孩并不是一件稀罕事。她们的年龄普遍介于16岁至22岁之间，且大多来自东欧国家并正在中国短暂打工：当模特。 一般来说，她们的人数在夏末初秋时节迅速增多，因为中国的跨境电商在这段时期正忙于为光棍节和圣,人工智能,双十一前大批东欧模特来华打工，时薪1000-3000元,http://www.aihot.net/other/finance/12387.html,2018-11-13 20:00:43
4,高通全球副总裁John Smee在世界互联网大会压轴的5G网络发展的分论坛上表示：微信的VR版，很可能在5年内发生，高通已经为此做好准备。 Smee对第一财经记者表示：我们已经在为相关的研发提供支持，我们的芯片是低功耗的，并且能够保证高频数据的性能。随着5G等新技术的应用，VR的体验将进一步被,人工智能,高通：微信5年内很可能出VR版，我们已做好技术储备,http://www.aihot.net/other/vrar/2018-11-11/12386.html,2018-11-13 20:00:43
5,11月8日消息，小米正式宣布进入英国市场，小米集团高级副总裁王翔在伦敦发布会现场介绍，英国第一家小米授权店11月18日将在伦敦开业，此次小米在英国市场推出了小米8Pro旗舰手机、红米6A、小米手环3以及电动滑板车等一系列产品。 王翔表示：今天，我们见证了小米全球发展历程的新篇章，我们很,人工智能,小米宣布正式进入英国市场Q3全球出货3570万台,http://www.aihot.net/iot/12385.html,2018-11-13 20:00:43
6,11月9日消息，据TechCrunch报道，德国汽车制造商戴姆勒（Daimler）和汽车技术与硬件供应商博世(Bosch)正联手在美国加州圣何塞(San Jose)推出试点，测试无人驾驶出租车服务。 戴姆勒表示，该试点计划将使用梅赛德斯-奔驰(Mercedes-Benz) 的S级无人驾驶汽车，它是这家德国汽车制造商的豪华旗舰轿,人工智能,博世与戴姆勒联手在硅谷试点无人驾驶出租车服务,http://www.aihot.net/selfdriving/12384.html,2018-11-13 20:00:44
7,一年一度的互联网大会已经在浙江乌镇拉开帷幕。就在8日晚间，网易传媒旗下的网易科技、网易智能、网易华东联合举办了主题为预见未来的2018网易乌镇咖荟。会上，网易高级副总裁、网易有道CEO周枫发表了演讲，阐述了AI与语言翻译的未来发展。 周枫表示，网易有道做翻译业务已经有十年的时,人工智能,网易有道CEO周枫:翻译机市场今年热闹背后其实才刚开始,http://www.aihot.net/application/12383.html,2018-11-13 20:00:44
8,核心提示：拥抱世界互联网大会浙五年，互联网之光不仅照耀到了乌镇的发展当中，也投射到了浙江居民的生活当中，照进百姓寻常生活的方方面面。 拥抱世界互联网大会浙五年，互联网之光不仅照耀到了乌镇的发展当中，也投射到了浙江居民的生活当中，照进百姓寻常生活的方方面面。 今天（9日），第五届互,人工智能,“光”从“浙”里来：5G时代，开放合作共创未来,http://www.aihot.net/iot/12382.html,2018-11-13 20:00:44
9,▲ofo理想国际大厦办公区一角 你是来要钱的吗？在丹棱soho3楼，有ofo工作人员对《证券日报》记者询问道。 在得知《证券日报》记者身份后，上述工作人员坦言公司曾有催账人员上门，其本人也曾接触过前来催账的人员。该工作人员告诉记者：这里都是技术人员，采访的话可以去对面（互联网金融中心,人工智能,Ofo办公楼遭催债人光顾，供应商称业务合作早已终止,http://www.aihot.net/selfdriving/12381.html,2018-11-13 20:00:44
10,尽管与苹果、华为的专利纠纷仍在持续影响高通的收入、利润，但在2018年Q4，高通支出了高达211亿美元用于股票回购，将其股价从56美元提升至75美元，此时高通手中仍握有121亿美元现金流。而这一举措也表明，高通并未打算向两大终端企业在专利战中妥协。 11月8日，移动芯片巨头高通发布截至2018,人工智能,2018财年亏损49亿美元，高通与苹果QA大战仍在加码,http://www.aihot.net/hardware/12380.html,2018-11-13 20:00:44
11,11月8日消息，据国外媒体报道，来自京东和拼多多等平台的竞争加剧，阿里巴巴正寻求增加新的增长引擎。11月11日光棍节是阿里巴巴发展的重要风向标，其重要性不言而喻。今年阿里巴巴的光棍节是马云在任的最后一次购物狂欢。该公司面临的挑战在于，如何超越此前10年的光棍节业绩，再次打破销售交,人工智能,彭博:马云明年卸任董事长，阿里双11想尽办法破纪录,http://www.aihot.net/other/finance/12379.html,2018-11-13 20:00:44
