,header,pub_time,url
0,数据安全厂商安华金和获德联资本C1轮近亿元融资,40分钟前,https://pe.pedaily.cn/201811/437744.shtml
1,高端智能物流解决方案服务商凯乐士科技获数亿元投资，一村资本、顺丰科技、元禾控股等投资,1小时前,https://pe.pedaily.cn/201811/437743.shtml
2,临奇科技宣布完成数千万元A轮融资，海泉基金投资,2小时前,https://news.pedaily.cn/201811/437741.shtml
3,阿里2500万美元战略投资“神工007”，天猫全面布局建材家居新零售,2小时前,https://pe.pedaily.cn/201811/437740.shtml
4,人工智能公司 长木谷医疗完成数千万元种子轮融资，峰瑞资本与雷鸣共同投资,5小时前,https://news.pedaily.cn/201811/437730.shtml
5,沙粮农业获4250万天使轮融资，与袁隆平共同制定“沙漠净米”世界标准,8小时前,https://pe.pedaily.cn/201811/437726.shtml
6,虎牙第三季度财报：总收入达12.7亿元，深耕电竞，连续四个季度盈利,8小时前,https://news.pedaily.cn/201811/437724.shtml
7,同程生活获近千万元种子轮融资，同时准备启动第二轮融资,12小时前,https://pe.pedaily.cn/201811/437698.shtml
8,百创获千万B轮融资，加速全国智能化装修市场扩张,12小时前,https://pe.pedaily.cn/201811/437697.shtml
9,网易云音乐获光大控股旗下新经济基金等6亿美元新一轮融资， 中国在线音乐市场潜力巨大,20小时前,https://pe.pedaily.cn/201811/437695.shtml
10,360金融前三季盈利6069万元，领跑巨头系金融科技平台,22小时前,https://news.pedaily.cn/201811/437694.shtml
11,史上有VC支持的最大收购案之一！SAP斥资80亿美元收购红杉被投企业Qualtrics,23小时前,https://pe.pedaily.cn/201811/437693.shtml
12,K12教育企业“橘郡美高”宣布获得千万级A轮融资,1天前,https://pe.pedaily.cn/201811/437683.shtml
13,北汽新能源拟转让绿狗租车60%股权，作价7800万元,1天前,https://news.pedaily.cn/201811/437670.shtml
14,“试玩互动”完成 Pre-A 轮融资，北极光创投领投,1天前,https://pe.pedaily.cn/201811/437666.shtml
15,常青藤爸爸完成5000万元A轮融资，打造四大版块核心业务生态,1天前,https://pe.pedaily.cn/201811/437664.shtml
16,Sastaticket.pk获戈壁创投领投150万美元A轮融资,1天前,https://pe.pedaily.cn/201811/437663.shtml
17,2135亿元！2018天猫双11成交总额再破纪录,1天前,https://news.pedaily.cn/201811/437648.shtml
18,15小时1682亿！天猫双11超2017年全天成交额,2天前,https://news.pedaily.cn/201811/437644.shtml
19,苏宁易购双十一战绩：4秒破亿，50秒破10亿,2天前,https://pe.pedaily.cn/201811/437642.shtml
