,header,pub_time,url
0,国家互联网信息办公室发布《区块链信息服务管理规定（征求意见稿）》,2018-10-19 18:27,https://www.8btc.com/article/294218
1,俄罗斯央行行长：熊市让投资者更冷静，开始关心技术落地,2018-10-19 18:10,https://www.8btc.com/article/294209
2,比原全球开发大赛 | 区块链领域的“万维网”离我们有多远？,2018-10-19 17:43,https://www.8btc.com/article/294176
3,从A股上市公司的区块链布局看行业发展,2018-10-19 17:28,https://www.8btc.com/article/260569
4,新华社：我国将加快构建完善区块链标准体系,2018-10-19 17:18,https://www.8btc.com/article/294177
5,加密货币挖矿有点“凉”，台积电再次下调收入预期,2018-10-19 17:04,https://www.8btc.com/article/294152
6,全国首个大数据教育区块链试验区在廊坊启动,2018-10-19 16:12,https://www.8btc.com/article/294113
7,《信任的自动化》：你愿意把自己的工资账户交给机器吗？,2018-10-19 15:57,https://www.8btc.com/article/294106
8,行业研究报告 | 跨链篇,2018-10-19 15:22,https://www.8btc.com/article/294037
9,对通证基本类型的辨析：渊源内涵、监管及STO,2018-10-19 15:21,https://www.8btc.com/article/294021
10,区块链是人工智能的数据自助餐,2018-10-19 14:44,https://www.8btc.com/article/294028
11,加密货币借贷市场成为下一块高地？这家公司半年借出超过5亿美元,2018-10-19 14:11,https://www.8btc.com/article/293951
12,加密经济学简介（一）,2018-10-19 13:56,https://www.8btc.com/article/293989
13,央行数字货币研究所孙浩：区块链技术创新周期在不断缩短,2018-10-19 13:51,https://www.8btc.com/article/293995
14,区块链无须完美，只须更好,2018-10-19 12:38,https://www.8btc.com/article/293964
15,港交所发布报告探讨区块链，强调监管一致性原则,2018-10-19 11:07,https://www.8btc.com/article/293874
16,当区块链遇上货币（上）——货币王朝周期律,2018-10-19 10:14,https://www.8btc.com/article/293705
17,除不断，理还乱的合约运算 | 漏洞分析之浮点和精度处理不当,2018-10-19 10:05,https://www.8btc.com/article/293786
18,“钢铁侠”埃隆·马斯克又被盯上？其网红喷火器已可以用比特币购买,2018-10-19 09:54,https://www.8btc.com/article/293795
19,一文拆解比特大陆投资生态：布局全赛道，铺就BCH道路,2018-10-19 09:34,https://www.8btc.com/article/293768
