,brief,header,pub_time,url
0,一位游戏行业资深人士透露，“最近这段时间，在刘炽平（在8月份电话会）说完之后，我接触到的是没有（游戏）再以这种方式（‘绿色通道’）走了。”一位游戏行业从业者称，“现在传言满天飞，原先最早得到的消息是9月底就会放开，就会重新去走，但是现在有说‘十一’后的，有说年前年后的，你也不知道该信哪个，只能是等了。”（澎湃）,腾讯总裁曝出的游戏审批绿色通道关了？业内人士称审批未恢复,2018-10-19 20:29,https://www.thepaper.cn/newsDetail_forward_2545675
1,美的集团创始人何享健今日在美的战略发布会上透露，美的集团的近期目标是营销额和市值均超过5000亿元，这也是美的首次提出这一目标。何享健表示，他希望公司能很快实现前述发展目标。美的集团董事长方洪波表示，美的未来会在智能产品、智能制造、智慧家居等领域持续投入，推动美的在人工智能、芯片、大数据、云计算、工业工业机器人及自动化等领域的发展进程。（新浪财经）,何享健透露美的集团新目标：营销额和市值均超5000亿,2018-10-19 20:14,https://finance.sina.com.cn/chanjing/gsnews/2018-10-19/doc-ifxeuwws6111387.shtml
2,36氪获悉，证监会进一步新增并购重组审核分道制豁免/快速通道产业类型包括：高档数控机床和机器人、航空航天装备、海洋工程装备及高技术船舶、先进轨道交通装备、电力装备、新一代信息技术、新材料、环保、新能源、生物产业；党中央、国务院要求的其他亟需加快整合、转型升级的产业。,证监会进一步新增并购重组审核分道制豁免/快速通道产业类型,2018-10-19 20:12,http://www.csrc.gov.cn/pub/newsite/ssgsjgb/ssbssgsjgfgzc/ywzx/201810/t20181019_345501.html
3,迅雷将其第三季度总营收的财务指引调整为4300万至4600万美元，主要是由于非旺季期间，玩客云硬件销售低于预期；第三季度公司探索增加线上和线下销售渠道，在季度末这些渠道仍处于运营早期阶段，尚未显著增加销售。（彭博）,迅雷：料第三季营收4300万至4600万美元，玩客云硬件销售低于预期,2018-10-19 20:11,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/141084&title=%E8%BF%85%E9%9B%B7%E5%B0%86%E5%85%B6%E7%AC%AC%E4%B8%89%E5%AD%A3%E5%BA%A6%E6%80%BB%E8%90%A5%E6%94%B6%E7%9A%84%E8%B4%A2%E5%8A%A1%E6%8C%87%E5%BC%95%E8%B0%83%E6%95%B4%E4%B8%BA4300%E4%B8%87%E8%87%B34600%E4%B8%87%E7%BE%8E%E5%85%83%EF%BC%8C%E4%B8%BB%E8%A6%81%E6%98%AF%E7%94%B1%E4%BA%8E%E9%9D%9E%E6%97%BA%E5%AD%A3%E6%9C%9F%E9%97%B4%EF%BC%8C%E7%8E%A9%E5%AE%A2%E4%BA%91%E7%A1%AC%E4%BB%B6%E9%94%80%E5%94%AE%E4%BD%8E%E4%BA%8E%E9%A2%84%E6%9C%9F%EF%BC%9B%E7%AC%AC%E4%B8%89%E5%AD%A3%E5%BA%A6%E5%85%AC%E5%8F%B8%E6%8E%A2%E7%B4%A2%E5%A2%9E%E5%8A%A0%E7%BA%BF%E4%B8%8A%E5%92%8C%E7%BA%BF%E4%B8%8B%E9%94%80%E5%94%AE%E6%B8%A0%E9%81%93%EF%BC%8C%E5%9C%A8%E5%AD%A3%E5%BA%A6%E6%9C%AB%E8%BF%99%E4%BA%9B%E6%B8%A0%E9%81%93%E4%BB%8D%E5%A4%84%E4%BA%8E%E8%BF%90%E8%90%A5%E6%97%A9%E6%9C%9F%E9%98%B6%E6%AE%B5%EF%BC%8C%E5%B0%9A%E6%9C%AA%E6%98%BE%E8%91%97%E5%A2%9E%E5%8A%A0%E9%94%80%E5%94%AE%E3%80%82%EF%BC%88%E5%BD%AD%E5%8D%9A%EF%BC%89
4,中国第一家外资控股券商年内或花落瑞银证券。（一财）,中国第一家外资控股券商年内或花落瑞银证券,2018-10-19 20:06,https://www.yicai.com/video/100042986.html
5,互联网教育科技公司Special A特优生透露，其已于2017年10月获得由新经典文化股份有限公司投资的A轮数千万融资。据了解，Special A特优生是业内首家拥有常春藤教育资源的互联网教育科技公司，由黄中阳率领团队创办于2014年4月。（亿欧）,互联网教育科技公司Special A特优生完成数千万A轮融资,2018-10-19 20:04,https://www.iyiou.com/breaking/19967
6,36氪讯，长安汽车今日晚间公告，公司全资子公司重庆长安新能源汽车科技有限公司拟以资产评估报告为定价依据，通过公开挂牌增资扩股引入不少于3家战略投资者。此次增资扩股拟以现金方式进行，增资的股权比例不低于51%，增资额不低于国资有权部门备案的评估值。增资完成后，公司持有长安新能源汽车的股权不超过49%。,长安汽车：全资子公司拟公开挂牌增资引入战投,2018-10-19 20:02,http://www.szse.cn/disclosure/listed/bulletinDetail/index.html?4f46557e-1d1d-4756-8797-8a643948098f
7,合并后的饿了么和口碑今年首次参与天猫双11。双11期间，全国用户用饿了么点外卖、买东西，用口碑APP点餐、买吃喝玩乐套餐都能享受最高五折的优惠。据介绍，饿了么的双十一狂欢从10月20日一直持续到11月18日。其中包括了参与10月下旬的“瓜分10亿红包”，11月的百万霸王餐和11.11元吃大餐等多项福利。（腾讯一线）,饿了么口碑首次参与天猫双11,2018-10-19 19:59,http://tech.qq.com/a/20181019/013111.htm
8,长城旗下哈弗、WEY、欧拉和长城皮卡四大品牌的营销总部或将整体搬迁至北京。一位新近加盟长城汽车不久的高管透露，“长城的四大营销总部这个月底可能就会搬到北京。”一位长城汽车营销部门资深员工证实，“是有这方面的计划。”（财联社）,长城旗下四大品牌营销总部或迁北京,2018-10-19 19:57,https://www.cailianpress.com/depth/286124
9,青岛海尔将D股发行价定为1.05欧元/股，总融资额为2.7825亿欧元；若充分行使超额配售选择权，可能额外融资4174万欧元。（路透）,青岛海尔将D股发行价定为1.05欧元/股，总融资额为2.7825亿欧元,2018-10-19 19:52,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/141078&title=%E9%9D%92%E5%B2%9B%E6%B5%B7%E5%B0%94%E5%B0%86D%E8%82%A1%E5%8F%91%E8%A1%8C%E4%BB%B7%E5%AE%9A%E4%B8%BA1.05%E6%AC%A7%E5%85%83/%E8%82%A1%EF%BC%8C%E6%80%BB%E8%9E%8D%E8%B5%84%E9%A2%9D%E4%B8%BA2.7825%E4%BA%BF%E6%AC%A7%E5%85%83%EF%BC%9B%E8%8B%A5%E5%85%85%E5%88%86%E8%A1%8C%E4%BD%BF%E8%B6%85%E9%A2%9D%E9%85%8D%E5%94%AE%E9%80%89%E6%8B%A9%E6%9D%83%EF%BC%8C%E5%8F%AF%E8%83%BD%E9%A2%9D%E5%A4%96%E8%9E%8D%E8%B5%844174%E4%B8%87%E6%AC%A7%E5%85%83%E3%80%82%EF%BC%88%E8%B7%AF%E9%80%8F%EF%BC%89
10,深交所19日表示，本周，深交所共对439起证券异常交易行为采取了自律监管措施，涉及盘中拉抬打压、虚假申报、反向交易等异常交易情形。对中弘股份、乐视网等高风险股票实行重点监控。共对11起上市公司重大事项进行核查，并上报证监会3起涉嫌违法违规案件线索。（新浪财经）,深交所：对中弘股份乐视网等高风险股票实行重点监控,2018-10-19 19:51,https://finance.sina.com.cn/stock/s/2018-10-19/doc-ifxeuwws6106568.shtml
11,车主端显示，易到于10月12日和19日在车主端发布公告称，因平台提现账户变更，本周提现时间延长至下一提现日，可至今仍有大量车主无法提现。易到方面解释称，未来要降低司机提现的手续费，可能由一块每次调至五毛每次，现在在对第三方提现产品作优化及变更，所以这次影响到了一些司机提现。易到方面表示，”按计划下周提现将恢复正常，不排除提前安排。“（界面）,多地司机遭遇提现难， 易到：第三方提现产品优化所致,2018-10-19 19:50,https://www.jiemian.com/article/2552030.html
