,brief,header,pub_time,url
0,36氪获悉，上交所相关负责人称，境外发行人在境内上市条件包括三个方面：一是总市值规模要求，即发行申请日前120个交易日按基础股票收盘价计算的境外发行人平均市值不低于人民币200亿元；二是当地上市年限要求，即在伦交所上市满3年且主板高级上市满1年；三是境内上市规模要求，即申请上市的中国存托凭证数量不少于5000万份且对应的基础股票市值不少于人民币5亿元。,上交所发布《上海证券交易所与伦敦证券交易所互联互通存托凭证上市交易暂行办法》,2018-11-02 19:54,http://www.sse.com.cn/aboutus/mediacenter/hotandd/c/c_20181102_4670951.shtml
1,36氪讯，阿里巴巴公布的2019财年二季报显示，营收851.48亿元，同比增长54%，连续7个季度收入增速超50%，已连续多个季度收入增速领跑FANG+BAT阵营。,阿里连续7个季度收入增速超50%，增速领跑FANG+BAT阵营,2018-11-02 19:52,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/143348&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E9%98%BF%E9%87%8C%E5%B7%B4%E5%B7%B4%E5%85%AC%E5%B8%83%E7%9A%842019%E8%B4%A2%E5%B9%B4%E4%BA%8C%E5%AD%A3%E6%8A%A5%E6%98%BE%E7%A4%BA%EF%BC%8C%E8%90%A5%E6%94%B6851.48%E4%BA%BF%E5%85%83%EF%BC%8C%E5%90%8C%E6%AF%94%E5%A2%9E%E9%95%BF54%25%EF%BC%8C%E8%BF%9E%E7%BB%AD7%E4%B8%AA%E5%AD%A3%E5%BA%A6%E6%94%B6%E5%85%A5%E5%A2%9E%E9%80%9F%E8%B6%8550%25%EF%BC%8C%E5%B7%B2%E8%BF%9E%E7%BB%AD%E5%A4%9A%E4%B8%AA%E5%AD%A3%E5%BA%A6%E6%94%B6%E5%85%A5%E5%A2%9E%E9%80%9F%E9%A2%86%E8%B7%91FANG+BAT%E9%98%B5%E8%90%A5%E3%80%82
2,36氪讯，阿里巴巴在今日发布的2019财年第二财季财报中披露：自2018年9月阿里巴巴宣布一项股份回购计划以来，截至2018年11月1日，阿里巴巴已经回购约912万股，总收购价格达到约13.3亿美元。,阿里巴巴已回购912万股股票，总价约13.3亿美元,2018-11-02 19:46,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/143347&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E9%98%BF%E9%87%8C%E5%B7%B4%E5%B7%B4%E5%9C%A8%E4%BB%8A%E6%97%A5%E5%8F%91%E5%B8%83%E7%9A%842019%E8%B4%A2%E5%B9%B4%E7%AC%AC%E4%BA%8C%E8%B4%A2%E5%AD%A3%E8%B4%A2%E6%8A%A5%E4%B8%AD%E6%8A%AB%E9%9C%B2%EF%BC%9A%E8%87%AA2018%E5%B9%B49%E6%9C%88%E9%98%BF%E9%87%8C%E5%B7%B4%E5%B7%B4%E5%AE%A3%E5%B8%83%E4%B8%80%E9%A1%B9%E8%82%A1%E4%BB%BD%E5%9B%9E%E8%B4%AD%E8%AE%A1%E5%88%92%E4%BB%A5%E6%9D%A5%EF%BC%8C%E6%88%AA%E8%87%B32018%E5%B9%B411%E6%9C%881%E6%97%A5%EF%BC%8C%E9%98%BF%E9%87%8C%E5%B7%B4%E5%B7%B4%E5%B7%B2%E7%BB%8F%E5%9B%9E%E8%B4%AD%E7%BA%A6912%E4%B8%87%E8%82%A1%EF%BC%8C%E6%80%BB%E6%94%B6%E8%B4%AD%E4%BB%B7%E6%A0%BC%E8%BE%BE%E5%88%B0%E7%BA%A613.3%E4%BA%BF%E7%BE%8E%E5%85%83%E3%80%82
3,36氪讯，11月2日，在腾讯2018全球合作伙伴大会期间，企鹅号正式发布“一拍即合”腾讯创作者社群计划，宣布成立腾讯短视频创作联盟，服务顶级企鹅号短视频创作者，助力短视频内容的精品化创作。腾讯内容平台部副总经理、短视频产品部副总经理陈鹏在现场表示，平台与作者依赖共生，企鹅号将一如既往大力支持创作者的创意与创作，推动更多行业精品的诞生。（高小倩）,企鹅号发布“一拍即合”腾讯创作者社群计划,2018-11-02 19:31,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/143346&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C11%E6%9C%882%E6%97%A5%EF%BC%8C%E5%9C%A8%E8%85%BE%E8%AE%AF2018%E5%85%A8%E7%90%83%E5%90%88%E4%BD%9C%E4%BC%99%E4%BC%B4%E5%A4%A7%E4%BC%9A%E6%9C%9F%E9%97%B4%EF%BC%8C%E4%BC%81%E9%B9%85%E5%8F%B7%E6%AD%A3%E5%BC%8F%E5%8F%91%E5%B8%83%E2%80%9C%E4%B8%80%E6%8B%8D%E5%8D%B3%E5%90%88%E2%80%9D%E8%85%BE%E8%AE%AF%E5%88%9B%E4%BD%9C%E8%80%85%E7%A4%BE%E7%BE%A4%E8%AE%A1%E5%88%92%EF%BC%8C%E5%AE%A3%E5%B8%83%E6%88%90%E7%AB%8B%E8%85%BE%E8%AE%AF%E7%9F%AD%E8%A7%86%E9%A2%91%E5%88%9B%E4%BD%9C%E8%81%94%E7%9B%9F%EF%BC%8C%E6%9C%8D%E5%8A%A1%E9%A1%B6%E7%BA%A7%E4%BC%81%E9%B9%85%E5%8F%B7%E7%9F%AD%E8%A7%86%E9%A2%91%E5%88%9B%E4%BD%9C%E8%80%85%EF%BC%8C%E5%8A%A9%E5%8A%9B%E7%9F%AD%E8%A7%86%E9%A2%91%E5%86%85%E5%AE%B9%E7%9A%84%E7%B2%BE%E5%93%81%E5%8C%96%E5%88%9B%E4%BD%9C%E3%80%82%E8%85%BE%E8%AE%AF%E5%86%85%E5%AE%B9%E5%B9%B3%E5%8F%B0%E9%83%A8%E5%89%AF%E6%80%BB%E7%BB%8F%E7%90%86%E3%80%81%E7%9F%AD%E8%A7%86%E9%A2%91%E4%BA%A7%E5%93%81%E9%83%A8%E5%89%AF%E6%80%BB%E7%BB%8F%E7%90%86%E9%99%88%E9%B9%8F%E5%9C%A8%E7%8E%B0%E5%9C%BA%E8%A1%A8%E7%A4%BA%EF%BC%8C%E5%B9%B3%E5%8F%B0%E4%B8%8E%E4%BD%9C%E8%80%85%E4%BE%9D%E8%B5%96%E5%85%B1%E7%94%9F%EF%BC%8C%E4%BC%81%E9%B9%85%E5%8F%B7%E5%B0%86%E4%B8%80%E5%A6%82%E6%97%A2%E5%BE%80%E5%A4%A7%E5%8A%9B%E6%94%AF%E6%8C%81%E5%88%9B%E4%BD%9C%E8%80%85%E7%9A%84%E5%88%9B%E6%84%8F%E4%B8%8E%E5%88%9B%E4%BD%9C%EF%BC%8C%E6%8E%A8%E5%8A%A8%E6%9B%B4%E5%A4%9A%E8%A1%8C%E4%B8%9A%E7%B2%BE%E5%93%81%E7%9A%84%E8%AF%9E%E7%94%9F%E3%80%82%EF%BC%88%E9%AB%98%E5%B0%8F%E5%80%A9%EF%BC%89
4,36氪讯，阿里巴巴公布的2019财年第二财季财报显示：本季度，蚂蚁金服应当支付给阿里巴巴集团的特许服务费和软件技术服务费为支出1.32亿美金，按照比例，蚂蚁金服本季度亏损3.52亿美金。阿里巴巴称，亏损主要是用于维持蚂蚁金服本季度在用户获取、产品创新和国际化扩展方面的投资。,因用户增长、加大产品创新，蚂蚁金服第二财季亏损3.52亿美金,2018-11-02 19:21,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/143345&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E9%98%BF%E9%87%8C%E5%B7%B4%E5%B7%B4%E5%85%AC%E5%B8%83%E7%9A%842019%E8%B4%A2%E5%B9%B4%E7%AC%AC%E4%BA%8C%E8%B4%A2%E5%AD%A3%E8%B4%A2%E6%8A%A5%E6%98%BE%E7%A4%BA%EF%BC%9A%E6%9C%AC%E5%AD%A3%E5%BA%A6%EF%BC%8C%E8%9A%82%E8%9A%81%E9%87%91%E6%9C%8D%E5%BA%94%E5%BD%93%E6%94%AF%E4%BB%98%E7%BB%99%E9%98%BF%E9%87%8C%E5%B7%B4%E5%B7%B4%E9%9B%86%E5%9B%A2%E7%9A%84%E7%89%B9%E8%AE%B8%E6%9C%8D%E5%8A%A1%E8%B4%B9%E5%92%8C%E8%BD%AF%E4%BB%B6%E6%8A%80%E6%9C%AF%E6%9C%8D%E5%8A%A1%E8%B4%B9%E4%B8%BA%E6%94%AF%E5%87%BA1.32%E4%BA%BF%E7%BE%8E%E9%87%91%EF%BC%8C%E6%8C%89%E7%85%A7%E6%AF%94%E4%BE%8B%EF%BC%8C%E8%9A%82%E8%9A%81%E9%87%91%E6%9C%8D%E6%9C%AC%E5%AD%A3%E5%BA%A6%E4%BA%8F%E6%8D%9F3.52%E4%BA%BF%E7%BE%8E%E9%87%91%E3%80%82%E9%98%BF%E9%87%8C%E5%B7%B4%E5%B7%B4%E7%A7%B0%EF%BC%8C%E4%BA%8F%E6%8D%9F%E4%B8%BB%E8%A6%81%E6%98%AF%E7%94%A8%E4%BA%8E%E7%BB%B4%E6%8C%81%E8%9A%82%E8%9A%81%E9%87%91%E6%9C%8D%E6%9C%AC%E5%AD%A3%E5%BA%A6%E5%9C%A8%E7%94%A8%E6%88%B7%E8%8E%B7%E5%8F%96%E3%80%81%E4%BA%A7%E5%93%81%E5%88%9B%E6%96%B0%E5%92%8C%E5%9B%BD%E9%99%85%E5%8C%96%E6%89%A9%E5%B1%95%E6%96%B9%E9%9D%A2%E7%9A%84%E6%8A%95%E8%B5%84%E3%80%82
5,有媒体今日报道，淘宝司法拍卖平台显示，上海市第一中级人民法院将于12月3日开始进行公开网络司法拍卖活动，拍卖深圳光汇石油集团股份有限公司持有的深圳前海微众银行1260万股的股权。对此，微众银行回应：我们也关注到相关报道，民营银行的股份转让必须遵守相应的法规和程序，正向相关各方了解情况。（腾讯科技）,微众银行回应股权在淘宝被拍卖：民营银行的股份转让必须遵守法规,2018-11-02 19:17,http://tech.qq.com/a/20181102/013193.htm
6,今天，百度Apollo第二届理事会在雄安召开，会上，百度宣布Apollo雄安智能交通研究院正式揭牌，将联合政、企、学、研等多方资源，打造智能交通示范区。中国移动、中国联通以观察员身份加入理事会，大众汽车集团（中国）也同时宣布以理事会成员身份加入百度Apollo平台，并宣布启动首个围绕自主泊车的合作项目。（新浪科技）,百度宣布Apollo雄安智能交通研究院揭牌,2018-11-02 19:16,https://tech.sina.com.cn/it/2018-11-02/doc-ihmutuea6412682.shtml
7,36氪讯，阿里巴巴公布的2019财年第二财季财报显示：本季度天猫继续扩大在B2C领域的领先优势，实物商品支付GMV同比增长30%。截至9月底止12个月的年度活跃消费者增加2500万，达到6.01亿规模。,阿里：天猫实物商品支付GMV同比增长30%，年度活跃消费者达到6.01亿,2018-11-02 19:15,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/143342&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E9%98%BF%E9%87%8C%E5%B7%B4%E5%B7%B4%E5%85%AC%E5%B8%83%E7%9A%842019%E8%B4%A2%E5%B9%B4%E7%AC%AC%E4%BA%8C%E8%B4%A2%E5%AD%A3%E8%B4%A2%E6%8A%A5%E6%98%BE%E7%A4%BA%EF%BC%9A%E6%9C%AC%E5%AD%A3%E5%BA%A6%E5%A4%A9%E7%8C%AB%E7%BB%A7%E7%BB%AD%E6%89%A9%E5%A4%A7%E5%9C%A8B2C%E9%A2%86%E5%9F%9F%E7%9A%84%E9%A2%86%E5%85%88%E4%BC%98%E5%8A%BF%EF%BC%8C%E5%AE%9E%E7%89%A9%E5%95%86%E5%93%81%E6%94%AF%E4%BB%98GMV%E5%90%8C%E6%AF%94%E5%A2%9E%E9%95%BF30%25%E3%80%82%E6%88%AA%E8%87%B39%E6%9C%88%E5%BA%95%E6%AD%A212%E4%B8%AA%E6%9C%88%E7%9A%84%E5%B9%B4%E5%BA%A6%E6%B4%BB%E8%B7%83%E6%B6%88%E8%B4%B9%E8%80%85%E5%A2%9E%E5%8A%A02500%E4%B8%87%EF%BC%8C%E8%BE%BE%E5%88%B06.01%E4%BA%BF%E8%A7%84%E6%A8%A1%E3%80%82
8,36氪讯，阿里巴巴公布的2019财年第二财季财报显示：截至2018年9月30日季度，支付宝的国内年度活跃用户超过7亿，其中70%的用户使用3项及以上支付宝的服务。今年前10个月，支付宝的用户数就增长了34.5%。,阿里巴巴：支付宝的国内年度活跃用户超过7亿,2018-11-02 19:12,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/143341&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E9%98%BF%E9%87%8C%E5%B7%B4%E5%B7%B4%E5%85%AC%E5%B8%83%E7%9A%842019%E8%B4%A2%E5%B9%B4%E7%AC%AC%E4%BA%8C%E8%B4%A2%E5%AD%A3%E8%B4%A2%E6%8A%A5%E6%98%BE%E7%A4%BA%EF%BC%9A%E6%88%AA%E8%87%B32018%E5%B9%B49%E6%9C%8830%E6%97%A5%E5%AD%A3%E5%BA%A6%EF%BC%8C%E6%94%AF%E4%BB%98%E5%AE%9D%E7%9A%84%E5%9B%BD%E5%86%85%E5%B9%B4%E5%BA%A6%E6%B4%BB%E8%B7%83%E7%94%A8%E6%88%B7%E8%B6%85%E8%BF%877%E4%BA%BF%EF%BC%8C%E5%85%B6%E4%B8%AD70%25%E7%9A%84%E7%94%A8%E6%88%B7%E4%BD%BF%E7%94%A83%E9%A1%B9%E5%8F%8A%E4%BB%A5%E4%B8%8A%E6%94%AF%E4%BB%98%E5%AE%9D%E7%9A%84%E6%9C%8D%E5%8A%A1%E3%80%82%E4%BB%8A%E5%B9%B4%E5%89%8D10%E4%B8%AA%E6%9C%88%EF%BC%8C%E6%94%AF%E4%BB%98%E5%AE%9D%E7%9A%84%E7%94%A8%E6%88%B7%E6%95%B0%E5%B0%B1%E5%A2%9E%E9%95%BF%E4%BA%8634.5%25%E3%80%82
9,36氪讯，阿里巴巴2019财年第二财季财报显示：核心电商收入724.75亿元，同比增长56%；云计算收入56.67亿元，同比增长90%。,阿里第二财季云计算收入56.67亿元，同比增长90%,2018-11-02 19:08,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/143340&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E9%98%BF%E9%87%8C%E5%B7%B4%E5%B7%B42019%E8%B4%A2%E5%B9%B4%E7%AC%AC%E4%BA%8C%E8%B4%A2%E5%AD%A3%E8%B4%A2%E6%8A%A5%E6%98%BE%E7%A4%BA%EF%BC%9A%E6%A0%B8%E5%BF%83%E7%94%B5%E5%95%86%E6%94%B6%E5%85%A5724.75%E4%BA%BF%E5%85%83%EF%BC%8C%E5%90%8C%E6%AF%94%E5%A2%9E%E9%95%BF56%25%EF%BC%9B%E4%BA%91%E8%AE%A1%E7%AE%97%E6%94%B6%E5%85%A556.67%E4%BA%BF%E5%85%83%EF%BC%8C%E5%90%8C%E6%AF%94%E5%A2%9E%E9%95%BF90%25%E3%80%82
