,brief,header,news_url,pubtime,savetime
0,云上贵州大数据集团成立：茅台4.5亿元入股，成第二大股东 澎湃新闻记者 周玲 综合报道 云上贵州大数据（集团）有限有限公司揭开面纱。11月1日，澎湃新闻记者查询工商资料发现，云上 ...,接管苹果中国iCloud的云上贵州大数据成立 茅台入股,http://tech.sina.com.cn/it/2018-11-01/doc-ihnfikve2605526.shtml,大数据,2018-11-02 20:03:29
1,当前，互联网创新发展与新工业革命正处于历史的交汇期，随着消费互联网为代表的互联网的发展，工业互联网日益成为推动互联网、大数据、人工智能与实体经济融合发展的突破口。当 ...,制造业核心竞争再定义 “大数据+AI”突围智能化,http://tech.sina.com.cn/it/2018-11-01/doc-ifxeuwwt0031143.shtml,大数据,2018-11-02 20:03:29
2,记者从推进会上获悉：明年将完成司法大数据平台建设，到2019年底，我国司法行政系统将基本实现“数字法治、智慧司法”信息化建设目标。会议部署落实“数字法治、智慧司法”信息 ...,司法部加快推进信息化工作 司法大数据平台明年建成,http://tech.sina.com.cn/i/2018-10-30/doc-ihnaivxq5809704.shtml,大数据,2018-11-02 20:03:29
3,10月26日消息，近日，有自媒体将2015年的“科技部国科罚”与华大研究团队在2018年10月发布的一项“14万中国人基因大数据”研究相关联，制造恐慌情绪，对此，华大基因表示，在2015年收到该 ...,华大回应14万中国人基因大数据知情权：严格遵循规范,http://tech.sina.com.cn/d/f/2018-10-26/doc-ihmxrkzx2014868.shtml,大,2018-11-02 20:03:29
4,原标题 构建需求预测模型 协同制造支撑平台 大数据助力企业从“制造”向“智造”转型 记者 王政 钢板冷轧过程中的色差、划伤、污染、夹杂等十几种不良问题，过去靠人工检测，抽检 ...,大数据助力企业从“制造”向“智造”转型,http://tech.sina.com.cn/it/2018-10-29/doc-ifxeuwws9041650.shtml,大数据,2018-11-02 20:03:29
5,而在加强消费领域大数据应用方面，《方案》提出，依托国家数据共享交换平台体系等基础设施资源，加快推动各部门、各地区消费领域大数据应用并实现互联互通。推动社会组织、电 ...,国务院：加强电商消费维权 促进消费领域大数据应用,http://tech.sina.com.cn/it/2018-10-12/doc-ihmhafir0599554.shtml,大数据,2018-11-02 20:03:29
6,来源：央视新闻客户端 北京时间10月4日，华大基因在国际顶级学术期刊《细胞》上发表了迄今为止最大规模的中国人基因组学大数据研究成果。这是由中国科学家主导，历时两年，对14余万 ...,华大基因：中国人基因组学大数据研究成果发布,http://tech.sina.com.cn/d/f/2018-10-11/doc-ifxeuwws3002049.shtml,大,2018-11-02 20:03:29
7,解决部门信息“孤岛”和信息“烟囱”问题，加快推进“互联网+电子政务”，建设“数字山东”，在山东省政府办公厅大数据和电子政务等管理职责的基础上，组建省大数据局，作为省政府 ...,山东将组建省大数据局 为省政府直属机构,http://tech.sina.com.cn/it/2018-10-09/doc-ifxeuwws2499941.shtml,大数据,2018-11-02 20:03:29
8,"专家表示，大数据是一把“双刃剑”,要规避价格杀熟现象。实习生 何逸涵 澎湃新闻记者 吕新文“大数据杀熟”真的存在吗？早前，作家王小山在微博上发文质疑飞猪平台购票“大数据杀熟 ...",一直在飞的“大数据杀熟”存在吗，技术上可行吗？,http://tech.sina.com.cn/i/2018-10-24/doc-ihmxrkzw1086592.shtml,大数据,2018-11-02 20:03:29
