,brief,header,pub_time,type,url
0,本次分享将主要介绍KDD 2018上发表的论文。探讨如何利用社交网络数据来发现、提取城市中人群与POI互动的潜在时空模式，并据此优化城市设施的空间规划。,大讲堂 | 基于社交网络大数据的时空模式挖掘,7小时前,AI+,https://www.leiphone.com/news/201812/IsEdFwfAAv4p8tVv.html
1,“下半场的产业互联网时代，AI还依然不太成熟”,对话腾讯云副总裁王龙：“超级大脑”已规划了未来5-10年，AI寒冬并非坏事,5小时前,业界,https://www.leiphone.com/news/201812/wFtQVlkj14gIE0T6.html
