,header,pub_time,url
0,纺织品B2B平台“百布” 完成1亿美金C2轮融资，老虎环球基金领投,3小时前,https://pe.pedaily.cn/201811/438041.shtml
1,高顿教育完成8亿元C轮融资，由高瓴资本与摩根士丹利联合领投,12小时前,https://pe.pedaily.cn/201811/438015.shtml
2,拼多多发布2018年Q3财报：GMV增长386%至3448亿，现金及投资储备增至225亿元,1天前,https://news.pedaily.cn/201811/438004.shtml
3,艾艺荷马获过亿元B轮融资，达晨创投领投，汉能投资集团等跟投,1天前,https://pe.pedaily.cn/201811/437994.shtml
4,一村资本子公司一村同威设立2支基金，总规模25亿元,1天前,https://pe.pedaily.cn/201811/437990.shtml
5,酒店智能前台开发商“睿沃科技”获数千万元天使轮投资，投资方为起点资本、东霖资本,1天前,https://news.pedaily.cn/201811/437991.shtml
6,广州金控与中科院创投共同设立科技成果投资基金 目标规模10亿元,1天前,https://pe.pedaily.cn/201811/437986.shtml
7,短视频 APP 动次完成数千万元 A 轮融资，坤言资本领投,1天前,https://pe.pedaily.cn/201811/437978.shtml
8,新东方在线通过港交所聆讯，计划募资2-3亿美元,1天前,https://news.pedaily.cn/201811/437973.shtml
9,点滴关怀完成B+轮融资，加速发展积分制员工福利平台,1天前,https://pe.pedaily.cn/201811/437970.shtml
10,宏桂集团、中信国际、盛世投资共同发起300亿广西国企改革发展基金,1天前,https://pe.pedaily.cn/201811/437969.shtml
11,帮助汽贸店产业升级，乐行科技获2540万元天使轮融资,1天前,https://pe.pedaily.cn/201811/437958.shtml
12,云象区块链完成数千万元A轮融资，深创投领投,1天前,https://pe.pedaily.cn/201811/437956.shtml
13,美图与小米达成战略合作，共同推出美图手机及智能硬件,2天前,https://news.pedaily.cn/201811/437954.shtml
14,社区团购松鼠拼拼获得3000 万美元 A 轮融资，IDG资本、高瓴资本等投资,2天前,https://pe.pedaily.cn/201811/437940.shtml
15,太盟投资集团宣布第三期亚洲并购基金完成募集，金额超60亿美元,2天前,https://pe.pedaily.cn/201811/437939.shtml
16,乐行科技获2540万元天使融资，投资方为英诺天使,2天前,https://pe.pedaily.cn/201811/437937.shtml
17,摩象科技获数千万元的A+轮融资，投资方为北极光创投,2天前,https://pe.pedaily.cn/201811/437934.shtml
18,佳沃集团拟收购智利三文鱼公司Australis Seafoods S.A.,2天前,https://pe.pedaily.cn/201811/437929.shtml
19,剧本杀项目“我是谜”获数千万元 Pre-A 轮融资，魔量资本投资,2018-11-17 08:17,https://news.pedaily.cn/201811/437883.shtml
