,brief,header,pub_time,type,url
0,离首批牌照申请截止日还有10天。,传小米、众安均有意虚拟银行牌照，已各自在港设立Fintech子公司,37分钟前,AI+,https://www.leiphone.com/news/201808/sIDKH2woEp7B6Vx1.html
1,全国支付体系运行平稳，社会资金交易规模不断扩大，支付业务量稳中有升。,央行Q2支付数据：移动支付快速增长，POS机数不升反降,37分钟前,AI+,https://www.leiphone.com/news/201808/C9WzIvZpIprLrTje.html
2,在预算有限的情况下，投行、资产管理公司以及其他金融机构是否有更有效的方法，实现相同或者更好的监管效果。,安永高管：如何利用新技术捕捉金融交易犯罪行为？,1小时前,AI+,https://www.leiphone.com/news/201808/5rrq12gFWQ7xRSGt.html
3,区块链上的数据难以篡改。正是由于这个原因，在区块链上一个交易一旦发生，几乎不可能回滚。因此，在区块链上，预防的重要性远超传统信息系统。,区块链研习 |  区块链上的态势感知,1小时前,AI+,https://www.leiphone.com/news/201808/SI388CNhjtTRtVxr.html
4,8月11日，上海联影医疗科技有限公司携手40多家权威的中医医院，成立中以影像诊疗联盟。联盟由中国中医科学院广安门医院牵头，联合了中国中医科学院西苑医院、中国中医,联影联合全国40余家中医医院，成立中医影像诊疗联盟  ,3小时前,AI+,https://www.leiphone.com/news/201808/0pwUCk8mJlDna0M4.html
5,虽然区块链和人工智能正在不断渗透各个行业，但大部分“区块链+AI”项目仍处于概念验证阶段或早期应用阶段。,互金专委会展望“区块链+AI”应用未来，七大优势两大挑战,3小时前,AI+,https://www.leiphone.com/news/201808/5D10hpSCXsWBDoFL.html
6,合作初期将聚焦于亚洲市场。,众安国际获软银战略投资，聚焦海外科技输出,4小时前,AI+,https://www.leiphone.com/news/201808/jlK2xpLdTWw7fy13.html
7,徐意认为，“拼便宜”和“零售通”、“新通路”的区别就好比滴滴和出租车，“服务的用户是一样的，但方式不同。”,十个月斩获四轮融资，智能集采平台“拼便宜”的极速狂奔,12小时前,AI+,https://www.leiphone.com/news/201808/jbMaviS5e7Mgu8L9.html
8,上海市政府与腾讯公司在沪签署深化合作框架协议,智慧城市的“橄榄枝”：除了阿里，上海也抛给了腾讯,2小时前,业界,https://www.leiphone.com/news/201808/BI1EHbJPZFRN4lyS.html
9,高通新一代旗舰处理器骁龙855不仅将采用台积电7nm工艺，还将首次配备专用神经处理单元（NPU）。,骁龙855或成高通首款搭载NPU的AI芯片，与麒麟980竞争还是“时机”已到？,3小时前,业界,https://www.leiphone.com/news/201808/xbDdYY6u2BpvOh5e.html
10,路线图公开披露了Cortex A76之后的两代CPU架构代号——Deimos和Hercules,Arm公布未来三年CPU路线图，欲正面干掉“挤牙膏”的Intel,5小时前,业界,https://www.leiphone.com/news/201808/BuUbAc7DtfTy0N1c.html
11,目前企业数据迁移到混合云的比例仍处于较低水平。,混合云数据迁移率较低   企业应用混合云仍存两大难题,5小时前,业界,https://www.leiphone.com/news/201808/jPEfzwZwqMGSV07t.html
12,智能城市这步棋，京东用“城市计算”来落子,一文看懂京东智能城市布局：城市计算的“方法论”,5小时前,业界,https://www.leiphone.com/news/201808/lUELplljaajfQ4I5.html
13,刚体机器人乏力的领域，要靠软体机器人来补短板。,机器人太“硬”了？软体机器人了解一下 | WRC 2018,6小时前,业界,https://www.leiphone.com/news/201808/lDFcRZLnYZAAtwZB.html
14,2018年上半年中国电信营收为1930.29亿元，同比上升4.7%。,中国电信上半年营收1930亿元   实现宽带业务自身防御,7小时前,业界,https://www.leiphone.com/news/201808/cWgVDPZFoCntMtoW.html
15,促成深度合作的4大基石分析,中国铁塔+阿里巴巴，我们如何解读这对“新组合”？,8小时前,业界,https://www.leiphone.com/news/201808/jIFUiiL2aMqsw5Q8.html
