,brief,header,news_url,pubtime,savetime
0,特约撰稿 郑言 本报记者 孟庆伟 北京报道 一起不计成本、报价1元，获取中国联通项目的竞标事件，在大数据库行业引发震动。2018年8月10日，星期五。中招国际招标有限公司（下称中招国际 ...,星环科技1元报价竞标联通大数据库软件开发 低于成本价报价引质疑,http://finance.sina.com.cn/roll/2018-08-13/doc-ihhqtawx9246494.shtml,大数据,2018-08-13 22:12:26
1,记者 李雁争 大数据协同安全技术国家工程实验室-金融行业安全研究中心成立仪式13日在北京举行。金融行业安全研究中心由国家发展和改革委员会指导，大数据协同安全技术国家工程实验室 ...,金融行业安全研究中心成立：助力金融大数据安全应用,http://finance.sina.com.cn/money/bank/bank_hydt/2018-08-13/doc-ihhqtawx8179167.shtml,大数据,2018-08-13 22:12:26
2,原标题：2018CCF大数据与计算智能大赛启动决赛及嘉年华将于11月在浑南区举行？？？？沈阳晚报、沈报融媒讯（记者？王月）8月11日，2018CCF大数据与计算智能大赛全球启动仪式在北京中关村 ...,2018CCF大数据与计算智能大赛启动决赛及嘉年华将于11月在浑南区举行,http://news.sina.com.cn/o/2018-08-13/doc-ihhqtawx6961389.shtml,大数据,2018-08-13 22:12:26
3,15万亿，新科技成为提高供给质量的主要发力领域，信息消费是扩大内需，拉动产业升级的重要方向，从投资角度看，云计算、大数据、人工智能、物联网、半导体等都是重点布局的领域。核 ...,招商策略：重点布局云计算、大数据、人工智能等领域,http://finance.sina.com.cn/stock/marketresearch/2018-08-12/doc-ihhqtawx5054542.shtml,大数据,2018-08-13 22:12:26
4,原标题：两家苏企入选大数据企业50强 本报讯 工信部中国电子信息产业发展研究院与中国大数据产业生态联盟近日共同发布“2018中国大数据企业50强”，我省的华云数据集团有限公司和 ...,两家苏企入选大数据企业50强,http://news.sina.com.cn/o/2018-08-13/doc-ihhqtawx6479732.shtml,大数据,2018-08-13 22:12:26
5,原标题：2018年CCF大数据与计算智能大赛决赛11月在浑南举行？？本报讯（华商晨报记者 高巍）8月11日，2018年CCF大数据与计算智能大赛全球启动仪式在北京中关村正式拉开帷幕。？？此 ...,2018年CCF大数据与计算智能大赛决赛11月在浑南举行,http://news.sina.com.cn/o/2018-08-13/doc-ihhqtawx6122531.shtml,大数据,2018-08-13 22:12:27
6,大数据+大脚板”让监督更精准 用科技高效发现问题，用脚步丈量民情民意。湖北省各级纪检监察机关——“大数据+大脚板”让监督更精准 湖北省襄阳市襄城区纪检监察干部深入田间地头 ...,“大数据+大脚板”让监督更精准,http://tech.sina.com.cn/roll/2018-08-12/doc-ihhqtawx0874856.shtml,大数据,2018-08-13 22:12:27
7,年40个“第一”，这些印记，哪些让你终生难忘？2016年3月2日，“国家大数据（贵州）综合试验区”正式揭牌，这是我国首个国家级大数据综合试验区。图为2017年5月25日拍摄的贵州大数据综 ...,图集：首个国家级大数据综合试验区,http://slide.finance.sina.com.cn/news/slide_9_85779_539967.html?img=6125878,大数据,2018-08-13 22:12:27
8,原标题：石柱：县公安局以大数据智能化引领创新服务旅游发展提档升级？？？？华龙网8月12日6时讯（特约通讯员 隆太良 通讯员 冉渝）火炉山城，清凉黄水。盛夏以来，重庆主城区及周 ...,石柱：县公安局以大数据智能化引领创新服务旅游发展提档升级,http://news.sina.com.cn/c/2018-08-12/doc-ihhqtawx1006519.shtml,大数据,2018-08-13 22:12:27
