,brief,classes_name,header,news_url,pubtime,savetime
0,外交部发言人华春莹29日宣布：中非合作论坛第七届部长级会议将于9月2日在北京举行。,澎湃新闻,中非合作论坛第七届部长级会议将于9月2日在北京举行,https://www.thepaper.cn/newsDetail_forward_2391596,1小时前,2018-08-29 19:29:20
1,8月29日下午，山东省政府召开新闻发布会，山东副省长、省抗灾救灾与恢复重建指挥部指挥长于国安介绍山东全省抗灾救灾工作进展情况。,澎湃新闻,山东省政府：超强降雨是洪灾主因，潍坊市水库调度符合规定,https://www.thepaper.cn/newsDetail_forward_2391146,2小时前,2018-08-29 19:29:20
2,8月29日，哈尔滨警方发布通告，8月25日，哈尔滨市松北区北龙温泉酒店发生一起重大消防责任事故案，现主要犯罪嫌疑人李艳滨在逃，警方悬赏30万征集线索。,澎湃新闻,哈尔滨北龙温泉酒店火灾嫌犯李艳滨在逃，警方悬赏30万缉捕,https://www.thepaper.cn/newsDetail_forward_2391437,1小时前,2018-08-29 19:29:21
3,朗朗乾坤，风清气正，中国是法治社会。正义的实现，不是靠公民“捡刀反杀”，而是要扫除一切黑恶势力，不容许他们猖狂。,澎湃新闻,【社论】对“反杀案”背后的涉黑因素，应展开凌厉攻势,https://www.thepaper.cn/newsDetail_forward_2391204,1小时前,2018-08-29 19:29:21
4,无论是滴滴顺风车司机杀人案件，还是碧桂园施工现场的伤亡事件，以及此次美达股份事故，都与企业的安全意识不强、安全管理存在漏洞、安全责任落实不到位有关。,澎湃新闻,马上评｜24岁员工烧伤身亡，一句“意外”不能脱责,https://www.thepaper.cn/newsDetail_forward_2391625,4分钟前,2018-08-29 19:29:21
5,刘某某驾驶一辆越野车向工作人员进行冲撞，导致2名工作人员当场死亡，1名工作人员经送医院抢救无效后死亡，7名工作人员和3名围观群众受伤。,澎湃新闻,贵州织金：拆违现场一村民驾车撞人致3人死亡、10人受伤,https://www.thepaper.cn/newsDetail_forward_2392040,5分钟前,2018-08-29 19:29:21
6,特朗普的“敌人”究竟是谁？如果美国似乎有且不止仅仅有一个“敌人”，那么，中国到底是否正在被特朗普视为其“最主要的敌人”？,澎湃新闻,谁才是特朗普的敌人,https://www.thepaper.cn/newsDetail_forward_2391826,24分钟前,2018-08-29 19:29:21
7,长沙市星沙强制隔离戒毒所原党委书记、所长樊安涉嫌严重违纪违法，目前正接受纪律审查和监察调查。一个月前，他因干扰市委巡察工作被免职。,澎湃新闻,长沙星沙戒毒所原所长樊安被查，一个月前干扰市委巡察被免职,https://www.thepaper.cn/newsDetail_forward_2391520,26分钟前,2018-08-29 19:29:21
8,澳大利亚媒体对2008年以来10年间澳监狱导致的原住民死亡事件进行了调查，指出拘留监禁共导致147名原住民死亡，引发了澳社会针对拘留建立独立监督系统的呼声。,澎湃新闻,澳媒：澳原住民境况堪忧，监狱10年致147名原住民死亡,https://www.thepaper.cn/newsDetail_forward_2391468,27分钟前,2018-08-29 19:29:21
9,德阳司法局律师公证工作科科长李海今天傍晚接受记者采访时表示，德阳律师委员会惩戒委员会和维权委员会今天下午约谈了被质疑“用舆论逼死女医生”的律师王苇，进行调查。,澎湃新闻,德阳司法局：被疑用舆论逼死女医生律师否认参与，希望澄清,https://www.thepaper.cn/newsDetail_forward_2391484,32分钟前,2018-08-29 19:29:21
10,中国政府早前宣布，为了解决国内的污染问题，自今年1月起开始全面禁止从国外进口24种“洋垃圾”，此举让西方国家有点慌。,澎湃新闻,中国大陆拒收“洋垃圾”，86个国家百万吨废品涌入台湾,https://www.thepaper.cn/newsDetail_forward_2391435,33分钟前,2018-08-29 19:29:21
11,位于上海中心大厦38层的“宝库匠心馆“今正式开馆。使得这一中国第一高楼拥有艺术典藏、艺术仓储、艺术在线拍卖、艺术展示以及艺术交流交易平台等环节的文化生态系统。,澎湃新闻,宝库匠心馆开放，“中国第一高楼”呈现艺术典藏、仓储与展示,https://www.thepaper.cn/newsDetail_forward_2391207,36分钟前,2018-08-29 19:29:22
12,据了解，被困男子今年30多岁，突发急病，正准备由120送往医院治疗。当时和他一起被困在电梯里的，还有他的朋友以及120救护人员。,澎湃新闻,120接到病人后被困小区电梯，患病男子最终抢救无效身亡,https://www.thepaper.cn/newsDetail_forward_2391504,37分钟前,2018-08-29 19:29:22
13,上海在2017年以来的校外培训机构治理工作基础上，对标国家新要求，将进一步优化工作机制，加强治理工作推进力度，促进校内外协调育人。,澎湃新闻,上海加强校外培训机构治理，建立“白名单”与“黑名单”制度,https://www.thepaper.cn/newsDetail_forward_2391853,37分钟前,2018-08-29 19:29:22
14,“秦岭四宝”里，陕西周至国家级自然保护区占了三宝。张波与孙亚东每个月会不定期上山巡护，日常工作就是和熊猫、羚牛等野生动植物打交道，被人称为大山里的“熊猫人”。,澎湃新闻,秦岭深山里的这群人，每天和野生动物打交道,https://www.thepaper.cn/newsDetail_forward_2390226,51分钟前,2018-08-29 19:29:22
15,如果酒店内部存储的住客个人信息被“黑客”或“内鬼”泄露，泄露者应承担何责？有律师称，如果酒店系统存在明显漏洞，则酒店方面面临行政处罚甚至刑罚。,澎湃新闻,法治课｜5亿开房信息疑泄露：酒店有无责任，泄密者该担何责,https://www.thepaper.cn/newsDetail_forward_2390927,54分钟前,2018-08-29 19:29:22
16,相关决算显示，中诚政融（北京）有限公司受原农业部委托，对该部2017年动物疫情监测与防治经费项目进行了绩效评价。,澎湃新闻,农业部动物疫情监测防治连续三年绩效优秀，去年得92分,https://www.thepaper.cn/newsDetail_forward_2391421,1小时前,2018-08-29 19:29:22
17,针对美国防长马蒂斯不再叫停韩美联合军演的发言，韩国青瓦台发言人表示，韩美目前并未讨论此事，该问题将由韩美视韩半岛无核化进展情况协商决定。,澎湃新闻,韩青瓦台：韩美未讨论重启军演事宜，韩朝首脑会谈毫无动摇,https://www.thepaper.cn/newsDetail_forward_2391315,1小时前,2018-08-29 19:29:22
