,brief,header,pub_time,type,url
0,百度IDL研究大牛加盟商汤科技。,独家丨商汤科技医疗带头人终于“浮出水面”,10小时前,AI+,https://www.leiphone.com/news/201808/SuJ6bn2iSBM9vcPG.html
1,支付宝没能做成的社交，老罗要成？,罗永浩微博确认， “子弹短信”已完成 1.5 亿元 A 轮融资,12小时前,AI+,https://www.leiphone.com/news/201808/4TeNhw5V4cba5H92.html
2,高通在本周二宣布首轮股票回购已经结束，高通表示将斥资51亿美元回购超过7600万股普通股，股价“等于或低于”每股67.50美元。,收购NXP失败后首轮股票回购结束，确定性有了但高通的未来呢？,2小时前,业界,https://www.leiphone.com/news/201808/aI4p10SUbd2LDcGX.html
3,华为推家居产品，发力IoT家居场景。,首发三款照明产品、揭牌“方舟计划”，华为加速推进 IOT 市场战略,2小时前,业界,https://www.leiphone.com/news/201808/DsBMYIxxP1IfTCkV.html
4,物流无人机技术已经基本成熟，更多则是运营标准及监管政策的落地。,产业升级、政策助跑，中国能否在物流无人机领域干掉美国？,2小时前,业界,https://www.leiphone.com/news/201808/7dXwbf6nWxMX3IA0.html
5,特朗普抱怨Google和Facebook上有关他的消息过于消极,为什么特朗普不待见 Google 搜索？ ,7小时前,业界,https://www.leiphone.com/news/201808/RCc9JtrO2ImnwTql.html
6,“浪潮云希望做有新型互联网思维和文化的公有云公司”，袁谊生表示。,浪潮集团董事长孙丕恕：浪潮云要尽快IPO,7小时前,业界,https://www.leiphone.com/news/201808/SkdfmEguthVE8URR.html
7,AMD与“女友”分手后股价反涨35%，这样的7nm不要也罢……,GF放弃7nm及后续制程研发：尖端工艺太烧钱，不如继续沉迷14nm,10小时前,业界,https://www.leiphone.com/news/201808/ffUswUTvREStD4pk.html
8,大名鼎鼎的Michael I. Jordan（迈克尔.乔丹）要来了，不是篮球界的飞人乔丹，是机器学习界的开山鼻祖、人工智能领域根目录的人物之一；是机器学习领域唯,机器学习之父Michael I. Jordan 亲临2018全球机器学习技术大会,10小时前,业界,https://www.leiphone.com/news/201808/mrK4iZ004NUahvCP.html
9,今日（8月29日），以区块链作为底层技术的新一代内容价值平台《五条》正式全平台上线公测。,五条公测暨发布会：互联网发展下一站，价值互链,10小时前,业界,https://www.leiphone.com/news/201808/8fP9PMcaORKcXQWT.html
10,雷锋早报，为你筛选科技热点。,程维、柳青发布联名道歉信；华住被曝涉及1.3亿人的5亿条开房信息遭泄露；美团IPO基石投资者浮出 | 雷锋早报,13小时前,业界,https://www.leiphone.com/news/201808/xzu9mYsQHQqaMvmf.html
11,国内消息：顺风车司机杀人案嫌疑人被批捕8月27日晚间，浙江省乐清市人民检察院官方发布消息，宣布对“女孩滴滴顺风车遇害案”犯罪嫌疑人钟元，以涉嫌抢劫罪、强奸罪、故,顺风车杀人案嫌疑人被捕；深圳多部门约谈滴滴；丰田投资Uber5亿美元；富士康在美招工难 | 雷锋早报,13小时前,业界,https://www.leiphone.com/news/201808/IpKhKMcrF4lwE3Hs.html
