,brief,header,news_url,pubtime,savetime
0,解决部门信息“孤岛”和信息“烟囱”问题，加快推进“互联网+电子政务”，建设“数字山东”，在山东省政府办公厅大数据和电子政务等管理职责的基础上，组建省大数据局，作为省政府 ...,山东将组建省大数据局 为省政府直属机构,http://tech.sina.com.cn/it/2018-10-09/doc-ifxeuwws2499941.shtml,大数据,2018-10-09 20:07:19
1,就上黑猫】相关新闻：作家王小山炮轰飞猪杀熟：别家卖2500 飞猪卖我3211 飞猪否认利用大数据杀熟：从来没有 也永远不会 原标题：飞猪回应质疑否认“大数据杀熟”，消费者该如何 ...,飞猪否认“大数据杀熟” 消费者该如何就杀熟维权？,http://tech.sina.com.cn/i/2018-10-08/doc-ihkvrhpt1684448.shtml,大数据,2018-10-09 20:07:19
2,毕业之后的去向无疑也是大家最为关注的点。此前，网上公布了美国137所大学专业的就业大数据分析，希望在毕业后找到一份心仪工作的学生们，值得参考一下！最受留学生青睐的专业方向 ...,IB出预估分：美国137所大学专业就业大数据分析,http://edu.sina.com.cn/ischool/2018-10-08/doc-ifxeuwws1944910.shtml,大,2018-10-09 20:07:19
3,近日，二手车拍卖平台天天拍车发布了《9月个人卖车大数据报告》。该报告统计了本月主要城市二手车的流向，以及不同品牌二手车的跨区域溢价。通过二手车拍卖平台，有越来越多的车 ...,9月二手车大数据：跨区域溢价成为关键词,http://auto.sina.com.cn/zz/7x24/2018-10-08/detail-ifxeuwws2140810.shtml,大数据,2018-10-09 20:07:19
4,记者日前从安徽省蚌埠市铁路公安处了解到，当地警方运用大数据分析严查国庆“网络黄牛”，截至目前，共破获各类倒票案件44起，抓获涉嫌倒票人员61人，共查获各类票证187张。今年9 ...,大数据助力安徽铁警严查国庆“网络黄牛”,http://tech.sina.com.cn/i/2018-10-06/doc-ifxeuwws1516398.shtml,大数据,2018-10-09 20:07:19
5,应在关键指标与业务影响间，建立分析链] 近期，滴滴和华住接连发生的两起全国数据危机，说明了行业领军企业在“用好大数据”上还有很长的路要走。在滴滴顺风车司机杀人事件里，滴 ...,互联网企业可通过区块链技术用好大数据,http://tech.sina.com.cn/i/2018-09-26/doc-ifxeuwwr8236939.shtml,大数据,2018-10-09 20:07:19
6,承诺不兑现；有些电商经营者刷销量、刷好评、删差评，严重误导消费者；有些平台出现“大数据杀熟”的情况，引发公众不满，等等。《电子商务法》将于2019年1月1日起正式施行，对电 ...,中消协解读《电子商务法》： 如何应对大数据杀熟,http://tech.sina.com.cn/i/2018-09-26/doc-ihkmwytp1502075.shtml,大数据,2018-10-09 20:07:19
7,原标题：最高法大数据：出租车案发率约为网约车13倍 网约车犯罪半数案发夜间 法制晚报·看法新闻（记者 赵加琪）20日下午，最高法院发布网约车与出租车服务过程中犯罪情况司法大数据 ...,最高法大数据：出租车案发率约为网约车13倍,http://news.sina.com.cn/s/2018-09-20/doc-ihkhfqnt3022400.shtml,大数据,2018-10-09 20:07:19
8,2018年9月12日下午，广西贵港市港北区人民法院举办广西脱贫攻坚大数据平台应用暨脱贫攻坚业务知识培训班，此次培训班由该院副院长谭虹主持，挂点中里乡山鹤村的第一书记谭菠受邀到会 ...,图集：港北法院举办脱贫攻坚大数据平台业务培训班,http://news.sina.com.cn/sf/publicity/fy/2018-09-14/doc-ihkahyhw8591469.shtml,大数据,2018-10-09 20:07:19
