,header,pub_time,url
0,Chanel收购200多年历史的西班牙皮革制造商 Colomer,14:00,http://pe.pedaily.cn/201809/435283.shtml
1,爱学堂获2.3亿元B＋轮融资，慕华金誉、金信、华宏资产投资,13:47,http://pe.pedaily.cn/201809/435282.shtml
2,阿里14.66亿入股三江购物，持股比例增至32%仍为第二大股东,13:20,http://pe.pedaily.cn/201809/435269.shtml
3,AI＋教育，英语流利说在美提交招股书，拟最多融资1亿美元,12:55,http://pe.pedaily.cn/201809/435268.shtml
4,博卡获口碑1亿元B轮融资，耕耘美业14年,12:30,http://pe.pedaily.cn/201809/435266.shtml
5,美团点评敲定IPO定价区间：每股60-72港币,8:50,http://pe.pedaily.cn/201809/435259.shtml
6,斑马网络首轮融资或已完成，传金额巨大,18:44,http://news.pedaily.cn/201808/435255.shtml
7,快讯|光大控股旗下「光控海银基金」完成首轮募资 专注创新科技领域投资,18:43,http://pe.pedaily.cn/201808/435254.shtml
8,又一小程序服务商获投！轻芒获IDG领投的数千万元A+轮融资,18:24,http://news.pedaily.cn/201808/435249.shtml
9,快讯| 食材供应链生态服务商 “数才网络”完成近千万天使轮融资，盛大资本领投,12:08,http://pe.pedaily.cn/201808/435233.shtml
10,上上签获老虎环球基金领投3.58亿元C轮融资，5轮融资总额超5亿元,11:02,http://pe.pedaily.cn/201808/435225.shtml
11,联新获2亿元B轮融资，高特佳领投源星资本跟投,10:43,http://pe.pedaily.cn/201808/435222.shtml
12,DataHunte获Ventech China千万级A轮融资，致力于数据可视化分析,10:23,http://pe.pedaily.cn/201808/435220.shtml
13,邻邻壹获红杉资本中国基金数千万元种子轮融资，将用半年时间覆盖20个城市，5000个以上的小区,10:19,http://pe.pedaily.cn/201808/435227.shtml
14,婚礼猫获途牛领投数千万元pre-B轮融资，加强目的地旅拍、海外蜜月等业务,10:14,http://pe.pedaily.cn/201808/435219.shtml
15,快讯|小程序服务商“上线了”获1000万美元A+轮融资，凯辉基金领投,10:11,http://news.pedaily.cn/201808/435218.shtml
16,快讯|3C数码租赁平台“海鸟窝”完成数千万元融资，蚂蚁金服投资,8:15,http://pe.pedaily.cn/201808/435212.shtml
17,STEAM教育公司Makeblock于完成C轮3亿元融资，中金甲子领投,19:00,http://news.pedaily.cn/201808/435206.shtml
18,动画公司“kaca娱乐”获5000万元A轮战略注资，阅文集团投资,18:55,http://news.pedaily.cn/201808/435205.shtml
19,快讯| 新药研发公司加科思获5500万美元C轮融资，启明创投和高瓴资本共同领投,12:03,http://pe.pedaily.cn/201808/435188.shtml
