,brief,classes_name,header,news_url,pubtime,savetime
0,事实上，在党的十九大这一重要节点首提“新时代”，必然是蕴含深意的。一起来重温这篇笔记，相信会助你更加了解这一提法背后的理论内涵。,澎湃新闻,一文读懂习近平眼中的新时代,https://www.thepaper.cn/newsDetail_forward_2549788,3小时前,2018-10-21 18:27:10
1,上交所认真组织学习，大家认为刘鹤副总理的讲话客观地分析了当前经济金融形势，有针对性地指出了促进我国股市健康发展的改革举措，提振了投资者信心，有利于稳定市场预期。,澎湃新闻,上交所发维护市场稳定信号：加强对严重异常交易行为监管,https://www.thepaper.cn/newsDetail_forward_2550091,27分钟前,2018-10-21 18:27:10
2,据台湾《联合报》报道，台铁普悠玛6432次21日16点50分，于东山至苏新间东正线发生出轨事故，影响西正线，目前双线不通，有旅客受伤。,澎湃新闻,台铁普悠玛列车发生出轨事故，当地媒体：至少20位旅客受伤,https://www.thepaper.cn/newsDetail_forward_2550041,54分钟前,2018-10-21 18:27:10
3,今年9月，黑龙江省哈尔滨市木兰县，收到了300万元的巨额捐助，还有700万预计明年到账。捐款者是一位老人，叫马旭，是我国首位女空降兵。,澎湃新闻,八旬老人转账巨款银行报了警，没想到事情却是这样……,https://www.thepaper.cn/newsDetail_forward_2549969,1小时前,2018-10-21 18:27:11
4,据俄罗斯卫星网21日最新消息，当地时间21日早上6点，有目击报告称10名蒙面人袭击了加拿大驻希腊大使馆。,澎湃新闻,加拿大驻希腊大使馆遭蒙面人袭击：入口玻璃门被大锤砸碎,https://www.thepaper.cn/newsDetail_forward_2550083,2分钟前,2018-10-21 18:27:11
5,10月21日，上海，香港大学-复旦大学国际工商管理硕士项目（IMBA）20周年庆典上，香港大学校长张翔表示IMBA项目，既是培养人才的课程，也是沪港交流的平台。,澎湃新闻,港大校长张翔：IMBA是沪港交流平台,https://www.thepaper.cn/newsDetail_forward_2550093,5分钟前,2018-10-21 18:27:11
6,刘文忠的父亲告诉澎湃新闻，此前的两年间刘文忠从未回过家，连电话都没打过一个，“他在外面欠下的钱是个天文数字，我也不知道该如何收场”。,澎湃新闻,大庆脱逃嫌犯父亲：两年未与儿子联系，他欠的债是个天文数字,https://www.thepaper.cn/newsDetail_forward_2549983,7分钟前,2018-10-21 18:27:11
7,经查，2018年10月14日晚，王东来违规参加由学生支付费用的宴请和娱乐活动，期间存在违反高校教师师德的行为，经学校党委常委会研究决定，给予王东来开除处分。,澎湃新闻,女大学生实名举报老师性骚扰，校方：涉事教师开除,https://www.thepaper.cn/newsDetail_forward_2550127,17分钟前,2018-10-21 18:27:11
8,广东省消委会公布了对全省餐饮行业的调查暗访结果，发现餐饮行业存在一些乱收费问题，长期困扰着消费者，其中收取最低消费问题尤为突出。,澎湃新闻,暗访餐饮业乱收费问题：收取最低消费的“霸王条款”尤为突出,https://www.thepaper.cn/newsDetail_forward_2549968,21分钟前,2018-10-21 18:27:11
9,一句话可以扛起地球的杠精是种什么精？,澎湃新闻,分析了1000多名“杠精” ：最爱人身攻击和为偶像开撕,https://www.thepaper.cn/newsDetail_forward_2549380,25分钟前,2018-10-21 18:27:11
10,日本NHK电视台10月21日报道，2008年诺贝尔化学奖获得者下村脩去世，享年90岁。下村修是日本著名的化学家、海洋生物学家。,澎湃新闻,2008年诺贝尔化学奖获得者下村脩去世，享年90岁,https://www.thepaper.cn/newsDetail_forward_2550012,30分钟前,2018-10-21 18:27:11
11,近日，广东惠州一女子夜深滴滴打车被带至城郊墓园的帖子在微信朋友圈疯传。20日，东时记者联系上该发帖女子，让她再述事发经过。,澎湃新闻,广东惠州女生称下晚班滴滴打车被带至墓园，警方已介入调查,https://www.thepaper.cn/newsDetail_forward_2549961,31分钟前,2018-10-21 18:27:11
12,“12号球衣是我给她的！最早是我的老队友张蓉芳，后来给了惠若琪。如今惠若琪已经退役了，我就希望（李）盈莹还是以一个主攻的身份接过这个号码！”,澎湃新闻,特写│女排小将李盈莹：18岁的成人礼，12号的新希望,https://www.thepaper.cn/newsDetail_forward_2550046,33分钟前,2018-10-21 18:27:11
