,brief,header,pub_time,url
0,36氪讯，今日，腾讯控股公告称，再度回购11.83万股，总耗资3904万港元。此为腾讯连续第11日出手回购。,腾讯控股再度耗资3904万港元回购11.83万股,2018-09-21 19:39,http://www.hkexnews.hk/listedco/listconews/sehk/2018/0921/LTN20180921866_C.pdf
1,9月21日晚间消息，针对北京市住建委的约谈，58集团方面回应称，58同城、安居客、赶集网将立即启动专项整改，于9月21日-9月25日期间，下架北京地区所有房源信息。58集团发布声明称，将立即启动专项整改，于9月21日-9月25日期间，下架北京地区所有房源信息。并将加速建立完善的平台信息违规与禁发规则机制。（新浪）,58集团回应约谈：整改期间下架北京所有房源信息,2018-09-21 19:34,https://tech.sina.com.cn/i/2018-09-21/doc-ifxeuwwr6901026.shtml
2,鉴于突发原因，新财富决定暂停2018年度新财富最佳分析师评选投票，后续相关进展将及时在新财富媒体平台公告。由此给参评各方带来的不便，新财富深表歉意。 稍早据中国证券业协会官网，安信证券、长江证券、海通证券等30家券商发布联合声明，决定退出参加新财富分析师评选。(华尔街见闻),新财富杂志：暂停第十六届新财富最佳分析师评选投票,2018-09-21 19:26,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/137775&title=%E9%89%B4%E4%BA%8E%E7%AA%81%E5%8F%91%E5%8E%9F%E5%9B%A0%EF%BC%8C%E6%96%B0%E8%B4%A2%E5%AF%8C%E5%86%B3%E5%AE%9A%E6%9A%82%E5%81%9C2018%E5%B9%B4%E5%BA%A6%E6%96%B0%E8%B4%A2%E5%AF%8C%E6%9C%80%E4%BD%B3%E5%88%86%E6%9E%90%E5%B8%88%E8%AF%84%E9%80%89%E6%8A%95%E7%A5%A8%EF%BC%8C%E5%90%8E%E7%BB%AD%E7%9B%B8%E5%85%B3%E8%BF%9B%E5%B1%95%E5%B0%86%E5%8F%8A%E6%97%B6%E5%9C%A8%E6%96%B0%E8%B4%A2%E5%AF%8C%E5%AA%92%E4%BD%93%E5%B9%B3%E5%8F%B0%E5%85%AC%E5%91%8A%E3%80%82%E7%94%B1%E6%AD%A4%E7%BB%99%E5%8F%82%E8%AF%84%E5%90%84%E6%96%B9%E5%B8%A6%E6%9D%A5%E7%9A%84%E4%B8%8D%E4%BE%BF%EF%BC%8C%E6%96%B0%E8%B4%A2%E5%AF%8C%E6%B7%B1%E8%A1%A8%E6%AD%89%E6%84%8F%E3%80%82%20%E7%A8%8D%E6%97%A9%E6%8D%AE%E4%B8%AD%E5%9B%BD%E8%AF%81%E5%88%B8%E4%B8%9A%E5%8D%8F%E4%BC%9A%E5%AE%98%E7%BD%91%EF%BC%8C%E5%AE%89%E4%BF%A1%E8%AF%81%E5%88%B8%E3%80%81%E9%95%BF%E6%B1%9F%E8%AF%81%E5%88%B8%E3%80%81%E6%B5%B7%E9%80%9A%E8%AF%81%E5%88%B8%E7%AD%8930%E5%AE%B6%E5%88%B8%E5%95%86%E5%8F%91%E5%B8%83%E8%81%94%E5%90%88%E5%A3%B0%E6%98%8E%EF%BC%8C%E5%86%B3%E5%AE%9A%E9%80%80%E5%87%BA%E5%8F%82%E5%8A%A0%E6%96%B0%E8%B4%A2%E5%AF%8C%E5%88%86%E6%9E%90%E5%B8%88%E8%AF%84%E9%80%89%E3%80%82(%E5%8D%8E%E5%B0%94%E8%A1%97%E8%A7%81%E9%97%BB)
3,36氪讯，9月21日，bilibili宣布增持虚拟偶像“洛天依”所属母公司香港泽立仕控股有限公司的部分股份，成为控股股东。洛天依在B站就拥有10000首以上的原创音乐作品，远远超过所有真人歌手和偶像。《普通Disco》、《权御天下》等代表作在B站的点击量都数以千万计。,B站增持虚拟偶像“洛天依”母公司股份，成为控股股东,2018-09-21 19:18,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/137774&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C9%E6%9C%8821%E6%97%A5%EF%BC%8Cbilibili%E5%AE%A3%E5%B8%83%E5%A2%9E%E6%8C%81%E8%99%9A%E6%8B%9F%E5%81%B6%E5%83%8F%E2%80%9C%E6%B4%9B%E5%A4%A9%E4%BE%9D%E2%80%9D%E6%89%80%E5%B1%9E%E6%AF%8D%E5%85%AC%E5%8F%B8%E9%A6%99%E6%B8%AF%E6%B3%BD%E7%AB%8B%E4%BB%95%E6%8E%A7%E8%82%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E9%83%A8%E5%88%86%E8%82%A1%E4%BB%BD%EF%BC%8C%E6%88%90%E4%B8%BA%E6%8E%A7%E8%82%A1%E8%82%A1%E4%B8%9C%E3%80%82%E6%B4%9B%E5%A4%A9%E4%BE%9D%E5%9C%A8B%E7%AB%99%E5%B0%B1%E6%8B%A5%E6%9C%8910000%E9%A6%96%E4%BB%A5%E4%B8%8A%E7%9A%84%E5%8E%9F%E5%88%9B%E9%9F%B3%E4%B9%90%E4%BD%9C%E5%93%81%EF%BC%8C%E8%BF%9C%E8%BF%9C%E8%B6%85%E8%BF%87%E6%89%80%E6%9C%89%E7%9C%9F%E4%BA%BA%E6%AD%8C%E6%89%8B%E5%92%8C%E5%81%B6%E5%83%8F%E3%80%82%E3%80%8A%E6%99%AE%E9%80%9ADisco%E3%80%8B%E3%80%81%E3%80%8A%E6%9D%83%E5%BE%A1%E5%A4%A9%E4%B8%8B%E3%80%8B%E7%AD%89%E4%BB%A3%E8%A1%A8%E4%BD%9C%E5%9C%A8B%E7%AB%99%E7%9A%84%E7%82%B9%E5%87%BB%E9%87%8F%E9%83%BD%E6%95%B0%E4%BB%A5%E5%8D%83%E4%B8%87%E8%AE%A1%E3%80%82
4,据新华社消息，在国务院第八督查组邀请网友与三大电信运营商面对面沟通的会议上，中国移动证实，2018年年内，月度流量将将至每兆1分钱以内，约合10元1GB 流量。同时，中国移动还表示将加大8元在内的低门槛套餐，并回应了强制消费和虚假宣传等相关问题。（威锋网）,中国移动：年内月度流量费用降低至10元1GB,2018-09-21 19:04,https://www.cnbeta.com/articles/tech/770529.htm
5,据Digitimes Research统计，由于HiSilicon（海思）麒麟980和苹果的A12 Bionic处理器都配备了人工智能加速器，因此智能手机生产中，基于AI加速的智能手机占比，即有AI加持的智能手机，预计在2018年第四季度超过30％。 （IT之家）,数据显示：2018年Q4所产手机，30%都用到了AI技术,2018-09-21 18:59,https://www.ithome.com/html/it/384589.htm
6,人工智能独角兽企业影谱科技获得来自曜为资本追加的2亿元人民币D轮融资。据悉，8月7日影谱科技曾对外宣布完成D轮13.6亿元融资，创国内人工智能影像生产领域最高融资纪录，投资方包括商汤科技Sensetime、软银中国，等十余家投资机构及战略伙伴。（猎云网）,AI创业公司影谱科技获曜为资本2亿人民币投资,2018-09-21 18:46,http://www.lieyunwang.com/archives/447583
7,在9月21日举办的云栖大会银泰峰会上，作为阿里巴巴八路纵队的重要版块，银泰百货首次正式发布百货新零售样本。截止到9月，银泰商品数字化程度达到58%，数字化会员达到500万量级。据阿里巴巴集团副总裁、银泰商业集团CEO陈晓东披露，银泰百货同店销售额增长18%，为10年来最高增幅。（联商网）,银泰百货：商品数字化程度达到58%,2018-09-21 18:36,http://www.linkshop.com.cn/web/archives/2018/410331.shtml
8,8月底正式通过的《电子商务法》将于2019年1月1日起施行。《电子商务法》指出，电子商务经营者从事经营活动，依法需要取得相关行政许可的，应当依法取得行政许可。个人代购和微商也被划入电子商务经营者的范畴，这意味着微商、个人代购必须依法办理工商登记，取得相关行政许可，依法纳税。（经济观察网）,《电子商务法》将个人代购纳入管制,2018-09-21 18:32,http://www.eeo.com.cn/2018/0921/337556.shtml
9,迪士尼近日透露，ESPN+付费视频服务上线仅5个月，付费用户数量就已突破百万。ESPN+于2018年4月上线，旨在应对ESPN有线频道的观众流失潮。除了体育赛事，ESPN+还推出了篮球巨星科比·布莱恩特以及人气体育主播凯蒂·诺兰助阵的原创节目。（界面）,迪士尼ESPN推出ESPN+，上线5月付费用户破百万,2018-09-21 18:28,https://www.jiemian.com/article/2488908.html
