,brief,classes_name,header,news_url,pubtime,savetime
0,美方有关做法严重违反国际关系基本准则，严重损害中美两国、两军关系。我们强烈敦促美方立即纠正错误，撤销所谓制裁，否则美方必须承担由此造成的后果。,澎湃新闻,美将对中国中央军委装备发展部及该部负责人制裁，外交部回应,https://www.thepaper.cn/newsDetail_forward_2463901,4小时前,2018-09-21 19:42:57
1,声明称，目前新财富分析师评选活动中出现的负面舆情和不正当竞争行为，严重影响评选活动的严肃性、公平性和专业性。,澎湃新闻,30家券商宣布退出新财富分析师评选：评选中出现不正当竞争,https://www.thepaper.cn/newsDetail_forward_2464771,2小时前,2018-09-21 19:42:57
2,9月16日至17日，检查组抽取了材料中“网约车车辆和司机信息”及“活跃车辆和司机信息”，与网约车监控平台对比，抽取的95条信息中仅有27条与平台查询信息一致。,澎湃新闻,上海第三次检查滴滴：未收到具体整改计划，数据未全量接入,https://www.thepaper.cn/newsDetail_forward_2463929,3小时前,2018-09-21 19:42:57
3,9月21日上午，杭州保姆纵火案被告人莫焕晶被执行死刑，其近亲属未见她最后一面。莫焕晶的人生原本可以衣食无忧，沉迷赌博的她打坏了人生好牌。,澎湃新闻,杭州保姆纵火案被告莫焕晶被执行死刑：沉迷赌博打坏人生好牌,https://www.thepaper.cn/newsDetail_forward_2464503,1小时前,2018-09-21 19:42:57
4,鉴于突发原因，新财富决定暂停2018年度新财富最佳分析师评选投票，后续相关进展将及时在新财富媒体平台公告。由此给参评各方带来的不便，新财富深表歉意。,澎湃新闻,30家券商联名退出后，新财富暂停本届最佳分析师评选投票,https://www.thepaper.cn/newsDetail_forward_2465437,24分钟前,2018-09-21 19:42:57
5,执法部门近日重点对房地产中介公司违规发布“小产权房”信息再次开展检查，重点检查58同城、赶集网、安居客三家网站上房源信息发布情况。,澎湃新闻,北京严查违规“小产权房”信息发布，21家房地产中介被查处,https://www.thepaper.cn/newsDetail_forward_2464842,25分钟前,2018-09-21 19:42:57
6,9月21日，海航科技（600751.SH）发布公告称，按照相关规定，经公司申请，公司股票将于2018年9月25日开市起复牌。,澎湃新闻,海航科技宣布9月25日复牌：回应流动性质疑，否认将卖英迈,https://www.thepaper.cn/newsDetail_forward_2464911,26分钟前,2018-09-21 19:42:57
7,今天上午，“杭州保姆纵火案”罪犯莫焕晶被执行死刑。死刑作为一种极端刑罚，历史悠久但又备受争议。全世界有哪些国家保留死刑？中国死刑数量如何？,澎湃新闻,中国死刑这些年：数量下降，范围缩小,https://www.thepaper.cn/newsDetail_forward_2463308,26分钟前,2018-09-21 19:42:57
8,三名犯罪嫌疑人对自己的犯罪过程供认不讳，并主动带民警对制枪窝点、阳某藏枪支零部件处进行了搜查，共查获并认定生产枪支配件的3台机器、2068个枪支配件。,澎湃新闻,重庆警方破获网络制贩枪支弹药团伙案：缴获零件可拼68支枪,https://www.thepaper.cn/newsDetail_forward_2464664,27分钟前,2018-09-21 19:42:57
9,9月21日，青少年网络安全科普剧《别被“网络大神”忽悠了》在上海大同初级中学展演。剧情中，15岁主人公逍遥痴迷网络游戏，被“网络大神”所骗，生动有趣，危险紧张。,澎湃新闻,如何提防“网络大神”骗局？这部科普剧让上海初中生产生共鸣,https://www.thepaper.cn/newsDetail_forward_2464589,28分钟前,2018-09-21 19:42:58
10,入了我们火锅教，没有什么事是吃一顿火锅不能解决的，如果有，就再吃一顿。天南海北的食材往锅里一扔，红白两道的锅底煮出百味，鲜活得就像这城市带给我们的无限可能。,澎湃新闻,魔都火锅江湖：从人间烟火到风花雪月,https://www.thepaper.cn/newsDetail_forward_2463928,29分钟前,2018-09-21 19:42:58
11,在9月21日世贸组织争端解决机制例行会议上，世界贸易组织仲裁员将审查中国的申请，要求暂停每年从美国进口70.43亿美元的特许权。,澎湃新闻,世贸组织审查中国要求对美国进口产品进行报复性倾销的纠纷,https://www.thepaper.cn/newsDetail_forward_2465279,29分钟前,2018-09-21 19:42:58
