,brief,header,pubtime,savetime
0,9 月 20 日，Gemini 交易所宣布其稳定的硬币 Gemini Dollar GUSD 将可用于加密货币交易所 HitBTC。HitBTC 也对 GUSD 表示强烈支持。他们在 Twitter 上宣布：「HitBTC 强烈支持稳定币的概念和理念。今天，我们很高兴在 HitBTC上 为 GUSD 开放市场。」,Gemini 稳定币上市步伐又迈进一步,17:39,2018-09-21 19:44:10
1,据 Coindesk 消息，区块链技术架构 Turbo Geth 的初始版已完成搭建，目前可供前期使用者测试。,区块链技术架构 Turbo Geth 的初始版已完成搭建,16:58,2018-09-21 19:44:10
2,据上海证券时报消息，福建省发展和改革委员会网站 9 月 21 日消息，《福建省数字经济发展专项资金管理办法》20 日印发。该管理办法所称省数字经济发展专项资金是指福建省级财政 2018-2020 年每年预算安排用于促进数字经济发展的专项资金。根据管理办法，专项资金主要用于加快数字福建建设，实施大数据发展战略，推进互联网、物联网、大数据、云计算、人工智能等同实体经济深度融合，加大对数字经济重点领域、重大项目和应用示范支持力度，鼓励自主创新。资金支持范围主要包括支持建设数字经济领域重点公共平台、实验室、企业创新中心等各类创新平台；支持开展数字经济区域性、行业性试点示范，支持互联网、物联网、大数据、人工智能、共享经济、卫星应用、虚拟现实、区块链等新技术、新业态、新模式创新应用等。,福建省发布数字经济发展专项资金管理办法，支持区块链等技术创新应用,16:55,2018-09-21 19:44:10
3,据 Cryptovest 消息，根据美国银行的利率计算，比特币交易比传统的法定货币转账便宜 6000 倍。尽管人们普遍认为加密货币交易仍然过于昂贵，但 BoA 的数据显示，每笔交易的国际电汇费用为 45 美元，而比特币的平均交易费约为 0.46 美元。,美国银行：比特币交易比传统的法定货币转账便宜 6000 倍,16:52,2018-09-21 19:44:10
4,据香港信报消息，港交所正在与投行洽谈潜在的收购目标，将着眼于科技领域。知情人士透露，港交所正在考虑收购数据、分析及区块链领域的目标，并正在与至少三家投行进行商讨。港交所发言人就此拒绝置评。,港交所正与投行商讨收购区块链领域目标,16:48,2018-09-21 19:44:10
5,币安 CEO 赵长鹏在推特上发文称，受监管的稳定币是监管机构保持控制的中间地带，但对于用户来说，这种代币也提供了比传统法定货币更多的自由。,赵长鹏：受监管的稳定币提供了的更多自由,16:42,2018-09-21 19:44:10
6,9 月 21 日纽约消息，全球交易量第一的交易所币安宣布，将正式上线政府监管的稳定币 Paxos Standard token（代码 PAX）。这也是近期由纽约金融服务署（NYDFS）批准的首批两家稳定币之一。据悉，PAX 稳定币和美元挂勾，可以以 1:1 的方式兑换美元，基于以太坊区块链发行，由美元作为支撑。相比以往的稳定币，受纽约金融服务部监管的稳定币有更高的背书。币安 CEO 赵长鹏也表示：「鼓励和支持受监管的稳定币，期待 Paxos 在行业发展上起到更多推动作用。」,币安将上线稳定币 PAX,16:16,2018-09-21 19:44:10
7,以太坊社区发现了关于新稳定币 PAX 的一些相当令人不安的问题。这种由美元支撑的稳定币包含后门，可以让有权限的人不受限制地冻结或者扣押地址中的数字资产。PAX 有一项名为「set Law Enforcement Role」的功能，它会创建一个新的以太坊地址，该地址拥有对流通 PAX 的管理权限。这实际上意味着拥有这些权限的任何人都可以篡改他们想要篡改的任何钱包。,稳定币 PAX 被发现留有冻结和扣押数字资产的后门,15:51,2018-09-21 19:44:10
8,9 月 21 日星云官方正式公布了星云 2.0——新星 Nebulas Nova 的详细开发路线图。Nebulas Nova 将实现星云指数 Nebulas Rank 和开发者激励协议 Developer Incentive Protocol DIP 等核心功能。Nebulas Nova 将使原本混乱无章的链上数据变得有序，发掘真正有价值的数据，助力区块链应用爆发。12 月 31 日，星云 2.0—新星 Nebulas Nova 将正式发布。,星云公布新星 Nebulas Nova 详细开发路线,15:09,2018-09-21 19:44:10
9,安永区块链中国区负责人王靖近期在活动中表示，任何一个行业都适合区块链，对任何行业都存在生产关系的改造。同时他还指出，区块链在金融行业本身很难出现杀手级应用，过去十年证明了这一观点，未来十年周期内也将证明这一观点。,安永区块链中国区负责人：任何一个行业都适合区块链,15:00,2018-09-21 19:44:10
10,据 Cryptovest 消息，加拿大数字货币交易平台 Coinsquare 的子公司 Coincapital 在多伦多证券交易所推出两支交易所基金 ETF ：Coincapital STOXX 区块链专利创新指数基金 LDGR 和 Coincapital STOXX B.R.AI.N。指数基金将方便加拿大投资者投资区块链和其他创新技术的公司。,Coinsquare 子公司在多伦多证交所推出两支 ETF,14:55,2018-09-21 19:44:10
11,香港金管局总裁陈德霖表示，虚拟资产不是钱或者货币，它给监管机构带来了挑战。香港金管局在研究发行数字货币的可行性。,香港金管局总裁陈德霖：虚拟资产不是货币，它给监管机构带来了挑战,14:51,2018-09-21 19:44:10
12,据挖链网，比特大陆 7 纳米nm 矿机芯片已成功实现量产，并将近日在格鲁吉亚举行正式发布会。7nm 量产矿机芯片由台积电代工，正式推向市场的时间预计发布会上宣布。,媒体：比特大陆 7 纳米矿机芯片已实现量产,14:32,2018-09-21 19:44:11
13,据 Searchain.io 数据显示，截止北京时间今日零 点，包含未公开的数据中，Bitfinex 的 ETH 余额最高。从余额变动来看，在币币交易所中，Bitfinex 交易所昨日净流入高达 9 万 ETH，其他三家币币交易所余额变动均为负。在法币交易所中，Kraken 昨日净流入为 1.4 万 ETH，Gemini 有少量 ETH 流出。从 ETH 换手率来看，主要进行币币交易的四家交易所中，币安和火币的换手率都在 50% 左右，Bitfinex 的换手率在 21 %左右。OKEx 的换手率则非常高，在 95.54% 左右。,数据显示：昨日 Bitfinex 有 9 万 ETH 净流入，OKEx 换手率高达 95%,11:19,2018-09-21 19:44:11
14,美国加州竞选监督机构表示，政治捐款不能使用比特币等加密货币。因为加密货币的起源可能很难追踪，其透明度也受到了质疑。南卡罗来纳也同样禁止此类捐款，而科罗拉多州和蒙大拿州等州则在一定限制的情况下允许此类捐款。,加州监管机构禁止比特币政治捐款,11:04,2018-09-21 19:44:11
15,据 Sludgefeed 报道，ERC-20 通证的自主流动性协议 Bancor BNT 宣布将扩大推出 BancorX，BancorX 是一个支持以太坊和 EOS 主网的分散式跨区块链流动性网络。Bancor 表示，EOS 新协议的好处包括 1 秒交易，零交易费用和无前期运行风险。该项目指出，BancorX 将推出 10 种不同的 EOS 通证。,BancorX 测试网将桥接以太坊和 EOS 网络,11:00,2018-09-21 19:44:11
16,蚂蚁金服区块链负责人张辉在云栖大会上发布了蚂蚁区块链三大产品：BaaS 平台、MORSE 安全计算平台和可信存证平台。,蚂蚁金服区块链发布三大产品,10:53,2018-09-21 19:44:11
17,美国加密货币交易所 Coinbase 表示，对于美国纽约州检察长的报告表示欢迎，但是有些媒体对于报告的结果进行了误报。Coinbase 称，报告中所述的交易量被媒体误报为「自我交易」，这是不准确的。Coinbase 不为公司利益进行自营交易，公司没有自营交易平台，也不进行做市行为。,Coinbase：公司不从事自营交易，也无做市行为,08:07,2018-09-21 19:44:11
18,针对此前坚持加密货币市场规模会增长 1000 倍甚至更多，赵长鹏在推特再度发声，称 2010 年第一笔交易中比特币价值 0.003 美元，到 2018 年比特币在 6000 美元价位获得支撑，比特币在过去 7 年中增长了 200 万倍。 那么加密市场在接下来的几年中增长 200万倍 的两千分之一（即增长 1000 倍），怎么会做不到呢？,赵长鹏仍坚持加密市场将在几年内增长 1000 倍,08:04,2018-09-21 19:44:11
