,brief,classes_name,header,news_url,pubtime
0,在搭巴斯特尔铁时使用手机，遇着邻座乘客不断偷看，不知道你会有什么感觉，又会如何处理呢？美国纽约一名男士在搭地铁时滑手机，发现坐在旁边的男孩一直望着他的手机屏幕，而且表现得非常好奇，这名男乘客决定将手机借给男孩玩，这一幕被坐在对面的另一乘客拍下。 这名乘客 Kia Tatiyana Davis,人工智能,男童地铁不停偷看屏幕，纽约男子慷慨借出手机网民激赞,http://www.aihot.net/iot/11437.html,2018-08-15 19:48:20
1,对很多香港读者来说，上网是日常生活的一部分，但在世界的某些国家，互联网依然并不普及。Facebook 是其中一个大力推动互联网普及的机构，他们在 5 年前推出 Internet.org，在网络连接不发达的地区而简化版网页服务推动互联网发展，虽然遇到不少国家级的阻滞，但最后亦改名 Free Basics 继续发,人工智能,Facebook成立新部门，致力推广全球互联网连接,http://www.aihot.net/application/11436.html,2018-08-15 19:48:20
2,无人驾驶的机器人技术不时被用于派递包裹，最近阿里巴巴旗下的菜鸟网络，就利用他们的 ET 物流实验室无人驾驶机器人进行了一个试验。最近杭州持续摄氏 38 度高温已经一星期，菜鸟网络以无人驾驶机器人向在户外工作的人们送上消暑饮品。 菜鸟网络今年在中国各大城市设立了 445 个爱心雪,人工智能,自动行驶机器人，为杭州户外工作者送水消暑,http://www.aihot.net/robot/11435.html,2018-08-15 19:48:20
3,一名上海江姓女子在高速公路行驶途中，其 iPhone 6 手机突然爆炸并起火。她随即将私家车停靠路边，并报警求助，事故中无人受伤。 据消息指，意外发生在 8 月 1 日。根据行车记录仪画面，当时江女士正在驾驶途中，放置在軚盘前的 iPhone 6 突然爆炸，发出「嘭」一声后冒出白烟，接连起火。从视频,人工智能,IPhone 6突然在汽车中爆炸，女事主曾到非授权维修店换电池,http://www.aihot.net/iot/11434.html,2018-08-15 19:48:20
4,"显示适配器大厂 Nvidia 于 SIGGRAPH 2018 活动中，发布了世界首款专为 Ray Tracing 光影追踪而设计的显示适配器 QUARDO RTX 系列。新产器采用最新研发的 Turing 芯片，拥有 1,860 万颗晶体管，除可搭配多达 48GB + 48GB 容量及 14 GHz 显示内存，更加入了 Tensor Core 及 RT Core 设计，专",人工智能,Nvidia专业级显示适配器QUARDO RTX售价1万美元,http://www.aihot.net/hardware/11433.html,2018-08-15 19:48:20
5,VR 虚拟现实由寂寂无名到现在广为人识、大厂纷纷投入资金发展惟恐被抢先一步，只花了三年时间。新的 VR 游戏陆续推出，例如最近就有日本知名游戏开发商 DeNA 公布全新 VR 游戏《VoxEl》、荣获「2017 金翎奖最佳 VR 游戏」的 PSVR 动作射击游戏《The Walker》也在早前发售。 ▲全新VR,人工智能,新手都可以写VR虚拟现实游戏，免费工作坊接受报名,http://www.aihot.net/other/vrar/2018-08-14/11432.html,2018-08-15 19:48:20
6,包括 Bill Gates 有份投资的素肉食品生产商 Impossible Foods 发展出完全由植物制造的人工肉，并在美国展开 Impossible Burger 人工肉汉堡包专门店。然而他们利用大量老鼠进行食品安全测试，引起美国善待动物组织 PETA 不满。近日，PETA 在网站发文指控 Impossible Foods 推出的 Imposs,人工智能,PETA指人工肉汉堡Impossible Burger进食过量易致癌,http://www.aihot.net/robot/11431.html,2018-08-15 19:48:20
7,Apple 在今天宣布在日本的第 9 间分店，京都分店将在 8 月 25 日隆重开幕。该分店将会是 Apple 全球第 504 间分店。 据外媒《9to5mac》指，分店将座落于京都的商业零售中心&ndash;四条街 (Shijo Street)，实际位置在乌丸站（阪急京都线）与四条站（地下铁乌丸线）的「京都 ZERO GATE」商业大厦,人工智能,Apple日本京都开新分店将于8月25日开幕,http://www.aihot.net/iot/11430.html,2018-08-15 19:48:20
8,黑客有时可为企业找出网络设备、网络系统的漏洞，为信息保安作出贡献，而DEFCON 黑客会议就开放儿童参与这项过千黑客参与的活动。在今年活动期间，一名 11 岁男孩在 10 分钟内，成功入侵佛罗里达选州举网站的复制品，改变选举结果。 第 26 届年度黑客会议 DEFCON 上，一名名为 Emmett Brewer,人工智能,11岁男童10分钟成功入侵美国选举网站,http://www.aihot.net/other/security/11429.html,2018-08-15 19:48:20
9,纽约市议会于上周通过一项新法案，一年内将暂停对 Uber、Lyft 等手机叫车服务商发放新牌照；日本的民泊法则让 8 成 Airbnb 房源下架。对于共享经济狂热，全世界真的准备好了吗？ ▲《The Uber Game》，让大家可以体验 Uber 司机的生活，每一个选择都有可能让,人工智能,从纽约立法停发Uber新牌照，看共享浪潮之下是谁在混水摸鱼,http://www.aihot.net/selfdriving/11428.html,2018-08-15 19:48:20
10,智能手机，成为我们现代生活的一个必备工具，现在几乎已人手一支了。为了方便家中的老人，让他们更容易与他们的老朋友、老同学联系，相信不少人会选择将自己不用的手机给家中长辈使用。 阻止安装应用&amp;内购以及删除应用 对于老人来说，无意中的一次误触，就可能会导致下载付费应用程序,人工智能,几个简单设定，让iPhone更适合老人使用,http://www.aihot.net/iot/11427.html,2018-08-15 19:48:20
11,Intel刚收购扎克伯格芯片公司eASIC，并入Intel研发FPGA芯片的可编码部门（PSG），即便并购案没有激起太多讨论火花，但这个团队对Intel来说却是至关重要。 英特尔（Intel），正积极挥军数据中心市场AI应用，在本周举行的Data-centric Innovation Summit上，首度对外谈及刚并购的芯片eASIC公司的效益。,人工智能,Intel低调收购的芯片商eASIC，背后带来的价值是什么？,http://www.aihot.net/hardware/11426.html,2018-08-15 19:48:20
