,brief,header,pub_time,url
0,36氪讯，截至北京时间20:02，京东美股盘前报26.23美元，跌3.25%。此前，彭博报道称，摩根士丹利将京东目标股价从37美元下调至每股25美元的低位，理由是近期业绩和毛利面临下行风险。,京东盘前跌超3%，摩根史丹利下调目标价至华尔街最低,2018-09-17 20:04,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/137004&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E6%88%AA%E8%87%B3%E5%8C%97%E4%BA%AC%E6%97%B6%E9%97%B420:02%EF%BC%8C%E4%BA%AC%E4%B8%9C%E7%BE%8E%E8%82%A1%E7%9B%98%E5%89%8D%E6%8A%A526.23%E7%BE%8E%E5%85%83%EF%BC%8C%E8%B7%8C3.25%25%E3%80%82%E6%AD%A4%E5%89%8D%EF%BC%8C%E5%BD%AD%E5%8D%9A%E6%8A%A5%E9%81%93%E7%A7%B0%EF%BC%8C%E6%91%A9%E6%A0%B9%E5%A3%AB%E4%B8%B9%E5%88%A9%E5%B0%86%E4%BA%AC%E4%B8%9C%E7%9B%AE%E6%A0%87%E8%82%A1%E4%BB%B7%E4%BB%8E37%E7%BE%8E%E5%85%83%E4%B8%8B%E8%B0%83%E8%87%B3%E6%AF%8F%E8%82%A125%E7%BE%8E%E5%85%83%E7%9A%84%E4%BD%8E%E4%BD%8D%EF%BC%8C%E7%90%86%E7%94%B1%E6%98%AF%E8%BF%91%E6%9C%9F%E4%B8%9A%E7%BB%A9%E5%92%8C%E6%AF%9B%E5%88%A9%E9%9D%A2%E4%B8%B4%E4%B8%8B%E8%A1%8C%E9%A3%8E%E9%99%A9%E3%80%82
1,智能化数字营销平台数字镭(dmlei)近日宣布完成了千万级的A轮融资，投资方为蓝枫资本。据悉，本轮融资将主要用于数字镭平台市场拓展以及其模式的复制。（投资界）,智能化数字营销平台数字镭完成千万级融资,2018-09-17 19:52,http://pe.pedaily.cn/201809/435879.shtml
2,北京市发改委近日批复了31个充电桩项目资金申请报告，根据批复，北京全市将再建1600余个公用充电桩，其中很多位于王府井大楼、澳门中心、国贸大厦一期、东直门来福士中心等繁华位置。此次新批复的充电桩项目，都明确建设单位、建设位置、充电桩数量和种类。截至目前，北京已累计建成约13.2万个充电桩。（新京报）,北京将再建1600余个公用充电桩,2018-09-17 19:44,http://tech.qq.com/a/20180917/012785.htm
3,最近，社保费将由税务部门统一征收的消息引发不少企业对成本上升的担忧。多位专家表示，最新部署实际给企业吃了“定心丸”，社保征收机构改革在提高社保缴费公平性和可持续性的同时，将为下一步适当降低社保费率创造条件。针对企业成本之忧，专家也建议应进一步降低社保名义费率。（新华社）,专家表示：社保费划转税务机关征收将为降低缴费创造条件,2018-09-17 19:42,http://www.xinhuanet.com/2018-09/17/c_1123443687.htm
4,摩根士丹利将京东目标股价从37美元下调至每股25美元的低位。理由是近期收益和利润率下行风险。分析人士称，据GMV增长放缓，销售规模较小，利润率下降以及加速投资将对今年和明年的收益造成压力理由是近期收益和利润率下行风险。预计其他分析师预估下跌，京东股价将在近期继续承压。（彭博）,摩根士丹利将京东目标股价下调至每股25美元,2018-09-17 19:37,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/137000&title=%E6%91%A9%E6%A0%B9%E5%A3%AB%E4%B8%B9%E5%88%A9%E5%B0%86%E4%BA%AC%E4%B8%9C%E7%9B%AE%E6%A0%87%E8%82%A1%E4%BB%B7%E4%BB%8E37%E7%BE%8E%E5%85%83%E4%B8%8B%E8%B0%83%E8%87%B3%E6%AF%8F%E8%82%A125%E7%BE%8E%E5%85%83%E7%9A%84%E4%BD%8E%E4%BD%8D%E3%80%82%E7%90%86%E7%94%B1%E6%98%AF%E8%BF%91%E6%9C%9F%E6%94%B6%E7%9B%8A%E5%92%8C%E5%88%A9%E6%B6%A6%E7%8E%87%E4%B8%8B%E8%A1%8C%E9%A3%8E%E9%99%A9%E3%80%82%E5%88%86%E6%9E%90%E4%BA%BA%E5%A3%AB%E7%A7%B0%EF%BC%8C%E6%8D%AEGMV%E5%A2%9E%E9%95%BF%E6%94%BE%E7%BC%93%EF%BC%8C%E9%94%80%E5%94%AE%E8%A7%84%E6%A8%A1%E8%BE%83%E5%B0%8F%EF%BC%8C%E5%88%A9%E6%B6%A6%E7%8E%87%E4%B8%8B%E9%99%8D%E4%BB%A5%E5%8F%8A%E5%8A%A0%E9%80%9F%E6%8A%95%E8%B5%84%E5%B0%86%E5%AF%B9%E4%BB%8A%E5%B9%B4%E5%92%8C%E6%98%8E%E5%B9%B4%E7%9A%84%E6%94%B6%E7%9B%8A%E9%80%A0%E6%88%90%E5%8E%8B%E5%8A%9B%E7%90%86%E7%94%B1%E6%98%AF%E8%BF%91%E6%9C%9F%E6%94%B6%E7%9B%8A%E5%92%8C%E5%88%A9%E6%B6%A6%E7%8E%87%E4%B8%8B%E8%A1%8C%E9%A3%8E%E9%99%A9%E3%80%82%E9%A2%84%E8%AE%A1%E5%85%B6%E4%BB%96%E5%88%86%E6%9E%90%E5%B8%88%E9%A2%84%E4%BC%B0%E4%B8%8B%E8%B7%8C%EF%BC%8C%E4%BA%AC%E4%B8%9C%E8%82%A1%E4%BB%B7%E5%B0%86%E5%9C%A8%E8%BF%91%E6%9C%9F%E7%BB%A7%E7%BB%AD%E6%89%BF%E5%8E%8B%E3%80%82%EF%BC%88%E5%BD%AD%E5%8D%9A%EF%BC%89
5,武汉交互安全服务商极验指责网易占用极验LOGO，还大张旗鼓做起极验产品的咨询与销售。云易盾回应称，已经在第一时间撤掉了相关关键词广告。极验CEO吴渊看到网易的回复表示，在这份网易的声明中我没有看到对于侵权的歉意，甩锅搜索引擎、各种推脱的行为体现出他们对侵权行为一贯的态度。（雷帝触网）,极验CEO吴渊：网易甩锅搜索引擎，对侵权行为毫无歉意,2018-09-17 19:32,https://mp.weixin.qq.com/s/xghBgRT0lLyBqy4y_EOSGw
6,据外媒援引微软资深观察家萨姆斯的消息指出，微软计划在Windows 10 October Update更新后对Windows部门进行架构重组。“我从可靠来源处得到的消息是，微软计划在RedStone 5更新后对Windows部门进行架构重组。此次调整将涉及人员调动、产品线的变更，比如Azure和Office等，但我并不认为会进行裁员。”萨姆斯说道。（腾讯）,传微软下月将对Windows团队展开架构重组,2018-09-17 19:27,http://tech.qq.com/a/20180917/012635.htm
7,在今日的阿里巴巴投资者大会上，蚂蚁金服董事长兼CEO井贤栋再度阐述了蚂蚁金服的开放战略，包括产品、能力和技术三个方面。井贤栋称，目前在产品层面，蚂蚁已经实现100%自营业务的开放。“过去一年，蚂蚁金服打造开放的生态系统，从业务开放、能力开放、技术开放三方面助力合作伙伴向商家和消费者提供最好的服务。”井贤栋说。（新京报）,井贤栋：蚂蚁在产品层面已经实现100%自营业务的开放,2018-09-17 19:17,http://www.bjnews.com.cn/finance/2018/09/17/505791.html
8,东港股份与北京蚂蚁云金融信息服务（蚂蚁金服旗下子公司）签订蚂蚁区块链合作伙伴框架协议，将围绕“区块链+税务”“区块链+财政”“区块链+金融”等领域开展长期深度合作。（彭博）,东港股份与蚂蚁金服子公司签订区块链合作伙伴协议,2018-09-17 19:14,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/136996&title=%E4%B8%9C%E6%B8%AF%E8%82%A1%E4%BB%BD%E4%B8%8E%E5%8C%97%E4%BA%AC%E8%9A%82%E8%9A%81%E4%BA%91%E9%87%91%E8%9E%8D%E4%BF%A1%E6%81%AF%E6%9C%8D%E5%8A%A1%EF%BC%88%E8%9A%82%E8%9A%81%E9%87%91%E6%9C%8D%E6%97%97%E4%B8%8B%E5%AD%90%E5%85%AC%E5%8F%B8%EF%BC%89%E7%AD%BE%E8%AE%A2%E8%9A%82%E8%9A%81%E5%8C%BA%E5%9D%97%E9%93%BE%E5%90%88%E4%BD%9C%E4%BC%99%E4%BC%B4%E6%A1%86%E6%9E%B6%E5%8D%8F%E8%AE%AE%EF%BC%8C%E5%B0%86%E5%9B%B4%E7%BB%95%E2%80%9C%E5%8C%BA%E5%9D%97%E9%93%BE+%E7%A8%8E%E5%8A%A1%E2%80%9D%E2%80%9C%E5%8C%BA%E5%9D%97%E9%93%BE+%E8%B4%A2%E6%94%BF%E2%80%9D%E2%80%9C%E5%8C%BA%E5%9D%97%E9%93%BE+%E9%87%91%E8%9E%8D%E2%80%9D%E7%AD%89%E9%A2%86%E5%9F%9F%E5%BC%80%E5%B1%95%E9%95%BF%E6%9C%9F%E6%B7%B1%E5%BA%A6%E5%90%88%E4%BD%9C%E3%80%82%EF%BC%88%E5%BD%AD%E5%8D%9A%EF%BC%89
9,针对微软75亿美元收购GitHub交易，欧盟将于10月19日决定是否批准这笔交易。微软今年6月宣布，将以价值75亿美元的股票收购GitHub。据欧盟委员会网站信息显示，微软上周五向欧盟提出申请，希望批准这笔交易。欧盟微软会可能无条件批准这笔交易，但如果担心该交易影响市场竞争，将会展开全面调查。（新浪）,微软75亿美元收购GitHub，欧盟将于10月19日决定是否批准,2018-09-17 19:10,https://tech.sina.com.cn/i/2018-09-17/doc-ihkhfqns0778779.shtml
