,brief,header,pubtime,savetime
10,人民日报今日发文称，由于互联网内容极易被转移、删除和销毁，当事人发现侵权平台未经授权转载原创文章时，平台一旦先行删除文章，取证难就成为维权一道坎。今年 6 月，杭州互联网法院在受理一起著作权纠纷时，首次认可区块链技术存证的法律效力，让时下热门的前沿技术成为网路维权的重要辅助。以网之道治网之症，技术赋能的成果将令传统审理流程在互联网思维的优化下更高效、更贴心。,人民日报：区块链等技术将令传统审理流程在互联网思维的优化下更高效,13:20,2018-08-30 19:35:37
11,ICO Journal 援引纳斯达克内部知情人士称，纳斯达克已经启动为数字资产创建单独上市和交易系统的计划，并将于 2019 年第一季度寻求监管指导，第二季度宣布或推出「加密货币交易」。 消息人士称，鉴于监管机构 SEC 和 CFTC 是否批准尚未可知，纳斯达克准备了两套框架系统，分别搭建不同的加密货币上市交易模式。,知情人士透露纳斯达克准备明年启动加密货币交易,12:14,2018-08-30 19:35:37
12,意大利足球联赛丙级队 Rimini FC 1912 成为历史上第一次被用加密货币收购股权的球队。基于区块链技术的金融服务和数字银行平台 Quantocoin 拥有了该球队 25% 的股权，这家位于直布罗陀的公司是用其同名加密货币买下的球队股权。,意大利丙级队 Rimini 成首支被用加密货币收购股权的球队,11:05,2018-08-30 19:35:37
13,Andreessen Horowitz 旗下的加密货币投资基金 a16z 宣称对去中心化云技术平台 DFINITY 的投资是其成立两个月来的最大一笔投资，但该基金拒绝披露具体投资金额。DFINITY 刚宣布完成 1.02 亿美元的新一轮融资，由 a16z 和 Polychain Capital 领投。这些动作也显示，尽管加密货币今年遭遇熊市，仍有部分投资机构对区块链项目保持浓厚兴趣。 a16z 掌门人之一 Chris Dixon 接受电话采访表示，Dfinity 团队是该基金作出投资选择的最重要因素。Dfinity 团队中包括前谷歌及 Uber 工程师和多名耶鲁大学博士。该团队表示，Dfinity Beta 测试版预计将于明年上半年推出。,DFINITY 成 a16z 迄今最大一笔投资，Beta 测试版明年上半年推出,10:54,2018-08-30 19:35:37
14,港股桐成控股今日复牌，暴涨 95%，此前火币集团董事长李林受让桐成控股 73.73% 股权，火币集团成为其控股股东。,港股桐成控股复牌暴涨 95%,10:44,2018-08-30 19:35:37
15,加密货币做市商 Genesis Global Trading 首席执行官 Michael Moro 表示，如果比特币能坚守住 7150 美元，准确说关键点位是 7150 美元，很可能重回 1 万美元价位。「如果在 7000 美元位置坚守住，比如坚守一两周，牛市会百分百回归。我们很可能看到比特币回到 1 万美元价位，而不是跌到 5000 美元，」Moro 接受 CNBC 采访时表示。他表示，比特币回归 1 万美元会是一个细水上流的稳定增长过程，不太可能出现 5% 或 10% 的剧烈涨幅。,业内交易专家：比特币能坚守住 7150 美元位置，牛市百分百回归,10:37,2018-08-30 19:35:37
16,据澎湃，雄安新区正在应用区块链技术创新造林资金监管。新区专门研发了采用基于区块链技术打造的项目资金管理平台系统，对植树造林参建单位及利益相关单位项目专项资金流向进行实时动态监控。在项目施工前，雄安集团就提前把所有参与植树工人的工资卡号收集好，关联到区块链平台系统，动态记录掌握工人的工作情况，造林的钱最终也直接打到每一个工人的账户上。,雄安新区利用区块链技术创新造林资金监管,10:37,2018-08-30 19:35:37
17,"据 Coindesk 消息，创业公司 TMON 的创始人 Daniel Shin 透露，他已经筹集了 3,200 万美元来创建稳定币 Terra。该币种由币安、OKEx、火币和 Upbit 的母公司 Dunamu 领投，Polychain Capital、FBG Capital、Hashed、1kx、Kenetic Capital、Arrington XRP 等参投。币安区块链孵化器负责人 Ella Zhang 表示，「虽然我们看到了许多稳定币，但 Terra 特别有意义，因为他们正在设计的协议具有有效且强大的上市策略和用途」。",四大主流加密货币交易所领投稳定币创业公司 TMON,06:34,2018-08-30 19:35:37
18,据 MAS 官方消息，新加坡金融管理局 MAS 和迪拜金融服务管理局 DFSA 签署了一项金融技术合作协议，允许两家机构之间进行创新业务的推荐。该协议反映出两国政府承诺支持金融科技和创新的持续发展，更好地管理风险、降低成本和提高效率。两国政府还同意就数字和移动支付、区块链和分布式账簿、大数据以及应用程序编程接口等关键技术的应用开展联合创新项目。,新加坡与迪拜金管局签署金融技术合作协议,06:34,2018-08-30 19:35:37
19,莱特币创始人李启威接受 CNBC 采访时反对一味强调加密货币短期价格趋势的做法，称那是投机。他强调，长期的估值才是真正衡量数字货币成功的标准。比如今年比特币和莱特币的采用率已经很高，但由于这段时间的投机，它们的价格下跌了 60%-70%，其成功将由这些数字货币未来的价格证明。,李启威：长期估值才是数字货币衡量价值标准,06:33,2018-08-30 19:35:38
20,据 Bitcoin.com 报道，安全公司 Hosho 发现，智能合约的 bug 普遍存在。经过 Hosho 审计的智能合约项目筹集资金总额高达 10 亿美元，这些项目中有 25% 被发现存在严重 bug，约有 60％ 至少存在一个安全问题。以太坊看来是问题最严重的地方。,安全公司 Hosho：25% 的智能合约项目存在严重 bug,06:32,2018-08-30 19:35:38
21,据 bitcoinist 报道，Coinbase 与研究公司 Qriously 对 675 名美国学生进行的一项调查显示，18％ 的受访大学生表示他们持有某种加密货币，9％ 已正式研究过加密货币，此外还有近三分之一的学生计划在未来研究加密货币。这项研究还发现，全球近一半的学术机构现在提供至少一门与加密货币或区块链技术相关的课程，在加州大学伯克利分校，部分课程已有 200 人排队轮候。,Coinbase 研究：18％ 美国大学生持有加密货币,06:32,2018-08-30 19:35:38
22,东方网 8 月 29 日消息，杨浦区副区长赵亮表示，该区正积极筹建「基地+基金+智库+社群生态+培训」的区块链创新示范基地，并出台多项支持政策。杨浦区对重点引进的区块链技术核心专业高层次人才，将给予最高不超过 10 万元的租房补贴；对于入住特定人才公寓的区块链人才，将会给予最高租金额度不超过 50% 的房租补贴；同时，对区域做出重要贡献的企业高级管理人员，根据其区域贡献，也将给予一定的奖励。,上海杨浦区引入区块链人才储备将给予补贴,06:31,2018-08-30 19:35:38
23,人民网转引中国新闻出版广电报的文章《重视区块链技术 解决传媒业痛点》称，信息核实、信源追溯、版权保护等是媒体行业的痛点所在。从区块链技术的特性和应用发展来看，对传媒业可能会有以下影响：一是数据采集的真实；二是内容版权的保护；三是互联网传播的净化。,人民网：区块链技术或将解决传媒业痛点,06:31,2018-08-30 19:35:38
24,港交所上市公司桐成控股最新公告显示，于 2018 年 8 月 21 日，要约人 Huobi Global Limited 及 Trinity Gate、New Wave Capital Limited 及担保人订立买卖协议，内容有关买卖共 2.16 亿股待售股份。完成于买卖协议日期，即 2018 年 8 月 21 日作实。该公司股票将于 2018 年 8 月 30 日复牌。,桐成控股公告作实已与火币完成买卖协议,06:30,2018-08-30 19:35:38
25,据彭博社报道，根据 9 月 7 日将在维也纳举行的会议说明草案，来自欧盟 28 个成员国的财政部长将讨论数字资产的日益普及带来的一系列挑战，以及是否应该收紧法规，讨论范围包括数字货币普遍缺乏透明度以及其被用于洗钱、逃税和恐怖主义的可能性。但这份文件暗示，欧洲监管机构也对数字货币背后的新技术感兴趣。,欧盟财长下周讨论是否收紧数字资产法规,06:30,2018-08-30 19:35:38
26,据 coindesk 报道，经济合作与发展组织 OECD 周三宣布，计划于 9 月 4 日至 5 日在其巴黎总部举行举办区块链技术国际会议。经合组织秘书长 Angel Gurría，塞尔维亚、百慕大和毛里求斯共和国的总理以及斯洛文尼亚国务秘书将出席，还将有来自公共和私营部门的 400 多名高级决策者出席。与会者将讨论区块链对全球经济、政府活动、隐私和网络安全的潜在影响，以及如何使用区块链提高包容性等问题。,经合组织下月将举办区块链国际会议,06:29,2018-08-30 19:35:38
27,去中心化共享经济平台 Origin Protocol 宣布在其平台上增加去中心化的即时通讯服务，该服务使用了基于 IPFS 的 OrbitDB，并利用以太坊钱包地址作为用户的公共 ID，利用用户私钥加密发送文字信息。由于数据不会向以太坊全网广播，发送信息不会产生 gas 费。Origin Protocol 的演示 DApp 上已经提供该即时通讯功能。,去中心化共享经济平台 Origin Protocol 在平台上增加即时通讯服务,02:56,2018-08-30 19:35:38
28,"去中心化云技术平台 DFINITY 宣布完成 1.02 亿美元的新一轮融资，由 Andreessen Horowitz 旗下的加密货币投资基金 a16z 和 Polychain Capital 领投。参与该轮融资的其他投资机构还包括 SV Angel、Aspect Ventures,、Village Global,、Multicoin Capital、Scalar Capital、丰元创投、KR1 和该项目社区成员。DFINITY 今年早些时候曾从 Andreessen Horowitz 和 Polychain Capital 融资 6100 万美元。自 2015 年组建至今，该公司已经融资 1.95 亿美元。 本轮融资未宣布估值。",DFINITY 完成 1.02 亿美元新融资，a16z 和 Polychain 领投,08月29日 22:19,2018-08-30 19:35:38
29,2018 年 8 月 29 日，CPChain 宣布在接下来的 12 个月内，将陆续从各大交易平台回购五千万枚 CPC，占总发行量的 5%。此次回购的 CPC 将用于 CPChain 的社区治理与建设，其初衷是维护社区和生态的利益。CPChain 的联合创始人兼 COO 史青伟强调：回购的 CPC 不会被销毁，而是被锁定一年，成为接下来发布的 CPChain 经济模型中的重要一环，计划的回购数量超过总流通量的 13%。CPChain 还将于 2018 年 8 月 31 日正式公布 RNode 荣誉节点计划，CPChain 的创始人兼 CEO 龙承念博士表示：即将上线的独创的 DPoR 共识算法，回购的 CPC 无疑会充当社区激励，重新进入数据流通市场，奖励给 CPChain 的积极参与者。,CPChain 物信链宣布即日起执行回购计划，将全部用于社区治理,08月29日 21:34,2018-08-30 19:35:38
