,brief,classes_name,header,news_url,pubtime,savetime
0,国务院总理李克强9月26日主持召开国务院常务会议，确定推动外商投资重大项目落地、降低部分商品进口关税和加快推进通关便利化的措施，促进更高水平对外开放。,澎湃新闻,国务院：从11月1日起降低1585个税目的进口关税税率,https://www.thepaper.cn/newsDetail_forward_2477559,1小时前,2018-09-26 20:53:23
1,记者从纪监部门获悉，芜湖市、区两级纪监部门分别对幼儿园食品安全问题相关责任人启动问责立案调查。,澎湃新闻,芜湖纪监部门启动幼儿园食品安全问题问责调查，8人被立案,https://www.thepaper.cn/newsDetail_forward_2477700,47分钟前,2018-09-26 20:53:23
2,鲁迅故居、祖居、三味书屋、百草园等景观，在乌篷船的橹工的号子声中，给人们留下不少深刻的印象。距离鲁迅故里1.8公里的地方，就坐落着绍兴文理学院。,澎湃新闻,释新闻丨“网红”绍兴文理学院到底是一所什么样的大学？,https://www.thepaper.cn/newsDetail_forward_2476558,1小时前,2018-09-26 20:53:23
3,“反家暴”的概念深入人心，甚至网友一定程度上比个别执法人员更敏感。并不因为两人曾经同居在一起，就将之视为“事实婚姻”，就将这样的暴力殴打涂抹上一层“合理性”。,澎湃新闻,【社论】“北流公交门”：有乌龙，更有围观的正义,https://www.thepaper.cn/newsDetail_forward_2477204,2小时前,2018-09-26 20:53:23
4,国家卫健委正在同中央政法委、最高人民法院、公安部、司法部和银保监会共同部署落实《医疗纠纷预防和处理条例》，联合推进进一步完善医疗纠纷多元化解机制。,澎湃新闻,国家卫健委等6部门联合推进完善医疗纠纷多元化解机制,https://www.thepaper.cn/newsDetail_forward_2477732,10分钟前,2018-09-26 20:53:23
5,9月26日，国道245线四川省乐山市峨边县境内发生一起交通事故，一辆德阳牌照的旅游车发生车祸后侧翻，落入路边坡下。截至18时，有2人经抢救无效死亡。,澎湃新闻,四川乐山境内一辆载客38人的旅游车翻下路坡，已致2人死亡,https://www.thepaper.cn/newsDetail_forward_2477744,11分钟前,2018-09-26 20:53:23
6,“不畏艰苦、爱国奉献、严守国门、一尘不染”，这是“黑河好八连精神”的内核，它承载着好八连过往的厚重历史，同样也传递着新的未来。,澎湃新闻,零下40度不懈巡逻，他们在中俄边境守住祖国“北大门”,https://www.thepaper.cn/newsDetail_forward_2477697,12分钟前,2018-09-26 20:53:23
7,9月18日，湖南衡阳。民警在视频巡查时，发现一辆奥迪在应急车道倒车。正倒得起劲时，突然一阵风吹来，挡在牌照前的纸被吹跑了。目前驾驶人将面临扣24分的处罚,澎湃新闻,奥迪遮牌高速上倒车，风一吹24分没了,https://www.thepaper.cn/newsDetail_forward_2475524,12分钟前,2018-09-26 20:53:23
8,法国巴黎大区艾夫里市一名男子在公交车上拍了一名妇女的臀部，还对她的身材发表下流言论，被判处三个月监禁，成为一部旨在打击吹口哨调戏妇女的新法律首个“祭品”。,澎湃新闻,法国一男子公交车上拍女乘客臀部并对她污言秽语，获刑三个月,https://www.thepaper.cn/newsDetail_forward_2477675,13分钟前,2018-09-26 20:53:24
9,贾跃亭称：关于9月14日，本人股票被解质押13652万股的情况，经与民生信托核实，本部分股票质押状态的变化为配合司法处置的相关操作。,澎湃新闻,贾跃亭回应还债民生信托6亿：部分股票解除质押配合司法处置,https://www.thepaper.cn/newsDetail_forward_2477780,13分钟前,2018-09-26 20:53:24
10,2018年国家统一法律职业资格考试客观题考试成绩于9月27日公布。应试人员可自9月27日0时起，查询本人成绩，登录司法部网站自行下载打印成绩通知单。,澎湃新闻,司法部公布“法考”客观题合格线：180分，另有三档放宽线,https://www.thepaper.cn/newsDetail_forward_2477226,14分钟前,2018-09-26 20:53:24
11,近日，东营市广饶县人民检察院提前介入、引导侦查，从快对一起恶势力犯罪集团5名犯罪嫌疑人提起公诉。,澎湃新闻,东营检察机关对恶势力犯罪集团宋新占、窦学津等5人提起公诉,https://www.thepaper.cn/newsDetail_forward_2477631,16分钟前,2018-09-26 20:53:24
12,值得关注的是，本次展览展出了苏绣、蜀锦两幅13米长的《清明上河图》长卷，苏绣的瑰丽与蜀锦的细腻体现了古老的锦绣文化和旷世名画相互交融的流光溢彩。,澎湃新闻,“锦绣前程”艺术展在京开幕，《延禧攻略》主题作品参展,https://www.thepaper.cn/newsDetail_forward_2476597,16分钟前,2018-09-26 20:53:24
13,9月26日，上海当代艺术馆馆庆展“众妙之门”开幕。展览展出了比尔·维奥拉、严培明在内的20位中外艺术家的不同作品。,澎湃新闻,上海当代艺术馆13周年，“众妙之门”展比尔·维奥拉等作品,https://www.thepaper.cn/newsDetail_forward_2476975,21分钟前,2018-09-26 20:53:24
14,9月22日，欧洲科学院（AcademiaEuropaea）正式公布了2018年度新增院士和外籍院士名单正式揭晓，今年共有四位中国科学院当选外籍院士。,澎湃新闻,梅宏、朱文武、聂珍钊、尚必武当选欧洲科学院外籍院士,https://www.thepaper.cn/newsDetail_forward_2477730,22分钟前,2018-09-26 20:53:24
15,个人信息保护方面存在的短板，影响着用户对网络世界的信任感、安全感；如何守好数据的城池，成为亟待破解的现实问题。,澎湃新闻,人民日报评论：从安全角度出发，保护个人信息需要两条腿走路,https://www.thepaper.cn/newsDetail_forward_2477470,22分钟前,2018-09-26 20:53:24
16,9月26日，中国第九次北极科学考察队圆满完成考察任务，乘“雪龙”号回到上海国内基地。本次考察由自然资源部组组织实施，历时69天。,澎湃新闻,历时69天，中国第九次北极科学考察队都取得了哪些成果,https://www.thepaper.cn/newsDetail_forward_2477267,23分钟前,2018-09-26 20:53:24
17,9月25日下午，在上海市科协第十次代表大会上，中国工程院院士、细胞遗传学和分子遗传学专家陈赛娟当选为新一届上海市科协主席。,澎湃新闻,陈赛娟成上海科协第三位女主席，发明治疗白血病方案全球使用,https://www.thepaper.cn/newsDetail_forward_2477728,23分钟前,2018-09-26 20:53:24
18,近日，云南德宏武警支队与驻地学院联合举办青年联谊会，百名军地未婚青年男女齐聚一堂，男女嘉宾走上舞台，敞开心扉真诚交流，追寻真爱。,澎湃新闻,军地未婚青年联谊，武警小哥哥大方追爱,https://www.thepaper.cn/newsDetail_forward_2477768,25分钟前,2018-09-26 20:53:24
19,9月26日，由上海市科委和江苏、浙江、安徽三省科技厅共同主办的新闻发布会上，500条经过挑选的企业需求面向全球公开征集解决方案。,澎湃新闻,快来揭榜比拼，长三角有500条企业创新需求向社会征集方案,https://www.thepaper.cn/newsDetail_forward_2476563,26分钟前,2018-09-26 20:53:24
20,9月20日云南大理。“女子坐行驶轿车引擎盖拍照”的视频热传。经查当日男子租车载女子自驾，并提议女子到引擎盖上拍照。警方回应澎湃新闻，两人称系朋友。目前两人被罚。,澎湃新闻,男子租车大理自驾，让女性朋友车头拍照,https://www.thepaper.cn/newsDetail_forward_2476484,29分钟前,2018-09-26 20:53:25
21,近日，江苏南京。月初，市民家中被盗，民警通过侦查找到嫌疑人抖音号，将他上传的自拍视频截图做手机屏保。一次出门，民警在派出所门口认出嫌疑人。目前张某已被警方刑拘。,澎湃新闻,民警用嫌犯自拍照做屏保，“偶遇”抓获,https://www.thepaper.cn/newsDetail_forward_2477625,37分钟前,2018-09-26 20:53:25
22,处警民警称，当时他打电话和车主讲从监控看是风吹动了保洁三轮车，然后撞到了宝马车，车主听到是环卫工就说算了，不追究了……,澎湃新闻,环卫工所停三轮车被风吹动撞宝马，车主自费修理：不用赔了,https://www.thepaper.cn/newsDetail_forward_2477182,43分钟前,2018-09-26 20:53:25
23,随着进入秋季旅游旺季和即将迎来“国庆”大假，一些自驾旅行俱乐部等打着“穿越无人区”“探秘死亡之海”等噱头，吸引和组织非法穿越野骆驼保护区进行探险旅游活动。,澎湃新闻,国庆前罗布泊再发通告：将严厉打击私自进入保护区旅游、探险,https://www.thepaper.cn/newsDetail_forward_2477517,46分钟前,2018-09-26 20:53:25
24,截至今年9月25日，中基协已将承辉宏（北京）资产管理有限公司等489家机构列入失联公告名单，其中有157家机构已被注销登记，有10家机构已自行申请注销登记。,澎湃新闻,上海批捕仿制、销售假冒“高达”模型玩具案三名犯罪嫌疑人,https://www.thepaper.cn/newsDetail_forward_2477521,47分钟前,2018-09-26 20:53:25
25,长宁区检察院对仿制、销售假冒“高达”模型玩具案中的犯罪嫌疑人蔡某某依法以涉嫌侵犯著作权罪批准逮捕，对犯罪嫌疑人何某某、姜某某以涉嫌销售侵权复制品罪批准逮捕。,澎湃新闻,英国中学百人打群架，警犬直升机都来了,https://www.thepaper.cn/newsDetail_forward_2477662,48分钟前,2018-09-26 20:53:25
26,当地时间9月25日，英国谢菲尔德一所中学发生集体斗殴事件，百余名学生打群架，警方不得不出动十余辆警车和警犬、直升机介入调停。事件中有2人受伤，事发学校已关闭。,澎湃新闻,雄安新区今秋植树造林约2.1万亩，均在安新县,https://www.thepaper.cn/newsDetail_forward_2477632,52分钟前,2018-09-26 20:53:25
27,9月26日，中国雄安集团官网发布雄安新区2018年秋季植树造林项目设计施工总承包招标公告和监理招标公告。,澎湃新闻,刘强东美国律师：认为检察官不会起诉，因为指控与证据有出入,https://www.thepaper.cn/newsDetail_forward_2475782,52分钟前,2018-09-26 20:53:25
28,刘强东的刑辩律师在接受澎湃新闻记者采访时表示，刘强东涉嫌强奸案中的指控与证据是有出入的，“一旦调查结束，证据将会披露给公众，证明他是无罪的。”,澎湃新闻,云南警方打掉色情直播犯罪团伙：抓获185人，涉案逾1亿,https://www.thepaper.cn/newsDetail_forward_2477340,55分钟前,2018-09-26 20:53:25
29,经查，该工作室16名成员利用网络平台在多个小区和酒店进行招嫖卖淫，并利用手机APP软件以在线直播的方式进行色情表演，从中牟取利益。,澎湃新闻,日本推迟部署“鱼鹰”运输机，该机曾发生多起重大坠机事故,https://www.thepaper.cn/newsDetail_forward_2477219,59分钟前,2018-09-26 20:53:25
