,header,pub_time,url
0,科技巨头诞生，深兰人工智能芯片研究院将成立,3小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8120-30268989.html
1,印度乘车公司Ola推出实时客户乘坐AI监控系统,3小时前,https://ai.ofweek.com/news/2018-09/ART-201717-8130-30268980.html
2,AI 芯天下 | 技术：AI芯片时代必然到来,5小时前,https://ai.ofweek.com/news/2018-09/ART-201714-8140-30268965.html
3,10000亿的的暴利：数字化营销今生与未来,6小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8140-30268909.html
4,未来的无人驾驶汽车或将不只扮演交通工具角色,8小时前,https://ai.ofweek.com/news/2018-09/ART-201700-8500-30268901.html
5,谷歌利用AI为印度发布洪水警报,9小时前,https://ai.ofweek.com/news/2018-09/ART-201715-8140-30268871.html
6,深度学习算法被用于检测机场行李箱中的锂离子电池,9小时前,https://ai.ofweek.com/news/2018-09/ART-201717-8100-30268846.html
7,微软将投入4000万美元借助AI技术抵御自然灾难,10小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8460-30268825.html
8,从“制造大国”到“智造强国”：智能制造将在这五个领域长足发展,10小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8140-30268806.html
9,壳牌联合微软部署加油站AI：自动识别吸烟者,11小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8450-30268786.html
10,AI没用？马云李彦宏齐上阵，Intel都着急了,11小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8140-30268777.html
11,AI赋能数据中心 加速数据中心智能化,11小时前,https://ai.ofweek.com/news/2018-09/ART-201712-8470-30268763.html
12,无人驾驶要来了 百度投入北京路测资格,11小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8470-30268737.html
13,德国科学家研发软体机器人，通过磁场就可控制其行动,11小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8140-30268721.html
14,新开发的人工智能技术可助研究者更准确辨识细胞结构,12小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8140-30268701.html
15,科大讯飞再回应AI同传：从未造假,12小时前,https://ai.ofweek.com/news/2018-09/ART-201718-8120-30268699.html
16,机器人皮肤：气球和废纸都能有生命！万物皆有成为生命的可能！,12小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8140-30268689.html
