,brief,header,pub_time,type,url
0,智能也存在局限，当前计算机科学和现在的经济学当中出现了一个空白，需要研究如何连接他们，并从市场这一自然衍生的智慧体中获取知识。,从经济学与市场机制中，AI可以学到什么？| 美国三院院士迈克尔乔丹教授,49分钟前,AI+,https://www.leiphone.com/news/201809/2KTjBxn6ROdgzROt.html
1,"9月26日，菜鸟宣布与德邦、中通、圆通、申通、百世、韵达等快递公司正式签约，上线视频云监控系统——""物流天眼""。",菜鸟网络开启“物流天眼”，助力 6 大快递公司备战“双十一”,3小时前,AI+,https://www.leiphone.com/news/201809/nsoT5YeNsigVS0S3.html
2,雷锋网9月26日报道，中国首家互联网保险科技公司众安在线财产保险股份有限公司今日宣布，旗下子公司众安科技（国际）集团有限公司（“众安国际”）与日本财产保险公司（,众安国际与日本财产保险公司达成合作，助力数字化转型,7小时前,AI+,https://www.leiphone.com/news/201809/lWODkQjLQrUuVcUH.html
3,至此，360金融集齐借条、分期、小微贷三大主要产品。,360金融正式上线“360小微贷”,9小时前,AI+,https://www.leiphone.com/news/201809/MIvXtN7HIM8Ll0oz.html
4,银行存管“白名单”将会是一个动态的持续更新过程。,网贷银行存管第二批白名单或将出炉,10小时前,AI+,https://www.leiphone.com/news/201809/pAYUXHnl5XMoEJE2.html
5,今年六月，Robin8在乌克兰举办了首次黑客松，42名参与者用PMES开发自己的应用，展示了8个项目。,给KOL上链,11小时前,AI+,https://www.leiphone.com/news/201809/TML4GBkHL0XOcc5Y.html
6,欢迎加入！,雷锋网大招募！,09月13日 16:23,业界,https://www.leiphone.com/news/201809/amneGfjKmtz17EJD.html
7,高通在周一晚在圣地亚哥加利福尼亚州高级法院提交的文件中指控苹果公司窃取其大量机密信息和商业机密，并分享给高通的竞争对手英特尔以提升其芯片性能。,高通指控苹果窃取其无线技术多年帮助英特尔，基带芯片研发难在哪？,2小时前,业界,https://www.leiphone.com/news/201809/WpJ2Ml6wEbiK5zCp.html
8,“智慧城市”又一重要举措,百度“千城计划”落地长春   智慧政务缘何在工业重镇有了新的探索？,3小时前,业界,https://www.leiphone.com/news/201809/4Rs3MFZntgQfKtsH.html
9,这次 vivo 推出的屏幕指纹 DSP 加速技术，也进一步说明软硬件协同优化在未来智能手机发展的关键作用。,CPU 已不足以驱动屏幕指纹识别技术，于是 vivo 用 DSP 来加速,4小时前,业界,https://www.leiphone.com/news/201809/qpszC4BMPyxEdFPy.html
10,语音交互从L1到L4比自动驾驶从L1-L5还难，而在当前，每个人对语音交互的预期都比L4还高。,解剖语音交互背后的层级,5小时前,业界,https://www.leiphone.com/news/201809/iRcemzouNq2VCo3x.html
11,联想集团董事长兼CEO杨元庆就现在联想在IoT及AI领域的布局，并宣布与NetApp成立合资公司联想凌拓。,联想CEO杨元庆；推进智能化变革，与NetApp成立联想凌拓,8小时前,业界,https://www.leiphone.com/news/201809/z6gySKKe3ia8bLi1.html
12,寒武纪解决了AI处理器的哪些问题？,寒武纪研究院院长杜子东：寒武纪解决了AI处理器哪些问题？,8小时前,业界,https://www.leiphone.com/news/201809/GmgXABFTe1hEerzw.html
13,网易科技讯 9月21日消息，由网易新闻和网易科技主办的“2018网易未来科技峰会”之“ALL IN时代”今天在北京举办。上午的圆桌讨论以“好奇心和想像力”为主题,郝景芳姬十三：科幻对未来悲观 但现实会很美好 | 2018网易未来科技峰会,10小时前,业界,https://www.leiphone.com/news/201809/GWsicMCkfuEK4skS.html
14,前5G时代运营商焦虑超过兴奋，毕竟，买单的不一定是消费者，但是绝对有运营商的一份。,三大运营商直面5G焦虑  英特尔开出一剂“良方”？,11小时前,业界,https://www.leiphone.com/news/201809/sXbuTmkFIFhiZrzf.html
15,雷锋早报来了！,高通指控苹果窃芯片机密；华为或将重返美国市场；特斯拉开始生产欧版Model 3 | 雷锋早报,12小时前,业界,https://www.leiphone.com/news/201809/xs5om4Zr9PsXqv9m.html
