,brief,classes_name,header,news_url,pubtime
0,9月25日消息，2018人工智能计算大会AICC近期举行，会上，关于计算是如何推动AI发展？AI发展对计算提出了什么挑战？的问题，中美行业专家提出了自己的看法，中国工程院院士、浪潮集团首席科学家王恩东称：计算和人工智能相互促进，相辅相成；美国杜克大学终身副教授、美国自然科学基金委智能与可持续计,人工智能,计算如何推动AI发展？听中美院士们怎么说,http://www.aihot.net/hardware/11833.html,2018-09-26 20:52:04
1,9月25日消息，据《美国展望》杂志报道，为了加强数字技术研发工作，美国应成立一个专注于数字技术研发的民间机构，统筹各个政府机构的数字技术研发工作。 我们都看到过那些危言耸听的报道，称美国在从人工智能到量子计算的信息技术领域正被其他国家所超越。如果美国想继续在数字技术领域保,人工智能,美媒：面对全球竞争，美国数字领域也需要一个NASA,http://www.aihot.net/application/11832.html,2018-09-26 20:52:04
2,9月25日消息，今日，百度与英特尔宣布成立5G+AI边缘计算联合实验室，加速多接入边缘计算技术在中国的开发。 据了解，双方将共同致力于人工智能、车联网、5G、边缘计算、搜索、在线翻译、VR/AR、物联网等方面的技术、产品和商业模式的探索与创新。 此前，百度与英特尔已经在数据中心、云计,人工智能,百度与英特尔成立5G+AI边缘计算联合实验室,http://www.aihot.net/hardware/11831.html,2018-09-26 20:52:04
3,9月25日消息，据国外媒体报道，知名苹果分析师郭明錤(Ming-Chi Kuo)表示，市场对尺寸更大的iPhone XS Max的需求是iPhone XS的三倍多，就颜色而言，金色和深空灰比银色更受欢迎。郭明錤的预测以准确性著称，尤其是在预测苹果新产品的时候。 郭明錤还认为，此前有人预计由于iPhone XS Max定价高,人工智能,郭明錤：iPhone XS Max首周末需求量是XS三倍多 中国市场坚挺,http://www.aihot.net/iot/11830.html,2018-09-26 20:52:04
4,9月21日由网易新闻和网易科技主办的2018网易未来科技峰会之ALL IN时代今天在北京举办。航天科技集团五院天宫二号总设计师朱枞鹏现场和主持人进行了对话，讲述了从事中国航天事业多年的感受。 朱枞鹏来自中国航天科技集团有限公司第五研究院，一直从事载人航天研究，到今年已经有25年的,人工智能,天宫二号总设计师:人类进太空生活的梦想取决于实践,http://www.aihot.net/hardware/11829.html,2018-09-26 20:52:04
5,9月25日消息，据TechCrunch报道，微软本周将在美国佛罗里达州奥兰多市举办2018年度Ignite大会。虽然在过去几年里，Ignite大会不像Build开发者大会那样家喻户晓，但它却吸引了3万多名与会者，且将有大量新闻发布。事实上，今年的新闻太多了，以至于微软为媒体提供了多达27页的小册子。下面，就让我,人工智能,微软Ignite大会七大看点：废除更多密码 Office更智能,http://www.aihot.net/application/11828.html,2018-09-26 20:52:04
6,9月25日消息，饱受造假争议的科大讯飞在官方公众号发表声明，称自己并没有造假。并对之前的指责进行了辩驳。 声明称，这次对科大讯飞AI同传的谈论是由一位同声传译人员因为在工作中把讯飞听见的转写功能误会成机器同传而导致的。讯飞还称，消费者BG副总裁、听见科技总经理王玮在9月24日,人工智能,科大讯飞：涉事人员和会议主办方都说我们没造假,http://www.aihot.net/application/11827.html,2018-09-26 20:52:05
7,7月30日清晨，河北省承德市滦平县金山岭长城风起云涌，云雾缭绕，出现云海奇观景象。文/张桂芹 周万平 图/周万平 中国用AI+无人机修复长城 美媒：长城还能存在几百年 参考消息网9月24日报道 美媒称，借助人工智能和无人机等先进技术，长城很有可能在未来几个世纪继续存在。 据美国《华盛顿,人工智能,中国用AI+无人机修复，美媒：长城还能存在几百年,http://www.aihot.net/selfdriving/11826.html,2018-09-26 20:52:05
8,这只机器人像一只大狗一样跑着，膝盖弯曲，臀部左右摆动。它穿过停车场，跳进了一个雨水坑。这只机器人跳着欢快的舞步，把水溅到柏油路上。然后它转身小跑向一座砖砌建筑，窜过路边，停在离落地窗几英寸远的地方。它停了几秒钟，仿佛看到了镜子里自己的倒影。 这一幕太迷人了，一位女性正在停车,人工智能,波士顿动力的「网红」之路 下一步如何赚钱？,http://www.aihot.net/robot/11825.html,2018-09-26 20:52:05
9,9月25日消息，据BBC报道，中国雄心勃勃、希望快速扩张的北斗卫星导航系统已经能够为世界许多地方（不仅仅是亚洲）提供服务，但它真的能与美国已经成熟的全球定位系统(GPS)匹敌吗？ ▲随着2018年十多颗卫星发射升空，北斗卫星导航系统的覆盖范围正在迅速扩大 达林太（Dalintai）是中国北方的一名牧,人工智能,BBC：中国北斗导航系统走向全球 它真能匹敌GPS吗,http://www.aihot.net/hardware/11824.html,2018-09-26 20:52:05
10,9月25日消息，据国外媒体报道，一名腾讯的中国员工在新加坡参加网络安全会议期间，侵入了所下榻酒店的WiFi，并在网络上分享了WiFi服务器的管理员密码。该员工被新加坡拘留数日并被检方提起诉讼。当地时间周一，其被当地法院罚款5000美元。 23岁的郑杜涛(音译，Zheng Dutao)是中国互联网巨头,人工智能,腾讯工程师因侵入酒店WiFi服务器被罚款5000美元,http://www.aihot.net/other/security/11823.html,2018-09-26 20:52:05
11,对AI公司来说，融资已不稀奇，投资更有深意。 9月12日，商汤又融资了。 在当天宣布获软银中国10亿美元投资后，商汤估值已达60亿美元。但更值得玩味的是1个月前商汤对外投资的消息：8月7日，商汤领投影谱科技13.6亿元D轮融资，创下人工智能影像生产领域单轮最高融资纪录；今年6月21日，商汤还领投,人工智能,边融资边投资，AI公司加速泡沫还是加速落地？,http://www.aihot.net/other/finance/11822.html,2018-09-26 20:52:05
