,brief,header,pub_time,url
0,从一位参会人士表示，12月12日，广州市政府牵头召开了推进科技创新企业在上海证券交易所科创板和香港交易所上市培育动员会，部分科技创新企业、已上市企业、机构等人士参与。（21世纪经济报道）,广州全面总动员，推动创新企业科创板上市,2018-12-13 19:34,https://m.21jingji.com/article/20181213/herald/3ed3e5e413e69d40fc679459a4987b80.html
1,36氪讯，截至发稿，趣店盘前报6.06美元，涨15.21%。此前，趣店宣布新增3亿美元股权回购计划，同时公布了2019年扣除非经常性损益、调整后净利润35亿元的目标。,趣店新增3亿美元股权回购计划，盘前涨逾15%,2018-12-13 19:27,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/149180&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E6%88%AA%E8%87%B3%E5%8F%91%E7%A8%BF%EF%BC%8C%E8%B6%A3%E5%BA%97%E7%9B%98%E5%89%8D%E6%8A%A56.06%E7%BE%8E%E5%85%83%EF%BC%8C%E6%B6%A815.21%25%E3%80%82%E6%AD%A4%E5%89%8D%EF%BC%8C%E8%B6%A3%E5%BA%97%E5%AE%A3%E5%B8%83%E6%96%B0%E5%A2%9E3%E4%BA%BF%E7%BE%8E%E5%85%83%E8%82%A1%E6%9D%83%E5%9B%9E%E8%B4%AD%E8%AE%A1%E5%88%92%EF%BC%8C%E5%90%8C%E6%97%B6%E5%85%AC%E5%B8%83%E4%BA%862019%E5%B9%B4%E6%89%A3%E9%99%A4%E9%9D%9E%E7%BB%8F%E5%B8%B8%E6%80%A7%E6%8D%9F%E7%9B%8A%E3%80%81%E8%B0%83%E6%95%B4%E5%90%8E%E5%87%80%E5%88%A9%E6%B6%A635%E4%BA%BF%E5%85%83%E7%9A%84%E7%9B%AE%E6%A0%87%E3%80%82
2,36氪讯，微信方面表示，为满足广告主多重营销需求，继9月份升级门店标识展示及LBS地域定向能力后，朋友圈广告全量上线多门店投放能力。广告主在广告创建中，可在一条朋友圈广告添加多家门店信息，上限暂为100家，而广告系统将智能拉取并向用户展示与其最近的门店，引导用户到店转化。,微信朋友圈上线多门店投放能力,2018-12-13 19:25,https://mp.weixin.qq.com/s/0xAz143069wjjWhomfOHLA
3,36氪讯，天猫双12战报显示，华为、荣耀包揽天猫手机五个价位段全档位销售冠军。手机总销售额华为第一，苹果和荣耀分别排名第二、第三；总销量方面，荣耀夺冠，华为和苹果分列第二、第三。此外，华为Mate20 Pro为单品销售额冠军，荣耀8X为单品销量冠军。,天猫双12：手机总销售额前三名为华为、苹果、荣耀,2018-12-13 19:20,http://share.baidu.com/s?type=text&searchPic=1&sign=on&to=tsina&key=595885820&url=https://36kr.com/newsflashes/149178&title=36%E6%B0%AA%E8%AE%AF%EF%BC%8C%E5%A4%A9%E7%8C%AB%E5%8F%8C12%E6%88%98%E6%8A%A5%E6%98%BE%E7%A4%BA%EF%BC%8C%E5%8D%8E%E4%B8%BA%E3%80%81%E8%8D%A3%E8%80%80%E5%8C%85%E6%8F%BD%E5%A4%A9%E7%8C%AB%E6%89%8B%E6%9C%BA%E4%BA%94%E4%B8%AA%E4%BB%B7%E4%BD%8D%E6%AE%B5%E5%85%A8%E6%A1%A3%E4%BD%8D%E9%94%80%E5%94%AE%E5%86%A0%E5%86%9B%E3%80%82%E6%89%8B%E6%9C%BA%E6%80%BB%E9%94%80%E5%94%AE%E9%A2%9D%E5%8D%8E%E4%B8%BA%E7%AC%AC%E4%B8%80%EF%BC%8C%E8%8B%B9%E6%9E%9C%E5%92%8C%E8%8D%A3%E8%80%80%E5%88%86%E5%88%AB%E6%8E%92%E5%90%8D%E7%AC%AC%E4%BA%8C%E3%80%81%E7%AC%AC%E4%B8%89%EF%BC%9B%E6%80%BB%E9%94%80%E9%87%8F%E6%96%B9%E9%9D%A2%EF%BC%8C%E8%8D%A3%E8%80%80%E5%A4%BA%E5%86%A0%EF%BC%8C%E5%8D%8E%E4%B8%BA%E5%92%8C%E8%8B%B9%E6%9E%9C%E5%88%86%E5%88%97%E7%AC%AC%E4%BA%8C%E3%80%81%E7%AC%AC%E4%B8%89%E3%80%82%E6%AD%A4%E5%A4%96%EF%BC%8C%E5%8D%8E%E4%B8%BAMate20%20Pro%E4%B8%BA%E5%8D%95%E5%93%81%E9%94%80%E5%94%AE%E9%A2%9D%E5%86%A0%E5%86%9B%EF%BC%8C%E8%8D%A3%E8%80%808X%E4%B8%BA%E5%8D%95%E5%93%81%E9%94%80%E9%87%8F%E5%86%A0%E5%86%9B%E3%80%82
4,唐德影视公告称，受资本市场大幅波动及影视行业舆情的影响，资金筹措进度低于预期，预计公司董监高无法在原定增持期限内完成增持计划。吴宏亮、赵健等董监高申请延长本次增持计划的实施期限，自股东大会通过之日起延长期限至2019年4月30日。除上述调整外，增持计划其他内容不变。公司7月2日曾披露，实控人吴宏亮及赵健等董监高人员拟增持不低于1亿元。,唐德影视：董监高增持计划延期,2018-12-13 19:07,http://www.szse.cn/disclosure/listed/bulletinDetail/index.html?c41bfe75-9058-4cb6-aeb6-8d695d0a25bc
5,据外媒报道，谷歌近日宣布跟Lime合作，接下来它将在谷歌地图应用中加入对该电动滑板车的功能支持。具体来说，它可以向用户提供距离其最近的Lime电动滑板车、自行车、电动自行车的位置以及走到附近停车点所需的时间、估算的骑行成本等实用信息。这一新功能将在全球13个城市推出，包括加利福尼亚州的圣何塞、德克萨斯州的奥斯汀、新泽西州的奥克兰等。（cnBeta）,谷歌地图联手Lime推出查找最近电动滑板车功能,2018-12-13 18:51,https://www.cnbeta.com/articles/tech/798185.htm
6,马云在中国香港一带一路论坛上评价自己英语水平时称，“你说我的英文好不好，我自己觉得还OK啦，但是我教英文的话肯定很烂，但是我到企业家里成最好的了，一般中国的企业家都被我搞倒了，但是我到大学里和教授比，那没法比。”马云笑称。（快科技）,马云自评英语水平：在中国企业家里算最好的了,2018-12-13 18:49,https://www.cnbeta.com/articles/tech/798193.htm
7,在一系列金融支持小微企业的政策出台的背景下，11月上海小微企业贷款环比增加明显。从借款企业规模看，当月投向境内小型和微型企业本外币贷款增加96.2亿元，环比多增242.91亿元，结束了小微企业贷款连续7个月下降趋势，投向境内大型、中型企业的本外币贷款分别减少120.56亿元和51.33亿元。（澎湃）,上海小微贷款在11月结束连续7个月下降趋势,2018-12-13 18:34,https://www.thepaper.cn/newsDetail_forward_2736018
8,河北省委常委、副省长，雄安新区党工委书记、管委会主任陈刚表示，雄安新区将搭建国家新一代人工智能开放创新平台，重点实现无人系统智能技术的突破，建设开放式智能网联车示范区，支撑无人系统应用和产业发展；率先大规模商用5G、率先布局IPv6；超前布局区块链、太赫兹、认知计算等技术研发及试验等等。（央广）,雄安新区管委会主任陈刚：雄安将率先大规模商用5G、率先布局IPv6,2018-12-13 18:27,http://china.cnr.cn/gdgg/20181213/t20181213_524448689.shtml
9,36氪讯，趣店集团今日发布公告，宣布新增3亿美元股权回购计划。趣店表示，基于当前监管环境、市场状况和公司运营情况判断，公司确立了2019年全年扣除非经常性损益、调整后净利润35亿元人民币的经营目标。,趣店宣布2019年调整后净利润35亿元目标，新增3亿美元股权回购计划,2018-12-13 18:09,https://mp.weixin.qq.com/s/5UfIMSAajXpJqTgR5aTMmQ
