,header,pub_time,url
0,俄罗斯创企将在CES上展示4K新头显,2小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8110-30289532.html
1,创维推硬件+系统+内容+AI算法新硬件战略，追逐大屏价值制高点,3小时前,https://ai.ofweek.com/news/2018-12/ART-201714-8110-30289518.html
2,无人机PK自动驾驶，机器送货时代谁是王者？,4小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8420-30289486.html
3,斯坦福报告：中国AI增速惊人，发表AI论文数全球第二,4小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8470-30289476.html
4,魔块智能为STEM机器人教育提供解决方案 获千万级Pre-A轮融资,4小时前,https://ai.ofweek.com/news/2018-12/ART-201721-12005-30289473.html
5,高通激战苹果，英特尔趁势挑战摩尔定律上位？,4小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8140-30289470.html
6,人工智能使我们成为更好的“人”？,5小时前,https://ai.ofweek.com/news/2018-12/ART-201700-8470-30289434.html
7,利用人工智能优化公交路线，Optibus获4000万美元B轮融资,5小时前,https://ai.ofweek.com/news/2018-12/ART-201721-12005-30289413.html
8,力挺摩尔定律，英特尔开发出3D堆叠技术,5小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8140-30289396.html
9,2018年人工智能商业化五大洞察,5小时前,https://ai.ofweek.com/news/2018-12/ART-201700-8420-30289394.html
10,华为智能电视曝光 计划6个月内推向市场,7小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8110-30289392.html
11,AI拓展新渠道 刷脸办照时代来了,7小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8110-30289376.html
12,人工智能尚未成熟 未来AI是否会成为技术主战场？,8小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8420-30289346.html
13,多品类AI产品发布，深睿医疗向全球医疗界传递了什么？,8小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8110-30289345.html
14,中国首份AI企业社会价值报告发布,8小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8480-30289322.html
15,人工智能时代需深度思考未来更多可能,9小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8500-30289312.html
16,扫地机器人是刚需的催化还是高频衍生？,9小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8110-30289271.html
17,德勤：2019年智能音箱将售出1.64亿部，收入增长63％,9小时前,https://ai.ofweek.com/news/2018-12/ART-201721-12004-30289263.html
18,AI可以控制人类的出生吗？,9小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8130-30289257.html
19,情报机构希望软件能够阻止AI木马攻击,10小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8130-30289254.html
20,能自动送信的机器人邮差 能取代传统邮递员,10小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8110-30289235.html
21,西北首批工商智能办照机器人正式“上岗”,10小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8120-30289208.html
22,5G、AI、量子计算、中国技术持续走高 2019年的技术趋势来了,10小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8140-30289220.html
23,机器人开始“杀人”了 取代人类or解放人类？,10小时前,https://ai.ofweek.com/news/2018-12/ART-201721-8500-30289187.html
