,header,pub_time,url
0,麻省理工学院公布AI神器，可以判断人类是否有抑郁症,2小时前,https://ai.ofweek.com/news/2018-09/ART-201720-8140-30268655.html
1,解决医疗数据问题是我国AI医疗弯道超车的关键一步,7小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8500-30268562.html
2,2018世界人工智能大会：AI将取代于人还是赋能于人？,8小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8500-30268518.html
3,自动驾驶技术扎堆，宝马、百度慧眼识珠,9小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8470-30268513.html
4,人工智能，台风过境,9小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8470-30268492.html
5,科大讯飞利润来自补贴，千亿神话破灭将何去何从?,9小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8470-30268487.html
6,巨头杀入，车路协同的中场战事,10小时前,https://ai.ofweek.com/news/2018-09/ART-201715-8500-30268415.html
7,自动驾驶的锅，别都让汽车背,10小时前,https://ai.ofweek.com/news/2018-09/ART-201716-8500-30268411.html
8,2022年人工智能将新增5800万个新岗位,10小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8500-30268398.html
9,打开AI的黑箱 IBM推出云工具检测AI偏见,11小时前,https://ai.ofweek.com/news/2018-09/ART-201712-8220-30268373.html
10,Nvidia研发出能生成脑癌合成扫描的AI系统,11小时前,https://ai.ofweek.com/news/2018-09/ART-201715-8140-30268369.html
11,捷豹路虎研发新型无人驾驶汽车，可与行人进行眼神交流,11小时前,https://ai.ofweek.com/news/2018-09/ART-201716-8110-30268354.html
12,隔山打牛的阿里云：用“人工智能＋物联网”二次驱动云计算,11小时前,https://ai.ofweek.com/news/2018-09/ART-201712-8120-30268342.html
