,brief,classes_name,header,news_url,pubtime,savetime
0,据媒体报道，美对台出售总额约3.3亿美元的武器装备。中国军队对此表示强烈不满和坚决反对，向美方提出严正交涉。,澎湃新闻,国防部：要求美方立即撤销对台军售项目，停止美台军事联系,https://www.thepaper.cn/newsDetail_forward_2473698,2小时前,2018-09-25 20:01:51
1,在浙江省绍兴市委常委会定调“全力支持绍兴文理学院更名设置绍兴大学”之后，绍兴市近日推出一项重要的切实举措，助力身处鲁迅故里的绍兴文理学院更名绍兴大学。,澎湃新闻,为支持更名绍兴大学，绍兴将市立医院成建制划转绍兴文理学院,https://www.thepaper.cn/newsDetail_forward_2473265,1小时前,2018-09-25 20:01:51
2,9月25日，国家市场监督管理总局召开党组扩大会议。中央组织部干部四局局长钟海东同志宣布了中央关于任命张茅同志为国家市场监督管理总局党组书记的决定。,澎湃新闻,张茅任市场监管总局党组书记：牵头做好问题疫苗处置后续工作,https://www.thepaper.cn/newsDetail_forward_2473795,1小时前,2018-09-25 20:01:51
3,公众担心的是，“未成年人保护法”变成“未成年人犯罪分子保护法”。这需要司法机关通过严格适用法律，来消弭公众疑虑，“未成年人”身份不是免死金牌。,澎湃新闻,【社论】鲁山案：除了“用词不当”，公众还在焦虑什么？,https://www.thepaper.cn/newsDetail_forward_2473613,1小时前,2018-09-25 20:01:51
4,9月25日，深交所向乐视网下发问询函，要求乐视网说明“孙宏斌将全面接手乐视”是否属实，是否收到孙宏斌及其关联方的投融资、资产整合等化解债务危机的援助方案或计划。,澎湃新闻,深交所追问：孙宏斌是否真要全面接手乐视，贾跃亭,https://www.thepaper.cn/newsDetail_forward_2474090,24分钟前,2018-09-25 20:01:51
5,中国近现代科技史研究潜力很大，有海量的史料有待挖掘和整理。但谁来做这种冷门工作？张柏春有些担忧，“不是科学史界不用心，而是研究者太少。”,澎湃新闻,一塌糊涂？科学史学家回应杨振宁：不是不用心，是研究者太少,https://www.thepaper.cn/newsDetail_forward_2473815,27分钟前,2018-09-25 20:01:51
6,1958年，为培养研制“两弹一星”的尖端人才，中国科学技术大学创新立校。2018年，中科大度过了60岁生日，中科大校长包信和院士接受了澎湃新闻的专访。,澎湃新闻,专访中科大校长：中科大从不“挖人”，精英教育理念不会变,https://www.thepaper.cn/newsDetail_forward_2472093,29分钟前,2018-09-25 20:01:51
7,23日上午，张洋起床后接了个电话，发现什么也听不清，一开始他以为手机听筒坏了，找家人借了手机打过去还是听不清。,澎湃新闻,武汉男子连打两通宵麻将耳聋，接电话听不清一度以为听筒坏了,https://www.thepaper.cn/newsDetail_forward_2473928,30分钟前,2018-09-25 20:01:51
8,安徽省教育招生考试院刚刚公布了《关于做好2019年普通高校招生考试报名工作的通知》。,澎湃新闻,安徽公布2019年高考加分政策，奥赛加分完全退出历史舞台,https://www.thepaper.cn/newsDetail_forward_2473867,30分钟前,2018-09-25 20:01:51
9,近期以来Airbnb在中国非一线城市发展颇为迅猛，非一线城市的预订量增长已达到170%。Airbnb认为，中国日益密集的高铁网络将对其中国业务形成很大支持。,澎湃新闻,爱彼迎选定新任中国区负责人，国内房源同比增长2.5倍,https://www.thepaper.cn/newsDetail_forward_2474025,37分钟前,2018-09-25 20:01:51
