,brief,classes_name,header,news_url,pubtime
0,上周二，Google和Facebook宣布，使开源机器学习框架PyTorch与Tensor-Processing Units（TPU）进行合作。这种伙伴关系标志着人工智能研究合作进入新时代。 今天，我们很高兴地宣布，Google TPU团队的工程师正积极与PyTorch核心开发人员合作，将PyTorch与Cloud TPU连接起来。长期目标是让每个人,人工智能,Google联手Facebook要在AI研究上搞什么大事？,http://www.aihot.net/application/11900.html,2018-10-05 20:00:33
1,10月4日消息，据国外媒体报道，丰田汽车(Toyota Motor Corp)和软银集团(SoftBank Group Corp)表示，它们将联手开发新的交通服务。在此之前，许多企业进行了合作，希望在能够改变人们用车方式发生剧变的科技方面，分担成本并且获得专门技术。 日本最大的汽车制造商和科技公司之间的合作表明，即,人工智能,丰田和软银将建立合资企业，开展自动驾驶技术领域合作,http://www.aihot.net/selfdriving/11899.html,2018-10-05 20:00:33
2,▲Cruise Automation是通用汽车公司的一个部门，致力于生产自动驾驶汽车技术，开发了一套移动应用程序，可自动驾驶雪佛兰Bolt EV。 10月4日消息，据路透社报道，本田将投资20亿美元收购通用汽车旗下的自动驾驶部门Cruise 5.7％的股份，来共同开发自动驾驶汽车，以部署遍布全球的搭乘服务车队。,人工智能,本田自动驾驶计划新进展，向通用Cruise投入20亿美元,http://www.aihot.net/selfdriving/11898.html,2018-10-05 20:00:33
3,赶在十一旅游黄金周，新西兰通过了一项新的海关法，在有合理怀疑的情况下可以要求入境游客和入境公民提供携带的所有电子设备的解锁密码。 需要提供的密码包括数字、指纹、图形、手势等任何可以打开设备的密码，海关在检查时还有权复制存储在设备上的数据，不及时配合的游客会被罚款 5000,人工智能,新西兰实行新海关法，入境者可能被要求提供手机密码,http://www.aihot.net/other/security/11897.html,2018-10-05 20:00:33
4,新华社维尔纽斯10月3日电（记者郭明芳）立陶宛政府3日出台新规，下月起将禁止行人过马路时使用手机，违者将被处以罚款。 根据新规，行人过马路时须避免任何可能分散他们对周边环境及交通状况注意力的行为，包括使用手机等移动设备，违者将面临20至40欧元（约合160至320元人民币）罚款。 立陶宛交,人工智能,立陶宛新规:行人过马路禁用手机，违者最高罚款40欧元,http://www.aihot.net/iot/11896.html,2018-10-05 20:00:33
5,10月4日消息，微软宣布免费的Windows 10十月份更新正式推出。 具体来讲，这个更新是Windows 10 build 17763并将Windows 10更新到版本1809。 Windows 10正在作为服务开发，这意味着它会定期接收新功能。 到目前为止，微软已发布了五个主要更新：11月更新，周年更新，创作者更新，秋季创作者更新和,人工智能,微软开始推出Windows 10十月份更新,http://www.aihot.net/other/security/11895.html,2018-10-05 20:00:33
6,10月4日消息，据国外媒体报道，易趣（eBay Inc）当地时间周三指控称，亚马逊员工一直在利用易趣平台的内部消息系统试图说服卖家转向亚马逊的平台。 易趣表示，我们发现了亚马逊方面的一个非法且令人不安的计划，这项计划试图让eBay卖家搬到亚马逊的平台上。这个计划已经持续了好几年，并且同时在,人工智能,EBay指控亚马逊一直在非法挖走其平台卖家商户,http://www.aihot.net/other/finance/11894.html,2018-10-05 20:00:33
7,荷兰科学家已经公布了一种可以像昆虫一样在空中飞行的小型飞行机器人。 这种名为DelFly Nimble的机器人机翼以每秒17次的速度扇动，它可以以超过15英里/小时（25公里/小时）的速度飞行 - 它甚至可以进行反转飞行。 该机器人背后的科学家从果蝇的翅膀运动中获得了灵感，并声称它可以彻底,人工智能,可悬停，可翻转！ 新型仿生机器人灵活度堪比昆虫,http://www.aihot.net/robot/11893.html,2018-10-05 20:00:33
8,上个月，在美国加州霍桑的SpaceX总部举行的一场活动上，埃隆&middot;马斯克（Elon Musk）发表了讲话。 Facebook首席人工智能科学家杨乐昆（Yann LeCun）表示，在这个相对较早的发展阶段，马斯克太疯狂，并呼吁对人工智能进行监管。 Yann LeCun说，虽然在过去的几年里人工智能在很多重要的领域取得突,人工智能,LeCun批马斯克太疯狂：说AI终结人类太不负责任,http://www.aihot.net/hardware/11892.html,2018-10-05 20:00:33
9,10月3日消息，据路透社报道，周二，工厂自动化设备制造商艾默生电气公司(Emerson Electric)同意收购通用电气（General Electric）的智能平台业务。就在一天前，通用电气刚刚更换了首席执行官。 该交易预计将在2019财年的上半年完成，但具体交易条款尚未披露。 艾默生方面表示，通用电气的智能平,人工智能,通用电气刚换了CEO，又将出售智能平台业务,http://www.aihot.net/other/smarthome/11891.html,2018-10-05 20:00:33
10,近日，全球人工智能专家吴恩达（Andrew Ng）表示，制造可靠自动驾驶汽车的最快方法是在行人方面采取完善措施，而不单是汽车。他说：我们想告诉人们的是，请遵守法规，请考虑周全。在无人驾驶汽车短暂历史上的敏感时期中，吴恩达的言论引起了人工智能社区的热议，专家们有的批评，有的赞同。 在过去的几,人工智能,自动驾驶又陷“派系”之争：该约束行人还是让车更完美,http://www.aihot.net/selfdriving/11890.html,2018-10-05 20:00:33
11,10月2日消息，据外媒报道，英国交通部长克里斯&middot;格雷林（Chris Grayling）周一表示，三到四年后，英国的道路上将会出现真正意义上的无人驾驶汽车，但柴油汽车在未来多年内仍将扮演重要角色。 格雷林在英国伯明翰召开的保守党大会上表示:我们正迅速接近无人驾驶汽车的时代。我预计，三到四,人工智能,英交通部长：三到四年内英国将真正实现无人车上路,http://www.aihot.net/selfdriving/11889.html,2018-10-05 20:00:33
