,brief,classes_name,header,news_url,pubtime,savetime
0,由中共中央宣传部、中央广播电视总台联合制作的《我们一起走过——致敬改革开放 40 周年》十八集大型电视纪录片12月2日起在央视综合频道每天播出两集。,澎湃新闻,速览：大型电视纪录片《我们一起走过》第十一集、第十二集,https://www.thepaper.cn/newsDetail_forward_2718875,10小时前,2018-12-08 20:03:15
1,每到冬季流感高发季，儿科看病难问题就会再次凸显。一面是儿科医疗资源短缺，孩子看病难；另一面则是儿科医生群体面临“活儿难干”“人难留”等多重困境。,澎湃新闻,孩子半厘米伤口清创包扎无医院收诊，新华社调查儿科看病难,https://www.thepaper.cn/newsDetail_forward_2719670,2小时前,2018-12-08 20:03:15
2,曲阳环保微信公众号发布了题为《我县拘留2名燃烧散煤用户》的消息。经查：此消息内容有误，系工作人员失误所致。,澎湃新闻,曲阳回应“拘留燃烧散煤用户”：消息有误，实为给予批评教育,https://www.thepaper.cn/newsDetail_forward_2720068,52分钟前,2018-12-08 20:03:15
3,“黄背心”示威者“攻占”巴黎市中心，呼喊着“马克龙下台”，继续抗议活动，警方使用催泪弹。,澎湃新闻,巴黎警方投掷催泪弹，逮捕“黄背心”人数上升至481人,https://www.thepaper.cn/newsDetail_forward_2719931,1小时前,2018-12-08 20:03:16
4,12月8日，长征三号乙遥三十运载火箭从西昌卫星发射中心呼啸而起，成功将嫦娥四号探测器送入地月转移轨道。,澎湃新闻,见证探月工程每一步！嫦娥四号乘坐的这辆“专列”真了不起,https://www.thepaper.cn/newsDetail_forward_2719968,16分钟前,2018-12-08 20:03:16
5,6日，中国铁路总公司官方微信公众号发布称，2018年底包括杭昌高铁杭州至黄山段在内的10条新线即将开通运营，新增高铁营业里程约2500公里。,澎湃新闻,10条高铁新线年底前开通，试运行车上3瓶矿泉水惊呆众人,https://www.thepaper.cn/newsDetail_forward_2719943,16分钟前,2018-12-08 20:03:16
6,那月球背面那么大，嫦娥四号为什么独独选择在南极艾特肯盆地安家，而不到其它地方去？,澎湃新闻,问题来了：嫦娥四号为什么非要在月背安家？,https://www.thepaper.cn/newsDetail_forward_2719961,17分钟前,2018-12-08 20:03:16
7,12月7日，2018-2019年蓝天保卫战重点区域强化监督工作继续开展，工作组发现涉气问题39个，已通过督办问题清单交办相关市、县（区）人民政府依法调查处理。,澎湃新闻,环境部：蓝天保卫战重点区域强化监督发现涉气问题39个,https://www.thepaper.cn/newsDetail_forward_2719930,21分钟前,2018-12-08 20:03:16
8,近日，浙江温州乐清发生一起11岁男童小豪“失联”、其父黄良义悬赏50万寻子的事件。最后经乐清警方调查，事件系男童母亲陈某故意藏匿孩子。,澎湃新闻,乐清“失联男孩”的母亲疑涉网贷，亲戚：她向家人借40多万,https://www.thepaper.cn/newsDetail_forward_2719948,22分钟前,2018-12-08 20:03:16
9,他们在申请书上写道：“感谢党和政府多年的关心和帮扶，现在我不愁吃、不愁穿，住房也修好了……我申请退出贫困户。”,澎湃新闻,毕节两贫困户主动申请脱贫：只要不懒，脱贫是没问题的,https://www.thepaper.cn/newsDetail_forward_2719365,23分钟前,2018-12-08 20:03:16
10,当地时间12月8日，法国连续第四周爆发“黄背心”抗议活动。为应对此次抗议埃菲尔铁塔等多个景点关闭，法国出动8万名警察，凌晨拘留了278人，白天尚未爆发激烈冲突。,澎湃新闻,法国黄背心第4周：8万警察出动百人被捕,https://www.thepaper.cn/newsDetail_forward_2720090,27分钟前,2018-12-08 20:03:16
11,12月1日起，深圳机场在国内机场中率先实施“旅客差异化安检模式”。该模式利用大数据分析，通过安检候检区入口闸机实现旅客分类分流，进行差异化安检。,澎湃新闻,深圳机场率先实施旅客差异化安检，安全信用好可走快捷通道,https://www.thepaper.cn/newsDetail_forward_2718198,29分钟前,2018-12-08 20:03:16
12,法国经济与财政部长勒梅尔7日在巴黎举行的新闻发布会上表示，对法国来说，华为是一家重要的企业，欢迎中国电信企业华为在法国投资。,澎湃新闻,法国财长勒梅尔表示欢迎华为在法投资,https://www.thepaper.cn/newsDetail_forward_2720082,31分钟前,2018-12-08 20:03:16
13,养牛场里，35头受到惊吓的牛正在拼命挣扎，发出惊恐的叫声。张兴山跑到王殿兵家中叫人，却无人在家。他从厨房里找来一把菜刀，再次冲进火海。,澎湃新闻,为救邻居35头牛蚌埠男子3次冲进火场，多处烧伤默默离开,https://www.thepaper.cn/newsDetail_forward_2717924,40分钟前,2018-12-08 20:03:16
14,根据上海市疾控中心数据显示，近五年来全市无重大传染病暴发流行，甲乙类传染病发病水平近五年来维持在较低水平。与此同时，预计12月中旬迎来季节性流感的高峰期。,澎湃新闻,上海疾控：12月中旬迎流感高峰，婴幼儿、孕妇等需注意预防,https://www.thepaper.cn/newsDetail_forward_2719932,41分钟前,2018-12-08 20:03:16
