,brief,header,pubtime,savetime
10,英国金融行为监管局（FCA）今天发布了针对零售贸易行业的声明，在最初提议暂时限制差价合约交易大约两年后，英国监管机构正提议将这些措施永久化。英国金融行为监管局称，将于 2019 年第一季度审查加密货币的差价合约。今年早些时候，FCA 明确表示，打算将数字货币的发行限制在现金交易领域。,英国金融行为监管局：将于 2019 年第一季度审查加密货币的差价合约,16:41,2018-12-08 20:04:15
11,据链塔智库 & 天德科技《全球公链项目技术评估与分析蓝皮书》11 月期，公链项目存在以下四点问题：1、公链整体创新不足。2、团队高度中心化。评测的 200 个公链项目是主要由大约 200 多名工程师开发的，他们控制着现在大部分还在活跃的公链，这比单单一条公链的节点还要少，以至于很多公链高度重叠和类似。3、公链开发者在一个项目融到资金后可能会迅速跳到另一个项目。4、一些公链网站没有好好维持。,报告：全球公链项目高度中心化，许多公链高度重叠和类似,15:44,2018-12-08 20:04:15
12,Metaverse Ventures 系 DCG 全资子公司，专注于投资为 Decentraland 搭建产品和服务的公司，旨在促进去中心化虚拟空间的发展。Decentraland 基于以太坊，在其去中心化、社区驱动的虚拟现实场景中，用户能够创建、体验其内容和应用，并从中获利。,DCG 子公司 Metaverse Ventures：专注投资 Decentraland 生态开发,14:13,2018-12-08 20:04:15
13,加拿大安全和开发公司 MonitorChain 称发现了一个骗局：RusGas（RGS）项目最初通过 ICO 发行了 100 亿枚代币，然而，11 月 28 日，该公司再铸造了 1000 亿枚代币，稀释了原有的供应量。在几个小时内，这些代币被转至俄罗斯交易所 Crex24 并售出。在过去的八天内，该公司共铸造了 8500 亿个额外的 RGS 代币，约为原始供应量的 86 倍。这些代币在 Crex24 上被倾销，目前有 2200 亿个卖单。大量的供应量使得 RGS 价格跌至谷底，近乎为零。,RusGas 项目骗局：八天内铸造数千亿代币，价值被稀释近乎为零,14:09,2018-12-08 20:04:15
14,数字资产交易平台 bitget 已完成由回向基金、MX Capital、CoinNess、八维资本、锐驰资本及多家传统机构投资人参与的新一轮千万美金融资。未来，bitget 将加速开展金融衍生业务，预计于本月底开放杠杆交易，同时近期将开放永续合约。,数字资产交易平台 bitget 获回向基金等新一轮千万美金融资,13:07,2018-12-08 20:04:15
15,QuarkChain 官方宣布正式上线智能数字钱包 qPocket1.1.0 版本，qPocket 是一个支持多分片交易的钱包，支持以太坊和 ERC20 代币，此款钱包由 QuarkChain 官方团队开发，其特点是可以创建或导入不同公链上的币种，让同时拥有多条公链的数字资产用户，无需切换应用。,QuarkChain 官方智能数字钱包 qPocket1.1.0 正式上线,12:06,2018-12-08 20:04:15
16,据 Tokenview.com 数据显示，昨日 ETH 活跃地址数为 391495 个，较前日上升 8.17%，较近 7 日 ETH 日均活跃地址数上升 7.49%；昨日 ETH 新增地址数为 91899 个，较前日上升 9.34%，较近 7 日 ETH 日均新增地址数下降 6.67%。 分析认为，在链上活跃度指标方面，由于 ETH 行情暴跌，恐慌性抛售增多，其活跃地址数和新增地址数较前日有所上升，人气热度上升，但是从七日指标来看链上指标颓势明显，短期 ETH 内部价值的提升难度较大。,Tokenview：行情暴跌，ETH 短期内链上活跃度指标上升，交易热度上升,11:17,2018-12-08 20:04:16
17,Paypal 已经为员工推出了一个基于区块链的内部激励平台。员工可以访问公司内部网站，通过参与相关创新计划以及贡献创意赚取代币，这些代币只在 PayPal 内部有效，员工之间可相互交易，而每笔交易都被记入「公共分类账」之中。,Paypal 为员工推出区块链激励平台,10:55,2018-12-08 20:04:16
18,据 TokenInsight 数据显示，反映区块链行业整体表现的 TI 指数北京时间 12 月 07 日 8 时报 315.99 点，较昨日同期下跌 25.52 点，跌幅为 7.47%。此外，在 TokenInsight 密切关注的 28 个细分行业中，24 小时内涨幅最高的为锚定与储备行业，涨幅为 0.26%；24 小时内跌幅最高的为支付与金融协议行业，跌幅为 17.02%。另据监测数据显示，BTC 全球交易额较昨日上升 6.98%，全网转账数较昨日下降 0.45% 至 26.39 万。BCtrend 分析师 Jeffrey 认为，场内资金严重不足，BTC 全球期货合约多空比再创新低，至 0.72，后市将延续寻底。,TokenInsight：BTC 全球期货合约多空比再创新低，后市将延续寻底,10:00,2018-12-08 20:04:16
19,陈冠希亲力打造的为期三天（12 月 7 日至 9 日）的 INNERSECT 全球潮流文化体验展在上海新国际博览中心举办，唯链（VeChain）携手 2018 INNERSECT 技术提供商 Swell 打造首个基于区块链技术的潮流文化社区。在本届 INNERSECT 活动中，近 3 万个基于唯链雷神区块链的加密芯片会加入指定单品中，当消费者在购买商品后，使用 VeChain Pro App 或 Swell App 对所购买的限量潮流单品进行扫描，就可以做出基于区块链的「确权」行为，潮牌用户对限量单品及对应的 ID 所有权将直接记录于唯链雷神区块链，实现「限量中的唯一」。与此同时，潮流品牌将为部分加密芯片中注入官方提供的独家精彩内容，以最为私密的理念阐释与创意影像直接与拥有者对话。链闻作为支持媒体，将派代表出席本次活动。,唯链携手 INNERSECT 技术提供商 Swell 打造基于区块链的潮流文化社区,09:00,2018-12-08 20:04:16
