,brief,header,pub_time,type,url
0,从“最高不超过2亿美元”到“最高可达到5735万美元”。,360金融更新招股书，募集资金为何大幅减少？,5小时前,AI+,https://www.leiphone.com/news/201812/IKZnZ0XChoSNnAAI.html
1,海康威视高管答调研机构问。,海康威视：AI 芯片很难被管制，海外市场值得期待,9小时前,AI+,https://www.leiphone.com/news/201812/3MBlbkZAl3i9Q3tK.html
2,一文看懂京东大数据技术进展和应用场景。,京东举办首届大数据峰会，智能零售大数据“操作系统”全面亮相,5小时前,业界,https://www.leiphone.com/news/201812/g5AitfBIhKjZvzrt.html
3,目前全国已经有越来越多的城市开始了智慧城市的建设，也吸引了越来越多的企业加入，但关键问题是,如何破解智慧社区和智慧城市建设的高成本难题？,10小时前,业界,https://www.leiphone.com/news/201812/ra1PTo9NgqQD1eXC.html
