,brief,classes_name,header,news_url,pubtime,savetime
0,国家主席习近平16日在莫尔兹比港和巴布亚新几内亚总理奥尼尔共同出席中国援建的布图卡学园启用仪式。两国领导人分别致辞。,澎湃新闻,习近平和巴新总理奥尼尔出席中国援建的布图卡学园启用仪式,https://www.thepaper.cn/newsDetail_forward_2640443,4小时前,2018-11-16 19:54:48
1,14日下午，国家网信办集体约谈百度、腾讯、新浪、今日头条、搜狐、网易、UC头条、一点资讯、凤凰、知乎等10家客户端自媒体平台，要求全面自查自纠自媒体乱象。,澎湃新闻,腾讯、今日头条、知乎等十家平台被约谈：自查自纠自媒体乱象,https://www.thepaper.cn/newsDetail_forward_2640770,2小时前,2018-11-16 19:54:48
2,云南楚雄网11月16日消息，楚雄州委组织部15日发布了一批州管干部任前公示公告。其中，拟提名为大姚县政协副主席候选人的李忠凯引发关注。,澎湃新闻,云南楚雄80后干部头发花白引关注，组织部：工作苦，苦白了,https://www.thepaper.cn/newsDetail_forward_2640667,2小时前,2018-11-16 19:54:48
3,@贵阳汉唐希尔顿花园酒店 ：对于本酒店个别员工在酒店内部微信工作群中发送您部分护照信息的行为我感到非常震惊同时也表示非常抱歉。,澎湃新闻,微信工作群发送花总护照信息，贵阳汉唐希尔顿花园酒店致歉,https://www.thepaper.cn/newsDetail_forward_2641017,2小时前,2018-11-16 19:54:48
4,慈文传媒控股股东的亲戚、一致行动人王丁在未披露减持计划的情况下，通过二级市场违规减持。在致歉的同时，其拟在90日内减持不超过0.0816%的股份。,澎湃新闻,慈文传媒实控人妻弟违规减持后：深刻反省诚恳致歉拟继续减持,https://www.thepaper.cn/newsDetail_forward_2641397,4分钟前,2018-11-16 19:54:48
5,针对网友质疑李忠凯同志照片和年龄差距较大的问题，经州委组织部再次复核，确定公示照片为李忠凯本人。,澎湃新闻,楚雄州通报80后干部白头照片：李忠凯在深度贫困乡工作6年,https://www.thepaper.cn/newsDetail_forward_2641717,6分钟前,2018-11-16 19:54:48
6,近日江苏省教育厅联合出台“十不准”，这是该省首次就加强研究生导师队伍建设专门出台的意见，从正面引导和负面清单两个角度发力，构建研究生导师队伍立德树人长效机制。,澎湃新闻,江苏出台研究生导师“十不准”，严禁导师称老板让学生打工,https://www.thepaper.cn/newsDetail_forward_2641081,7分钟前,2018-11-16 19:54:48
7,北京法院审判信息网日前公开了一起判决，北京市文资办原副主任张慧光因犯贪污罪、受贿罪，被判处有期徒刑15年，并处罚金350万元。,澎湃新闻,北京市旅游局原局长张慧光受贿800余万，一审获刑15年,https://www.thepaper.cn/newsDetail_forward_2641399,7分钟前,2018-11-16 19:54:48
8,“现在政策没有完全的解读，只说了不能用融资过来的钱投资幼儿园，并没有明确说上市公司不能经营幼儿园。”电光科技（002730）证券部人士告诉澎湃新闻记者。,澎湃新闻,上市公司密集回应学前教育新政影响：能否经营幼儿园有待明确,https://www.thepaper.cn/newsDetail_forward_2639799,8分钟前,2018-11-16 19:54:48
9,证监会按法定程序核准了以下企业的首发申请：江苏紫金农村商业银行股份有限公司，深圳市隆利科技股份有限公司。,澎湃新闻,证监会核发2家IPO批文，又没披露融资总额,https://www.thepaper.cn/newsDetail_forward_2639913,11分钟前,2018-11-16 19:54:49
10,警员悄悄递给我一瓶药，瓶子上写着：安眠药。我问他：“我这有一瓶安眠药。你吃吗？”他似乎动摇了，慢慢后退了两步，转过身，在原地，木木地盯着我手中的药瓶。,澎湃新闻,自杀干预接线员：我递给跳楼者一瓶安眠药,https://www.thepaper.cn/newsDetail_forward_2640163,17分钟前,2018-11-16 19:54:49
11,虽然38岁白头可能略显夸张，也不排除有遗传因素，但有关基层干部不易的声音，其实并不少见。围观者也可能借此从中更具象的体会到基层干部不易的一面。,澎湃新闻,马上评｜80后白头干部走红，基层干部不易需去脸谱化表达,https://www.thepaper.cn/newsDetail_forward_2641453,21分钟前,2018-11-16 19:54:49
12,证监会将加快制度建设，激发市场活力，促进资本市场长期健康发展，进一步引导长期投资行为，培育专业机构投资者，为各类养老金的投资管理创造良好的市场环境。,澎湃新闻,证监会副主席：为各类养老金的投资管理创造良好的市场环境,https://www.thepaper.cn/newsDetail_forward_2641623,24分钟前,2018-11-16 19:54:49
13,11月16日， 闽江学院宣传部工作人员告诉澎湃新闻，目前校方已不再完全禁止送外卖人员进入校园，在规定时间内符合条件的外卖商家可进校送餐。,澎湃新闻,闽江学院调整“禁外卖车进校”政策：送餐员登记后凭证入校,https://www.thepaper.cn/newsDetail_forward_2641026,26分钟前,2018-11-16 19:54:49
14,由四川航空“中国民航英雄机组”执飞的川航3U8883成都至北京航班顺利飞抵北京首都国际机场。这标志着英雄机组的身体状况以及技术状态已经完全恢复，正式重返蓝天。,澎湃新闻,经历6个月康复疗养后川航英雄机组重返蓝天，首航成都至北京,https://www.thepaper.cn/newsDetail_forward_2641391,26分钟前,2018-11-16 19:54:49
15,为解决各地退役军人事务部门成立后评残审批和证件使用方面存在的问题，近日，退役军人事务部办公厅下发关于残疾军人证等证件和有关印章使用管理问题的通知。,澎湃新闻,退役军人事务部：制发新证之前，仍延用现有伤残人员证,https://www.thepaper.cn/newsDetail_forward_2641283,28分钟前,2018-11-16 19:54:49
16,记者采访发现，各地方出台的养犬管理相关规定执行效果甚微，一些地方还出现了流浪犬增加的情况，而相关执法部门却经常陷入“治理难度较大”“抓狗引发矛盾”的两难境地。,澎湃新闻,新华社调查不文明养犬：法规出台十多年难见效果，执法遇两难,https://www.thepaper.cn/newsDetail_forward_2641179,28分钟前,2018-11-16 19:54:49
17,通过梳理撤回原因，发现上述企业不同程度存在法律瑕疵未解决、会计处理不规范、行业前景不明朗、持续盈利能力薄弱等问题。,澎湃新闻,证监会：IPO现场检查筹备实施期间，多家企业撤回申报材料,https://www.thepaper.cn/newsDetail_forward_2641564,29分钟前,2018-11-16 19:54:49
18,11月16日，北京市住建委发布本周互联网房源信息执法检查情况，执法过程中，多家存在问题的房地产经纪机构被查处。,澎湃新闻,北京市住建委再查网络房源信息发布环境，9家机构被查处,https://www.thepaper.cn/newsDetail_forward_2641054,33分钟前,2018-11-16 19:54:49
19,在疏散居民的同时，徐屹提醒每一位居民，不要坐电梯，让孩子和妇女先走。徐屹当时最担心的是发生踩踏，所幸在他和小区保安的指挥下，居民们比较顺利地撤离。,澎湃新闻,青岛一小区燃气闪爆，6旬送奶工现场逆行疏散180户居民,https://www.thepaper.cn/newsDetail_forward_2641176,36分钟前,2018-11-16 19:54:49
20,在今年“双十一”的区块链商品防伪溯源潮流中，仅淘宝一家，就号称已将12亿条数据上链，有区块链溯源的商品真的靠谱吗？,澎湃新闻,涨知识｜那些用区块链防伪溯源的商品真的靠谱吗？,https://www.thepaper.cn/newsDetail_forward_2641310,38分钟前,2018-11-16 19:54:49
21,李湘如说，中国共产党在他们心中有着十分特殊的意义，他们六人中有四人是党龄几十年的老党员，中共一大会址是他们敬仰的地方。,澎湃新闻,“一大会址”日记｜耄耋老人走到宣誓处前，张口念出入党誓词,https://www.thepaper.cn/newsDetail_forward_2641392,40分钟前,2018-11-16 19:54:50
22,11月16日，网络流传的一份截图显示，易到政府事务总监吕艺在邮件中炮轰CEO巩振兵欺凌员工，称自己被逼向其磕头。,澎湃新闻,易到回应CEO逼迫高管下跪磕头视频：气氛不严肃有蓄谋嫌疑,https://www.thepaper.cn/newsDetail_forward_2640517,40分钟前,2018-11-16 19:54:50
23,11月13日，江苏盐城。一公交司机报警称自己被乘客敲头。警方了解到，打人乘客72岁，乱扔瓜子壳被呵斥，便借酒劲拍打司机，被其他乘客制止。警方依法对其拘留不执行。,澎湃新闻,乱扔瓜子壳被斥，老人敲打公交司机头,https://www.thepaper.cn/newsDetail_forward_2640781,48分钟前,2018-11-16 19:54:50
24,退休之后的6年内，张成宝参与黄土高原综合治理示范项目建设，在贡井林场及周边的贡井镇、清水驿乡、中连川乡、夏官营镇完成9.4万亩绿化工程。,澎湃新闻,5名微博大V造访上海金融法院，李大霄好奇法官有无投资经验,https://www.thepaper.cn/newsDetail_forward_2641068,49分钟前,2018-11-16 19:54:50
25,李大霄于是好奇法官们是否有投资经验，上海金融法院立案庭副庭长符望表示，金融投资的变化和风险很大，紧密贴近市场有助于了解市场，促进金融审判工作。,澎湃新闻,男子花500元网上约饭，赴约女子喝醉被民警从街上带走醒酒,https://www.thepaper.cn/newsDetail_forward_2640885,50分钟前,2018-11-16 19:54:50
26,杭州一男子网上花500元招募吃饭对象，一年轻女子抢单后赴约，不料饮酒过多醉了。该女子后被民警从街上带去派出所醒酒。,澎湃新闻,2017年交强险保费收入1869亿元，承保盈利0.8亿元,https://www.thepaper.cn/newsDetail_forward_2640903,58分钟前,2018-11-16 19:54:50
27,2017年，交强险保费收入为1869亿元，赔付成本为1317亿元；交强险承保盈利为0.8亿元，投资收益为76亿元，经营盈利为77亿元。,澎湃新闻,又一家国有大行出手，建行拟150亿在深圳设立理财子公司,https://www.thepaper.cn/newsDetail_forward_2640711,58分钟前,2018-11-16 19:54:50
28,中国建设银行（601939.SH，00939.HK）11月16日晚间发布公告称，该行拟设立建信理财有限责任公司，注册资本不超过150亿元，注册在深圳。,澎湃新闻,海派青申活读书会｜搭乘“时光机”，穿越十里洋场的流金岁月,https://www.thepaper.cn/newsDetail_forward_2641211,59分钟前,2018-11-16 19:54:50
29,海派文化中心与申活馆联合主办、澎湃新闻协办“海派青申活读书会”啦！首场读书会就在11月23日，由作家、城市文化评论人王唯铭，为侬带来一场海派文化的精彩解读。,澎湃新闻,外交部：所谓南海航行与飞越自由根本就是一个不存在的伪命题,https://www.thepaper.cn/newsDetail_forward_2641187,1小时前,2018-11-16 19:54:50
30,美国副总统彭斯说南海不属于任何一个国家，美国将继续在国际法允许的范围内行使航行和飞越自由。外交部发言人华春莹表示，南海航行和飞越自由从来不存在任何问题。,澎湃新闻,山东省委原副书记王军民逝世，享年63岁,https://www.thepaper.cn/newsDetail_forward_2641094,1小时前,2018-11-16 19:54:50
31,山东省委原副书记王军民同志，因病医治无效，于2018年11月12日在济南逝世，享年63岁。16日下午，王军民同志遗体告别仪式在济南市粟山殡仪馆举行。,澎湃新闻,科技部：中国氢能技术突破将聚焦膜电极、双极板等六大领域,https://www.thepaper.cn/newsDetail_forward_2640872,1小时前,2018-11-16 19:54:50
32,11月16日，在“张家口氢能与可再生能源论坛”上，科技部高新技术发展及产业化司副司长续超前表示，中国氢能技术突破将聚焦膜电极、双极板等六大领域。,澎湃新闻,张掖物价局回应“天价转院费”：“救护车费”已含医护出诊费,https://www.thepaper.cn/newsDetail_forward_2640999,1小时前,2018-11-16 19:54:51
33,该工作人员解释，5550元包含两部分，一部分是救护车费，一部分就是出诊费，这个都有明文规定。但如果双方有协议，患者家属愿意给陪同医护人员其他费用，就另当别论。,澎湃新闻,【社论】十项准则，为师者立范,https://www.thepaper.cn/newsDetail_forward_2640982,1小时前,2018-11-16 19:54:51
34,准则对新时代教师职业规范划定了基本底线，对违反师德行为的认定、查处等作出了具体规定，这既是“实体法”，也是“程序法”，既提出要求，又压了责任。,澎湃新闻,五千元“爆改”出租屋，法租界的老房子也能有,https://www.thepaper.cn/newsDetail_forward_2638477,1小时前,2018-11-16 19:54:51
35,三个月前，媒体人熊猫搬入上海法租界的一间“一室户”老公寓。那是新里弄式的老房子，装修状况相当糟糕。好客的熊猫，希望自己家中能拥有一个客厅。,澎湃新闻,贵阳喜来登贵航酒店涉“毛巾门”清洁员被停职，酒店将整改,https://www.thepaper.cn/newsDetail_forward_2641078,1小时前,2018-11-16 19:54:51
36,16日下午，贵阳市旅游产业发展委员会组织约谈贵阳喜来登贵航酒店主要负责人，酒店回应：目前涉事清洁员已被停职，待进一步处理。,澎湃新闻,黑龙江“公路熊出没”，保护区：这只已抓，还有两熊一虎在逃,https://www.thepaper.cn/newsDetail_forward_2640816,1小时前,2018-11-16 19:54:51
37,近日，一只黑熊在黑龙江抚远公路上“散步”的视频火了。黑龙江三江国家级自然保护区管理局表示，这只熊已抓到，但仍有两只熊和一只老虎“在逃”中。,澎湃新闻,15岁女孩患白血病无钱医治，不埋怨反庆幸：病的不是弟弟,https://www.thepaper.cn/newsDetail_forward_2639412,1小时前,2018-11-16 19:54:51
38,15岁的王如婧患有白血病，因没钱移植骨髓而被迫放弃治疗。“弟弟是爸妈唯一的儿子，也是他们后半生的希望，我很庆幸上天选择了我、而不是弟弟。”,澎湃新闻,中宣部部署明年党报党刊发行工作：积极探索长效订阅机制,https://www.thepaper.cn/newsDetail_forward_2641035,1小时前,2018-11-16 19:54:51
