,header,pub_time,url
0,SLifeX首届币圈双十一，超万人体验数,1542367958,https://www.8btc.com/article/311301
1,BCH硬分叉背后：“重放攻击”下的用,1542365828,https://www.8btc.com/article/311184
2,币市下跌导致日韩股市下跌，欧洲央行称比特币为“金,1542360594,https://www.8btc.com/article/311222
3,收购投行Tremmel后，Bitcoin.de将从比特币交易所变“,1542360436,https://www.8btc.com/article/311056
4,《比特币标准》作者：在BTC面前，法币的缺点“,1542360126,https://www.8btc.com/article/311211
5,温州：充分调动“币圈”资本优势 力争到2022年打造2至3个区块,1542356462,https://www.8btc.com/article/311159
6,BCH分叉完成，算力大战刚刚打响，下一个战场是,1542354845,https://www.8btc.com/article/311058
7,证券通证丨基础设施 vs 应用：到底谁驱动,1542354184,https://www.8btc.com/article/311078
8,日本金融厅：计划对加密货币钱包服,1542352891,https://www.8btc.com/article/310732
9,助记词,1542351627,https://www.8btc.com/article/310006
10,区块链+长三角一体化国家战略+科创板，上海向全球区块链行,1542350506,https://www.8btc.com/article/311025
11,经济学家陈湛匀：区块链保障智慧建筑交易安全，降低智慧工,1542349593,https://www.8btc.com/article/311015
12,EOS伪随机数漏洞：道高一尺魔高一丈的,1542348083,https://www.8btc.com/article/310857
13,瑞波币又又又超过了以太坊市值，不过这一次可能跟以,1542347751,https://www.8btc.com/article/310962
14,俄罗斯联邦储蓄银行：区块链的大规模应用需要1,1542346938,https://www.8btc.com/article/310958
15,ABC首席开发者：2 exahash算力神秘消失，CoinGeek可能在酝,1542342900,https://www.8btc.com/article/310947
16,Brian Kelly：BCH大战是短期事件，会触发“抄底接盘”而不,1542340957,https://www.8btc.com/article/310922
17,EOS钱包开发：详解与获取RAM、NET、CP,1542338237,https://www.8btc.com/article/309561
18,巴比特专栏 | STO浅析：现有通证市场纳入传统金融监,1542338003,https://www.8btc.com/article/310286
19,网上惊现假冒“蚂蚁金服白皮书” 蚂蚁金服辟谣称从,1542337372,https://www.8btc.com/article/310859
