,header,pub_time,url
0,腾讯：促进互联网+AI成为新的医疗模式,4小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8400-30269609.html
1,从融合洞见AI未来，看云计算、大数据与AI之间的关系,6小时前,https://ai.ofweek.com/news/2018-09/ART-201713-8140-30269579.html
2,Arm推出全球首款自动驾驶级处理器，加速推进自动驾驶安全性,6小时前,https://ai.ofweek.com/news/2018-09/ART-201714-8140-30269576.html
3,李彦宏对话IMF总裁谈AI：互联网是开胃菜，人工智能是主菜,6小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8600-30269571.html
4,"亚马逊计划到2021年开设多达3,000家AI无收银店",10小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8130-30269483.html
5,优必选发布悟空机器人及操作系统ROSA,10小时前,https://ai.ofweek.com/news/2018-09/ART-201715-8110-30269468.html
6,蓬勃发展AI，以色列将成全球AI新竞争者,11小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8130-30269460.html
7,小觅智能发布AI超算平台小觅魔方系列产品,11小时前,https://ai.ofweek.com/news/2018-09/ART-201715-8110-30269474.html
8,火热的人工智能落地情况怎么样？,12小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8470-30269386.html
9,GPU、FPGA、ASIC、TPU四大AI芯片“争奇斗艳”,12小时前,https://ai.ofweek.com/news/2018-09/ART-201714-8110-30269379.html
10,亚马逊AWS：用AI和机器学习让所有人受益,13小时前,https://ai.ofweek.com/news/2018-09/ART-201717-8470-30269338.html
11,超千名员工联合抗议、7名员工集体离职，谷歌新项目引争议,16小时前,https://ai.ofweek.com/news/2018-09/ART-201721-8460-30269322.html
